,Subject,Matching,Identity,English_Identity,RT_ms,RT_sec,ACC,blocktype,Country
378,58808278,Matching,Close,friend,829,0.829,1,mixed,United Kingdom
379,58808278,Matching,Close,friend,407,0.407,1,mixed,United Kingdom
380,58808278,Matching,Close,friend,498,0.498,1,mixed,United Kingdom
381,58808278,Matching,Close,friend,355,0.355,1,mixed,United Kingdom
382,58808278,Matching,Close,friend,368,0.368,1,mixed,United Kingdom
383,58808278,Matching,Close,friend,836,0.836,1,mixed,United Kingdom
384,58808278,Matching,Close,friend,547,0.547,1,mixed,United Kingdom
385,58808278,Matching,Close,friend,429,0.429,1,mixed,United Kingdom
386,58808278,Matching,Close,friend,627,0.627,1,mixed,United Kingdom
387,58808278,Matching,Close,friend,388,0.388,1,mixed,United Kingdom
388,58808278,Matching,Close,friend,476,0.476,1,mixed,United Kingdom
389,58808278,Matching,Close,friend,432,0.432,1,mixed,United Kingdom
390,58808278,Matching,Close,friend,630,0.63,1,mixed,United Kingdom
391,58808278,Matching,Close,friend,391,0.391,1,mixed,United Kingdom
392,58808278,Matching,Close,friend,543,0.543,1,mixed,United Kingdom
393,58808278,Matching,Close,friend,637,0.637,1,mixed,United Kingdom
394,58808278,Matching,Close,friend,459,0.459,1,mixed,United Kingdom
395,58808278,Matching,Close,friend,531,0.531,1,mixed,United Kingdom
396,58808278,Matching,Close,friend,506,0.506,1,mixed,United Kingdom
397,58808278,Matching,Close,friend,688,0.688,1,mixed,United Kingdom
398,58808278,Matching,Close,friend,440,0.44,1,mixed,United Kingdom
399,58808278,Matching,Close,friend,486,0.486,1,mixed,United Kingdom
400,58808278,Matching,Close,friend,425,0.425,1,mixed,United Kingdom
401,58808278,Matching,Close,friend,503,0.503,1,mixed,United Kingdom
402,58808278,Matching,Close,friend,508,0.508,1,mixed,United Kingdom
403,58808278,Matching,Close,friend,521,0.521,1,mixed,United Kingdom
404,58808278,Matching,Close,friend,380,0.38,1,mixed,United Kingdom
405,58808278,Matching,Close,friend,555,0.555,1,mixed,United Kingdom
406,58808278,Matching,Self,self,574,0.574,1,blocked,United Kingdom
407,58808278,Matching,Self,self,391,0.391,1,blocked,United Kingdom
408,58808278,Matching,Self,self,416,0.416,1,blocked,United Kingdom
409,58808278,Matching,Self,self,528,0.528,1,blocked,United Kingdom
410,58808278,Matching,Self,self,421,0.421,1,blocked,United Kingdom
411,58808278,Matching,Self,self,335,0.335,1,blocked,United Kingdom
412,58808278,Matching,Self,self,327,0.327,1,blocked,United Kingdom
413,58808278,Matching,Self,self,555,0.555,1,blocked,United Kingdom
414,58808278,Matching,Self,self,367,0.367,1,blocked,United Kingdom
415,58808278,Matching,Self,self,359,0.359,1,blocked,United Kingdom
416,58808278,Matching,Self,self,435,0.435,1,blocked,United Kingdom
417,58808278,Matching,Self,self,338,0.338,1,blocked,United Kingdom
418,58808278,Matching,Self,self,444,0.444,1,blocked,United Kingdom
419,58808278,Matching,Self,self,463,0.463,1,blocked,United Kingdom
420,58808278,Matching,Self,self,475,0.475,1,blocked,United Kingdom
421,58808278,Matching,Self,self,400,0.4,1,blocked,United Kingdom
422,58808278,Matching,Self,self,366,0.366,1,blocked,United Kingdom
423,58808278,Matching,Self,self,370,0.37,1,blocked,United Kingdom
424,58808278,Matching,Self,self,393,0.393,1,blocked,United Kingdom
425,58808278,Matching,Self,self,484,0.484,1,blocked,United Kingdom
426,58808278,Matching,Self,self,299,0.299,1,blocked,United Kingdom
427,58808278,Matching,Self,self,416,0.416,1,blocked,United Kingdom
428,58808278,Matching,Self,self,477,0.477,1,blocked,United Kingdom
429,58808278,Matching,Self,self,506,0.506,1,blocked,United Kingdom
430,58808278,Matching,Self,self,319,0.319,1,blocked,United Kingdom
431,58808278,Matching,Self,self,469,0.469,1,blocked,United Kingdom
432,58808278,Matching,Self,self,401,0.401,1,blocked,United Kingdom
433,58808278,Matching,Self,self,349,0.349,1,blocked,United Kingdom
434,58808278,Matching,Self,self,658,0.658,1,blocked,United Kingdom
435,58808278,Matching,Self,self,413,0.413,1,blocked,United Kingdom
436,58808278,Matching,Self,self,412,0.412,1,mixed,United Kingdom
437,58808278,Matching,Self,self,367,0.367,1,mixed,United Kingdom
438,58808278,Matching,Self,self,307,0.307,1,mixed,United Kingdom
439,58808278,Matching,Self,self,496,0.496,1,mixed,United Kingdom
440,58808278,Matching,Self,self,326,0.326,1,mixed,United Kingdom
441,58808278,Matching,Self,self,373,0.373,1,mixed,United Kingdom
442,58808278,Matching,Self,self,311,0.311,1,mixed,United Kingdom
443,58808278,Matching,Self,self,336,0.336,1,mixed,United Kingdom
444,58808278,Matching,Self,self,411,0.411,1,mixed,United Kingdom
445,58808278,Matching,Self,self,465,0.465,1,mixed,United Kingdom
446,58808278,Matching,Self,self,374,0.374,1,mixed,United Kingdom
447,58808278,Matching,Self,self,363,0.363,1,mixed,United Kingdom
448,58808278,Matching,Self,self,524,0.524,1,mixed,United Kingdom
449,58808278,Matching,Self,self,362,0.362,1,mixed,United Kingdom
450,58808278,Matching,Self,self,319,0.319,1,mixed,United Kingdom
451,58808278,Matching,Self,self,410,0.41,1,mixed,United Kingdom
452,58808278,Matching,Self,self,392,0.392,1,mixed,United Kingdom
453,58808278,Matching,Self,self,465,0.465,1,mixed,United Kingdom
454,58808278,Matching,Self,self,394,0.394,1,mixed,United Kingdom
455,58808278,Matching,Self,self,424,0.424,1,mixed,United Kingdom
456,58808278,Matching,Self,self,378,0.378,1,mixed,United Kingdom
457,58808278,Matching,Self,self,540,0.54,1,mixed,United Kingdom
458,58808278,Matching,Self,self,386,0.386,1,mixed,United Kingdom
459,58808278,Matching,Self,self,477,0.477,1,mixed,United Kingdom
460,58808278,Matching,Self,self,375,0.375,1,mixed,United Kingdom
461,58808278,Matching,Self,self,475,0.475,1,mixed,United Kingdom
462,58808278,Matching,Self,self,425,0.425,1,mixed,United Kingdom
463,58808278,Matching,Self,self,435,0.435,1,mixed,United Kingdom
464,58808278,Matching,Self,self,387,0.387,1,mixed,United Kingdom
465,58808278,Matching,Self,self,376,0.376,1,mixed,United Kingdom
466,58808278,Matching,Stranger,stranger,334,0.334,1,blocked,United Kingdom
467,58808278,Matching,Stranger,stranger,632,0.632,1,blocked,United Kingdom
468,58808278,Matching,Stranger,stranger,682,0.682,1,blocked,United Kingdom
469,58808278,Matching,Stranger,stranger,651,0.651,1,blocked,United Kingdom
470,58808278,Matching,Stranger,stranger,531,0.531,1,blocked,United Kingdom
471,58808278,Matching,Stranger,stranger,489,0.489,1,blocked,United Kingdom
472,58808278,Matching,Stranger,stranger,718,0.718,1,blocked,United Kingdom
473,58808278,Matching,Stranger,stranger,578,0.578,1,blocked,United Kingdom
474,58808278,Matching,Stranger,stranger,539,0.539,1,blocked,United Kingdom
475,58808278,Matching,Stranger,stranger,514,0.514,1,blocked,United Kingdom
476,58808278,Matching,Stranger,stranger,500,0.5,1,blocked,United Kingdom
477,58808278,Matching,Stranger,stranger,591,0.591,1,blocked,United Kingdom
478,58808278,Matching,Stranger,stranger,391,0.391,1,blocked,United Kingdom
479,58808278,Matching,Stranger,stranger,451,0.451,1,blocked,United Kingdom
480,58808278,Matching,Stranger,stranger,443,0.443,1,blocked,United Kingdom
481,58808278,Matching,Stranger,stranger,372,0.372,1,blocked,United Kingdom
482,58808278,Matching,Stranger,stranger,318,0.318,1,blocked,United Kingdom
483,58808278,Matching,Stranger,stranger,341,0.341,1,blocked,United Kingdom
484,58808278,Matching,Stranger,stranger,421,0.421,1,blocked,United Kingdom
485,58808278,Matching,Stranger,stranger,413,0.413,1,blocked,United Kingdom
486,58808278,Matching,Stranger,stranger,416,0.416,1,blocked,United Kingdom
487,58808278,Matching,Stranger,stranger,405,0.405,1,blocked,United Kingdom
488,58808278,Matching,Stranger,stranger,473,0.473,1,blocked,United Kingdom
489,58808278,Matching,Stranger,stranger,509,0.509,1,blocked,United Kingdom
490,58808278,Matching,Stranger,stranger,522,0.522,1,blocked,United Kingdom
491,58808278,Matching,Stranger,stranger,737,0.737,1,blocked,United Kingdom
492,58808278,Matching,Stranger,stranger,371,0.371,1,blocked,United Kingdom
493,58808278,Matching,Stranger,stranger,636,0.636,1,blocked,United Kingdom
494,58808278,Matching,Stranger,stranger,440,0.44,1,blocked,United Kingdom
495,58808278,Matching,Stranger,stranger,533,0.533,1,blocked,United Kingdom
496,58808278,Matching,Stranger,stranger,795,0.795,1,mixed,United Kingdom
497,58808278,Matching,Stranger,stranger,435,0.435,1,mixed,United Kingdom
498,58808278,Matching,Stranger,stranger,661,0.661,1,mixed,United Kingdom
499,58808278,Matching,Stranger,stranger,458,0.458,1,mixed,United Kingdom
500,58808278,Matching,Stranger,stranger,487,0.487,1,mixed,United Kingdom
501,58808278,Matching,Stranger,stranger,479,0.479,1,mixed,United Kingdom
502,58808278,Matching,Stranger,stranger,489,0.489,1,mixed,United Kingdom
503,58808278,Matching,Stranger,stranger,339,0.339,1,mixed,United Kingdom
504,58808278,Matching,Stranger,stranger,459,0.459,1,mixed,United Kingdom
505,58808278,Matching,Stranger,stranger,349,0.349,1,mixed,United Kingdom
506,58808278,Matching,Stranger,stranger,390,0.39,1,mixed,United Kingdom
507,58808278,Matching,Stranger,stranger,461,0.461,1,mixed,United Kingdom
508,58808278,Matching,Stranger,stranger,660,0.66,1,mixed,United Kingdom
509,58808278,Matching,Stranger,stranger,411,0.411,1,mixed,United Kingdom
510,58808278,Matching,Stranger,stranger,386,0.386,1,mixed,United Kingdom
511,58808278,Matching,Stranger,stranger,409,0.409,1,mixed,United Kingdom
512,58808278,Matching,Stranger,stranger,614,0.614,1,mixed,United Kingdom
513,58808278,Matching,Stranger,stranger,589,0.589,1,mixed,United Kingdom
514,58808278,Matching,Stranger,stranger,458,0.458,1,mixed,United Kingdom
515,58808278,Matching,Stranger,stranger,362,0.362,1,mixed,United Kingdom
516,58808278,Matching,Stranger,stranger,381,0.381,1,mixed,United Kingdom
517,58808278,Matching,Stranger,stranger,367,0.367,1,mixed,United Kingdom
518,58808278,Matching,Stranger,stranger,475,0.475,1,mixed,United Kingdom
519,58808278,Matching,Stranger,stranger,399,0.399,1,mixed,United Kingdom
520,58808278,Matching,Stranger,stranger,393,0.393,1,mixed,United Kingdom
521,58808278,Matching,Stranger,stranger,488,0.488,1,mixed,United Kingdom
522,58808278,Matching,Stranger,stranger,464,0.464,1,mixed,United Kingdom
523,58808278,Matching,Stranger,stranger,581,0.581,1,mixed,United Kingdom
524,58808278,Matching,Stranger,stranger,427,0.427,1,mixed,United Kingdom
525,58808278,Matching,Stranger,stranger,646,0.646,1,mixed,United Kingdom
526,58808278,Nonmatching,Close,friend,451,0.451,1,blocked,United Kingdom
527,58808278,Nonmatching,Close,friend,435,0.435,1,blocked,United Kingdom
528,58808278,Nonmatching,Close,friend,510,0.51,1,blocked,United Kingdom
529,58808278,Nonmatching,Close,friend,513,0.513,1,blocked,United Kingdom
530,58808278,Nonmatching,Close,friend,423,0.423,1,blocked,United Kingdom
531,58808278,Nonmatching,Close,friend,393,0.393,1,blocked,United Kingdom
532,58808278,Nonmatching,Close,friend,427,0.427,1,blocked,United Kingdom
533,58808278,Nonmatching,Close,friend,418,0.418,1,blocked,United Kingdom
534,58808278,Nonmatching,Close,friend,352,0.352,1,blocked,United Kingdom
535,58808278,Nonmatching,Close,friend,648,0.648,1,blocked,United Kingdom
536,58808278,Nonmatching,Close,friend,407,0.407,1,blocked,United Kingdom
537,58808278,Nonmatching,Close,friend,435,0.435,1,blocked,United Kingdom
538,58808278,Nonmatching,Close,friend,431,0.431,1,blocked,United Kingdom
539,58808278,Nonmatching,Close,friend,450,0.45,1,blocked,United Kingdom
540,58808278,Nonmatching,Close,friend,395,0.395,1,blocked,United Kingdom
541,58808278,Nonmatching,Close,friend,542,0.542,1,blocked,United Kingdom
542,58808278,Nonmatching,Close,friend,425,0.425,1,blocked,United Kingdom
543,58808278,Nonmatching,Close,friend,397,0.397,1,blocked,United Kingdom
544,58808278,Nonmatching,Close,friend,415,0.415,1,blocked,United Kingdom
545,58808278,Nonmatching,Close,friend,340,0.34,1,blocked,United Kingdom
546,58808278,Nonmatching,Close,friend,449,0.449,1,blocked,United Kingdom
547,58808278,Nonmatching,Close,friend,628,0.628,1,blocked,United Kingdom
548,58808278,Nonmatching,Close,friend,377,0.377,1,blocked,United Kingdom
549,58808278,Nonmatching,Close,friend,412,0.412,1,blocked,United Kingdom
550,58808278,Nonmatching,Close,friend,493,0.493,1,blocked,United Kingdom
551,58808278,Nonmatching,Close,friend,486,0.486,1,blocked,United Kingdom
552,58808278,Nonmatching,Close,friend,470,0.47,1,blocked,United Kingdom
553,58808278,Nonmatching,Close,friend,445,0.445,1,blocked,United Kingdom
554,58808278,Nonmatching,Close,friend,537,0.537,1,blocked,United Kingdom
555,58808278,Nonmatching,Close,friend,616,0.616,1,blocked,United Kingdom
556,58808278,Nonmatching,Close,friend,421,0.421,1,mixed,United Kingdom
557,58808278,Nonmatching,Close,friend,420,0.42,1,mixed,United Kingdom
558,58808278,Nonmatching,Close,friend,480,0.48,1,mixed,United Kingdom
559,58808278,Nonmatching,Close,friend,455,0.455,1,mixed,United Kingdom
560,58808278,Nonmatching,Close,friend,548,0.548,1,mixed,United Kingdom
561,58808278,Nonmatching,Close,friend,802,0.802,1,mixed,United Kingdom
562,58808278,Nonmatching,Close,friend,459,0.459,1,mixed,United Kingdom
563,58808278,Nonmatching,Close,friend,526,0.526,1,mixed,United Kingdom
564,58808278,Nonmatching,Close,friend,455,0.455,1,mixed,United Kingdom
565,58808278,Nonmatching,Close,friend,606,0.606,1,mixed,United Kingdom
566,58808278,Nonmatching,Close,friend,417,0.417,1,mixed,United Kingdom
567,58808278,Nonmatching,Close,friend,378,0.378,1,mixed,United Kingdom
568,58808278,Nonmatching,Close,friend,596,0.596,1,mixed,United Kingdom
569,58808278,Nonmatching,Close,friend,417,0.417,1,mixed,United Kingdom
570,58808278,Nonmatching,Close,friend,762,0.762,1,mixed,United Kingdom
571,58808278,Nonmatching,Close,friend,452,0.452,1,mixed,United Kingdom
572,58808278,Nonmatching,Close,friend,471,0.471,1,mixed,United Kingdom
573,58808278,Nonmatching,Close,friend,396,0.396,1,mixed,United Kingdom
574,58808278,Nonmatching,Close,friend,799,0.799,1,mixed,United Kingdom
575,58808278,Nonmatching,Close,friend,481,0.481,1,mixed,United Kingdom
576,58808278,Nonmatching,Close,friend,439,0.439,1,mixed,United Kingdom
577,58808278,Nonmatching,Close,friend,417,0.417,1,mixed,United Kingdom
578,58808278,Nonmatching,Close,friend,485,0.485,1,mixed,United Kingdom
579,58808278,Nonmatching,Close,friend,825,0.825,1,mixed,United Kingdom
580,58808278,Nonmatching,Close,friend,425,0.425,1,mixed,United Kingdom
581,58808278,Nonmatching,Close,friend,407,0.407,1,mixed,United Kingdom
582,58808278,Nonmatching,Close,friend,501,0.501,1,mixed,United Kingdom
583,58808278,Nonmatching,Close,friend,492,0.492,1,mixed,United Kingdom
584,58808278,Nonmatching,Close,friend,484,0.484,1,mixed,United Kingdom
585,58808278,Nonmatching,Close,friend,741,0.741,1,mixed,United Kingdom
586,58808278,Nonmatching,Self,self,697,0.697,1,blocked,United Kingdom
587,58808278,Nonmatching,Self,self,602,0.602,1,blocked,United Kingdom
588,58808278,Nonmatching,Self,self,464,0.464,0,blocked,United Kingdom
589,58808278,Nonmatching,Self,self,690,0.69,1,blocked,United Kingdom
590,58808278,Nonmatching,Self,self,367,0.367,1,blocked,United Kingdom
591,58808278,Nonmatching,Self,self,585,0.585,1,blocked,United Kingdom
592,58808278,Nonmatching,Self,self,513,0.513,1,blocked,United Kingdom
593,58808278,Nonmatching,Self,self,683,0.683,1,blocked,United Kingdom
594,58808278,Nonmatching,Self,self,540,0.54,1,blocked,United Kingdom
595,58808278,Nonmatching,Self,self,632,0.632,1,blocked,United Kingdom
596,58808278,Nonmatching,Self,self,509,0.509,1,blocked,United Kingdom
597,58808278,Nonmatching,Self,self,431,0.431,1,blocked,United Kingdom
598,58808278,Nonmatching,Self,self,508,0.508,1,blocked,United Kingdom
599,58808278,Nonmatching,Self,self,557,0.557,1,blocked,United Kingdom
600,58808278,Nonmatching,Self,self,380,0.38,1,blocked,United Kingdom
601,58808278,Nonmatching,Self,self,417,0.417,1,blocked,United Kingdom
602,58808278,Nonmatching,Self,self,456,0.456,1,blocked,United Kingdom
603,58808278,Nonmatching,Self,self,358,0.358,1,blocked,United Kingdom
604,58808278,Nonmatching,Self,self,569,0.569,1,blocked,United Kingdom
605,58808278,Nonmatching,Self,self,466,0.466,1,blocked,United Kingdom
606,58808278,Nonmatching,Self,self,452,0.452,1,blocked,United Kingdom
607,58808278,Nonmatching,Self,self,385,0.385,1,blocked,United Kingdom
608,58808278,Nonmatching,Self,self,425,0.425,1,blocked,United Kingdom
609,58808278,Nonmatching,Self,self,454,0.454,1,blocked,United Kingdom
610,58808278,Nonmatching,Self,self,578,0.578,1,blocked,United Kingdom
611,58808278,Nonmatching,Self,self,895,0.895,1,blocked,United Kingdom
612,58808278,Nonmatching,Self,self,413,0.413,1,blocked,United Kingdom
613,58808278,Nonmatching,Self,self,518,0.518,1,blocked,United Kingdom
614,58808278,Nonmatching,Self,self,383,0.383,1,blocked,United Kingdom
615,58808278,Nonmatching,Self,self,495,0.495,1,blocked,United Kingdom
616,58808278,Nonmatching,Self,self,598,0.598,1,mixed,United Kingdom
617,58808278,Nonmatching,Self,self,486,0.486,1,mixed,United Kingdom
618,58808278,Nonmatching,Self,self,498,0.498,1,mixed,United Kingdom
619,58808278,Nonmatching,Self,self,635,0.635,1,mixed,United Kingdom
620,58808278,Nonmatching,Self,self,525,0.525,1,mixed,United Kingdom
621,58808278,Nonmatching,Self,self,491,0.491,1,mixed,United Kingdom
622,58808278,Nonmatching,Self,self,519,0.519,1,mixed,United Kingdom
623,58808278,Nonmatching,Self,self,567,0.567,1,mixed,United Kingdom
624,58808278,Nonmatching,Self,self,487,0.487,1,mixed,United Kingdom
625,58808278,Nonmatching,Self,self,483,0.483,1,mixed,United Kingdom
626,58808278,Nonmatching,Self,self,474,0.474,1,mixed,United Kingdom
627,58808278,Nonmatching,Self,self,466,0.466,1,mixed,United Kingdom
628,58808278,Nonmatching,Self,self,517,0.517,1,mixed,United Kingdom
629,58808278,Nonmatching,Self,self,413,0.413,1,mixed,United Kingdom
630,58808278,Nonmatching,Self,self,501,0.501,1,mixed,United Kingdom
631,58808278,Nonmatching,Self,self,466,0.466,1,mixed,United Kingdom
632,58808278,Nonmatching,Self,self,411,0.411,1,mixed,United Kingdom
633,58808278,Nonmatching,Self,self,465,0.465,1,mixed,United Kingdom
634,58808278,Nonmatching,Self,self,530,0.53,1,mixed,United Kingdom
635,58808278,Nonmatching,Self,self,441,0.441,1,mixed,United Kingdom
636,58808278,Nonmatching,Self,self,440,0.44,1,mixed,United Kingdom
637,58808278,Nonmatching,Self,self,498,0.498,1,mixed,United Kingdom
638,58808278,Nonmatching,Self,self,547,0.547,1,mixed,United Kingdom
639,58808278,Nonmatching,Self,self,624,0.624,1,mixed,United Kingdom
