,Subject,Age,Gender,Handedness,Shape,Label,Matching,Identity,Response,RT_ms,RT_sec,ACC,Country
2540,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,580,0.58,1,Germany
2541,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,694,0.694,1,Germany
2542,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,542,0.542,1,Germany
2543,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,432,0.432,1,Germany
2544,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,580,0.58,1,Germany
2545,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,1144,1.144,1,Germany
2546,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,372,0.372,1,Germany
2547,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,787,0.787,1,Germany
2548,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,1490,1.49,1,Germany
2549,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,655,0.655,1,Germany
2550,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,355,0.355,1,Germany
2551,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,474,0.474,1,Germany
2552,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,713,0.713,1,Germany
2553,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,1257,1.257,0,Germany
2554,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,1186,1.186,1,Germany
2555,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,696,0.696,1,Germany
2556,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,858,0.858,1,Germany
2557,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,495,0.495,0,Germany
2558,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,749,0.749,1,Germany
2559,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,572,0.572,1,Germany
2560,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,336,0.336,1,Germany
2561,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,382,0.382,1,Germany
2562,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,955,0.955,1,Germany
2563,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,613,0.613,1,Germany
2564,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,1248,1.248,1,Germany
2565,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,891,0.891,1,Germany
2566,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,843,0.843,1,Germany
2567,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,653,0.653,1,Germany
2568,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,1387,1.387,1,Germany
2569,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,690,0.69,1,Germany
2570,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,52,0.052,1,Germany
2571,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,577,0.577,1,Germany
2572,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,534,0.534,1,Germany
2573,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,551,0.551,1,Germany
2574,112,20,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,405,0.405,1,Germany
2575,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,685,0.685,1,Germany
2576,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,1010,1.01,1,Germany
2577,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,860,0.86,1,Germany
2578,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,969,0.969,1,Germany
2579,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,1302,1.302,1,Germany
2580,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,539,0.539,1,Germany
2581,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,461,0.461,1,Germany
2582,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,699,0.699,1,Germany
2583,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,570,0.57,1,Germany
2584,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,554,0.554,1,Germany
2585,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,529,0.529,1,Germany
2586,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,601,0.601,1,Germany
2587,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,511,0.511,1,Germany
2588,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,509,0.509,0,Germany
2589,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,462,0.462,0,Germany
2590,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,478,0.478,1,Germany
2591,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,890,0.89,1,Germany
2592,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,573,0.573,1,Germany
2593,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,1128,1.128,1,Germany
2594,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,743,0.743,1,Germany
2595,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,113,0.113,1,Germany
2596,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,573,0.573,1,Germany
2597,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,573,0.573,1,Germany
2598,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,334,0.334,1,Germany
2599,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,610,0.61,1,Germany
2600,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,487,0.487,0,Germany
2601,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,640,0.64,1,Germany
2602,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,586,0.586,1,Germany
2603,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,617,0.617,1,Germany
2604,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,729,0.729,1,Germany
2605,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,699,0.699,1,Germany
2606,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,489,0.489,1,Germany
2607,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,475,0.475,0,Germany
2608,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,577,0.577,1,Germany
2609,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,544,0.544,1,Germany
2610,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,657,0.657,1,Germany
2611,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,280,0.28,1,Germany
2612,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,434,0.434,1,Germany
2613,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,616,0.616,1,Germany
2614,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,421,0.421,1,Germany
2615,112,20,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,527,0.527,1,Germany
