,Subject,Gender,Matching,Origin_Identity,English_Identity,Identity,Cue,RT_ms,RT_sec,ACC,Country
4509,25,male,Matching,Familiar,Familiar,Close,No cue,532,0.532,1,China
4510,25,male,Matching,Familiar,Familiar,Close,No cue,593,0.593,1,China
4511,25,male,Matching,Familiar,Familiar,Close,No cue,561,0.561,1,China
4512,25,male,Matching,Familiar,Familiar,Close,No cue,552,0.552,1,China
4513,25,male,Matching,Familiar,Familiar,Close,No cue,585,0.585,1,China
4514,25,male,Matching,Familiar,Familiar,Close,Alter cue,853,0.853,0,China
4515,25,male,Matching,Familiar,Familiar,Close,No cue,527,0.527,1,China
4516,25,male,Matching,Familiar,Familiar,Close,No cue,517,0.517,1,China
4517,25,male,Matching,Familiar,Familiar,Close,Alter cue,516,0.516,1,China
4518,25,male,Matching,Familiar,Familiar,Close,No cue,541,0.541,1,China
4519,25,male,Matching,Familiar,Familiar,Close,No cue,572,0.572,0,China
4520,25,male,Matching,Familiar,Familiar,Close,Alter cue,700,0.7,1,China
4521,25,male,Matching,Familiar,Familiar,Close,Alter cue,511,0.511,0,China
4522,25,male,Matching,Familiar,Familiar,Close,No cue,637,0.637,0,China
4523,25,male,Matching,Familiar,Familiar,Close,Alter cue,669,0.669,0,China
4524,25,male,Matching,Familiar,Familiar,Close,No cue,560,0.56,0,China
4525,25,male,Matching,Familiar,Familiar,Close,Alter cue,630,0.63,1,China
4526,25,male,Matching,Familiar,Familiar,Close,No cue,520,0.52,1,China
4527,25,male,Matching,Familiar,Familiar,Close,No cue,676,0.676,0,China
4528,25,male,Matching,Familiar,Familiar,Close,Alter cue,408,0.408,0,China
4529,25,male,Nonmatching,Self,Self,Self,Alter cue,809,0.809,1,China
4530,25,male,Nonmatching,Self,Self,Self,Alter cue,653,0.653,1,China
4531,25,male,Nonmatching,Self,Self,Self,Alter cue,836,0.836,1,China
4532,25,male,Nonmatching,Self,Self,Self,Alter cue,829,0.829,1,China
4533,25,male,Nonmatching,Self,Self,Self,Alter cue,575,0.575,1,China
4534,25,male,Nonmatching,Self,Self,Self,Alter cue,625,0.625,1,China
4535,25,male,Nonmatching,Self,Self,Self,No cue,802,0.802,1,China
4536,25,male,Nonmatching,Self,Self,Self,No cue,871,0.871,1,China
4537,25,male,Nonmatching,Self,Self,Self,No cue,467,0.467,1,China
4538,25,male,Nonmatching,Self,Self,Self,No cue,647,0.647,1,China
4539,25,male,Nonmatching,Self,Self,Self,Alter cue,724,0.724,1,China
4540,25,male,Nonmatching,Self,Self,Self,No cue,843,0.843,0,China
4541,25,male,Nonmatching,Self,Self,Self,No cue,648,0.648,1,China
4542,25,male,Nonmatching,Self,Self,Self,No cue,543,0.543,1,China
4543,25,male,Nonmatching,Self,Self,Self,No cue,539,0.539,1,China
4544,25,male,Nonmatching,Self,Self,Self,Alter cue,697,0.697,1,China
4545,25,male,Nonmatching,Self,Self,Self,Alter cue,696,0.696,1,China
4546,25,male,Nonmatching,Self,Self,Self,No cue,640,0.64,1,China
4547,25,male,Nonmatching,Self,Self,Self,Alter cue,708,0.708,1,China
4548,25,male,Nonmatching,Self,Self,Self,Alter cue,922,0.922,1,China
4549,25,male,Nonmatching,Self,Self,Self,No cue,589,0.589,1,China
4550,25,male,Nonmatching,Self,Self,Self,Alter cue,458,0.458,1,China
4551,25,male,Nonmatching,Self,Self,Self,No cue,561,0.561,1,China
4552,25,male,Nonmatching,Self,Self,Self,No cue,552,0.552,1,China
4553,25,male,Nonmatching,Self,Self,Self,Alter cue,650,0.65,1,China
4554,25,male,Nonmatching,Self,Self,Self,No cue,514,0.514,1,China
4555,25,male,Nonmatching,Self,Self,Self,Alter cue,611,0.611,1,China
4556,25,male,Nonmatching,Self,Self,Self,No cue,670,0.67,1,China
4557,25,male,Nonmatching,Self,Self,Self,No cue,593,0.593,1,China
4558,25,male,Nonmatching,Self,Self,Self,No cue,753,0.753,1,China
4559,25,male,Nonmatching,Self,Self,Self,No cue,637,0.637,1,China
4560,25,male,Nonmatching,Self,Self,Self,No cue,720,0.72,1,China
4561,25,male,Nonmatching,Self,Self,Self,Alter cue,578,0.578,1,China
4562,25,male,Nonmatching,Self,Self,Self,No cue,800,0.8,1,China
4563,25,male,Nonmatching,Self,Self,Self,No cue,747,0.747,0,China
4564,25,male,Nonmatching,Self,Self,Self,Alter cue,509,0.509,1,China
4565,25,male,Nonmatching,Self,Self,Self,No cue,599,0.599,1,China
4566,25,male,Nonmatching,Self,Self,Self,Alter cue,614,0.614,1,China
4567,25,male,Nonmatching,Self,Self,Self,Alter cue,900,0.9,1,China
4568,25,male,Nonmatching,Self,Self,Self,Alter cue,594,0.594,1,China
4569,25,male,Nonmatching,Self,Self,Self,Alter cue,632,0.632,1,China
4570,25,male,Nonmatching,Self,Self,Self,Alter cue,714,0.714,1,China
4571,25,male,Nonmatching,Self,Self,Self,No cue,599,0.599,1,China
4572,25,male,Nonmatching,Self,Self,Self,Alter cue,744,0.744,1,China
4573,25,male,Nonmatching,Self,Self,Self,Alter cue,614,0.614,1,China
4574,25,male,Nonmatching,Self,Self,Self,Alter cue,477,0.477,1,China
4575,25,male,Nonmatching,Self,Self,Self,No cue,830,0.83,0,China
4576,25,male,Nonmatching,Self,Self,Self,No cue,531,0.531,1,China
4577,25,male,Nonmatching,Self,Self,Self,Alter cue,485,0.485,1,China
4578,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,720,0.72,1,China
4579,25,male,Nonmatching,Familiar,Familiar,Close,No cue,528,0.528,1,China
4580,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,690,0.69,1,China
4581,25,male,Nonmatching,Familiar,Familiar,Close,No cue,518,0.518,1,China
4582,25,male,Nonmatching,Familiar,Familiar,Close,No cue,425,0.425,0,China
4583,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,621,0.621,1,China
4584,25,male,Nonmatching,Familiar,Familiar,Close,No cue,457,0.457,1,China
4585,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,872,0.872,1,China
4586,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,610,0.61,1,China
4587,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,580,0.58,1,China
4588,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,563,0.563,1,China
4589,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,607,0.607,1,China
4590,25,male,Nonmatching,Familiar,Familiar,Close,No cue,640,0.64,1,China
4591,25,male,Nonmatching,Familiar,Familiar,Close,No cue,627,0.627,0,China
4592,25,male,Nonmatching,Familiar,Familiar,Close,No cue,466,0.466,1,China
4593,25,male,Nonmatching,Familiar,Familiar,Close,No cue,701,0.701,0,China
4594,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,642,0.642,1,China
4595,25,male,Nonmatching,Familiar,Familiar,Close,No cue,649,0.649,1,China
4596,25,male,Nonmatching,Familiar,Familiar,Close,No cue,566,0.566,1,China
4597,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,613,0.613,1,China
4598,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,606,0.606,1,China
4599,25,male,Nonmatching,Familiar,Familiar,Close,No cue,474,0.474,0,China
4600,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,494,0.494,1,China
4601,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,493,0.493,1,China
4602,25,male,Nonmatching,Familiar,Familiar,Close,No cue,589,0.589,1,China
4603,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,486,0.486,1,China
4604,25,male,Nonmatching,Familiar,Familiar,Close,No cue,577,0.577,1,China
4605,25,male,Nonmatching,Familiar,Familiar,Close,No cue,658,0.658,0,China
4606,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,655,0.655,1,China
4607,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,451,0.451,1,China
4608,25,male,Nonmatching,Familiar,Familiar,Close,No cue,816,0.816,1,China
4609,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,611,0.611,1,China
4610,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,580,0.58,1,China
4611,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,620,0.62,1,China
4612,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,564,0.564,1,China
4613,25,male,Nonmatching,Familiar,Familiar,Close,No cue,684,0.684,1,China
4614,25,male,Nonmatching,Familiar,Familiar,Close,No cue,607,0.607,1,China
4615,25,male,Nonmatching,Familiar,Familiar,Close,No cue,642,0.642,1,China
4616,25,male,Nonmatching,Familiar,Familiar,Close,No cue,584,0.584,1,China
4617,25,male,Nonmatching,Familiar,Familiar,Close,No cue,714,0.714,1,China
4618,25,male,Nonmatching,Familiar,Familiar,Close,No cue,665,0.665,1,China
4619,25,male,Nonmatching,Familiar,Familiar,Close,No cue,538,0.538,1,China
4620,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,704,0.704,1,China
4621,25,male,Nonmatching,Familiar,Familiar,Close,No cue,657,0.657,1,China
4622,25,male,Nonmatching,Familiar,Familiar,Close,No cue,611,0.611,1,China
4623,25,male,Nonmatching,Familiar,Familiar,Close,No cue,572,0.572,1,China
4624,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,606,0.606,1,China
4625,25,male,Nonmatching,Familiar,Familiar,Close,Alter cue,647,0.647,1,China
4626,26,female,Matching,Self,Self,Self,No cue,492,0.492,1,China
4627,26,female,Matching,Self,Self,Self,Alter cue,958,0.958,1,China
4628,26,female,Matching,Self,Self,Self,No cue,358,0.358,1,China
4629,26,female,Matching,Self,Self,Self,Alter cue,820,0.82,1,China
4630,26,female,Matching,Self,Self,Self,No cue,467,0.467,1,China
4631,26,female,Matching,Self,Self,Self,Alter cue,436,0.436,1,China
4632,26,female,Matching,Self,Self,Self,No cue,407,0.407,1,China
4633,26,female,Matching,Self,Self,Self,Alter cue,405,0.405,1,China
4634,26,female,Matching,Self,Self,Self,Alter cue,552,0.552,1,China
4635,26,female,Matching,Self,Self,Self,Alter cue,307,0.307,1,China
4636,26,female,Matching,Self,Self,Self,Alter cue,690,0.69,1,China
4637,26,female,Matching,Self,Self,Self,No cue,590,0.59,1,China
4638,26,female,Matching,Self,Self,Self,No cue,432,0.432,1,China
4639,26,female,Matching,Self,Self,Self,No cue,760,0.76,1,China
4640,26,female,Matching,Self,Self,Self,No cue,664,0.664,1,China
4641,26,female,Matching,Self,Self,Self,No cue,564,0.564,1,China
4642,26,female,Matching,Self,Self,Self,Alter cue,552,0.552,1,China
4643,26,female,Matching,Self,Self,Self,No cue,559,0.559,1,China
4644,26,female,Matching,Self,Self,Self,Alter cue,723,0.723,1,China
4645,26,female,Matching,Self,Self,Self,No cue,770,0.77,1,China
4646,26,female,Matching,Self,Self,Self,No cue,564,0.564,1,China
4647,26,female,Matching,Self,Self,Self,Alter cue,331,0.331,1,China
4648,26,female,Matching,Self,Self,Self,Alter cue,330,0.33,1,China
4649,26,female,Matching,Self,Self,Self,Alter cue,710,0.71,1,China
4650,26,female,Matching,Self,Self,Self,No cue,609,0.609,1,China
4651,26,female,Matching,Self,Self,Self,Alter cue,518,0.518,1,China
4652,26,female,Matching,Self,Self,Self,Alter cue,428,0.428,1,China
4653,26,female,Matching,Self,Self,Self,Alter cue,480,0.48,1,China
4654,26,female,Matching,Self,Self,Self,Alter cue,648,0.648,1,China
4655,26,female,Matching,Self,Self,Self,Alter cue,507,0.507,1,China
4656,26,female,Matching,Self,Self,Self,No cue,523,0.523,1,China
4657,26,female,Matching,Self,Self,Self,Alter cue,580,0.58,1,China
4658,26,female,Matching,Self,Self,Self,No cue,513,0.513,1,China
4659,26,female,Matching,Self,Self,Self,No cue,741,0.741,1,China
4660,26,female,Matching,Self,Self,Self,Alter cue,283,0.283,1,China
4661,26,female,Matching,Self,Self,Self,Alter cue,404,0.404,1,China
4662,26,female,Matching,Self,Self,Self,Alter cue,612,0.612,1,China
4663,26,female,Matching,Self,Self,Self,No cue,485,0.485,1,China
4664,26,female,Matching,Self,Self,Self,No cue,609,0.609,1,China
4665,26,female,Matching,Self,Self,Self,No cue,495,0.495,1,China
4666,26,female,Matching,Self,Self,Self,No cue,909,0.909,1,China
4667,26,female,Matching,Self,Self,Self,No cue,608,0.608,1,China
4668,26,female,Matching,Self,Self,Self,Alter cue,647,0.647,1,China
4669,26,female,Matching,Self,Self,Self,No cue,767,0.767,1,China
4670,26,female,Matching,Self,Self,Self,Alter cue,473,0.473,1,China
4671,26,female,Matching,Self,Self,Self,No cue,544,0.544,1,China
4672,26,female,Matching,Self,Self,Self,No cue,464,0.464,1,China
4673,26,female,Matching,Self,Self,Self,Alter cue,507,0.507,1,China
4674,26,female,Matching,Familiar,Familiar,Close,Alter cue,616,0.616,0,China
4675,26,female,Matching,Familiar,Familiar,Close,No cue,869,0.869,1,China
4676,26,female,Matching,Familiar,Familiar,Close,Alter cue,646,0.646,1,China
4677,26,female,Matching,Familiar,Familiar,Close,Alter cue,731,0.731,0,China
4678,26,female,Matching,Familiar,Familiar,Close,No cue,701,0.701,1,China
4679,26,female,Matching,Familiar,Familiar,Close,No cue,848,0.848,1,China
4680,26,female,Matching,Familiar,Familiar,Close,No cue,675,0.675,1,China
4681,26,female,Matching,Familiar,Familiar,Close,No cue,355,0.355,1,China
4682,26,female,Matching,Familiar,Familiar,Close,No cue,562,0.562,1,China
4683,26,female,Matching,Familiar,Familiar,Close,No cue,465,0.465,1,China
4684,26,female,Matching,Familiar,Familiar,Close,No cue,464,0.464,1,China
4685,26,female,Matching,Familiar,Familiar,Close,Alter cue,993,0.993,1,China
4686,26,female,Matching,Familiar,Familiar,Close,No cue,747,0.747,1,China
4687,26,female,Matching,Familiar,Familiar,Close,Alter cue,584,0.584,1,China
4688,26,female,Matching,Familiar,Familiar,Close,Alter cue,516,0.516,0,China
4689,26,female,Matching,Familiar,Familiar,Close,No cue,989,0.989,1,China
4690,26,female,Matching,Familiar,Familiar,Close,No cue,607,0.607,1,China
4691,26,female,Matching,Familiar,Familiar,Close,Alter cue,540,0.54,1,China
4692,26,female,Matching,Familiar,Familiar,Close,Alter cue,603,0.603,1,China
4693,26,female,Matching,Familiar,Familiar,Close,Alter cue,915,0.915,1,China
4694,26,female,Matching,Familiar,Familiar,Close,No cue,609,0.609,0,China
4695,26,female,Matching,Familiar,Familiar,Close,Alter cue,970,0.97,1,China
4696,26,female,Matching,Familiar,Familiar,Close,No cue,519,0.519,1,China
4697,26,female,Matching,Familiar,Familiar,Close,Alter cue,570,0.57,1,China
4698,26,female,Matching,Familiar,Familiar,Close,No cue,764,0.764,1,China
4699,26,female,Matching,Familiar,Familiar,Close,No cue,574,0.574,1,China
4700,26,female,Matching,Familiar,Familiar,Close,No cue,561,0.561,1,China
4701,26,female,Matching,Familiar,Familiar,Close,Alter cue,588,0.588,0,China
4702,26,female,Matching,Familiar,Familiar,Close,No cue,440,0.44,1,China
4703,26,female,Matching,Familiar,Familiar,Close,No cue,363,0.363,1,China
4704,26,female,Matching,Familiar,Familiar,Close,Alter cue,982,0.982,1,China
4705,26,female,Matching,Familiar,Familiar,Close,No cue,483,0.483,1,China
4706,26,female,Matching,Familiar,Familiar,Close,No cue,620,0.62,1,China
4707,26,female,Matching,Familiar,Familiar,Close,Alter cue,767,0.767,1,China
4708,26,female,Matching,Familiar,Familiar,Close,No cue,790,0.79,1,China
4709,26,female,Matching,Familiar,Familiar,Close,Alter cue,426,0.426,1,China
4710,26,female,Matching,Familiar,Familiar,Close,Alter cue,917,0.917,0,China
4711,26,female,Matching,Familiar,Familiar,Close,Alter cue,686,0.686,1,China
4712,26,female,Matching,Familiar,Familiar,Close,No cue,832,0.832,0,China
4713,26,female,Matching,Familiar,Familiar,Close,Alter cue,759,0.759,1,China
4714,26,female,Matching,Familiar,Familiar,Close,No cue,579,0.579,1,China
4715,26,female,Matching,Familiar,Familiar,Close,Alter cue,811,0.811,1,China
4716,26,female,Nonmatching,Self,Self,Self,Alter cue,675,0.675,1,China
4717,26,female,Nonmatching,Self,Self,Self,No cue,587,0.587,0,China
4718,26,female,Nonmatching,Self,Self,Self,No cue,854,0.854,0,China
4719,26,female,Nonmatching,Self,Self,Self,No cue,517,0.517,0,China
4720,26,female,Nonmatching,Self,Self,Self,No cue,928,0.928,1,China
4721,26,female,Nonmatching,Self,Self,Self,Alter cue,730,0.73,0,China
4722,26,female,Nonmatching,Self,Self,Self,No cue,877,0.877,1,China
4723,26,female,Nonmatching,Self,Self,Self,Alter cue,977,0.977,1,China
4724,26,female,Nonmatching,Self,Self,Self,No cue,995,0.995,1,China
4725,26,female,Nonmatching,Self,Self,Self,Alter cue,593,0.593,1,China
4726,26,female,Nonmatching,Self,Self,Self,Alter cue,729,0.729,1,China
4727,26,female,Nonmatching,Self,Self,Self,Alter cue,818,0.818,1,China
4728,26,female,Nonmatching,Self,Self,Self,No cue,958,0.958,1,China
4729,26,female,Nonmatching,Self,Self,Self,No cue,810,0.81,1,China
4730,26,female,Nonmatching,Self,Self,Self,No cue,866,0.866,1,China
4731,26,female,Nonmatching,Self,Self,Self,No cue,685,0.685,1,China
4732,26,female,Nonmatching,Self,Self,Self,No cue,779,0.779,0,China
4733,26,female,Nonmatching,Self,Self,Self,Alter cue,613,0.613,0,China
4734,26,female,Nonmatching,Self,Self,Self,Alter cue,871,0.871,0,China
4735,26,female,Nonmatching,Self,Self,Self,Alter cue,563,0.563,1,China
4736,26,female,Nonmatching,Self,Self,Self,Alter cue,945,0.945,0,China
4737,26,female,Nonmatching,Self,Self,Self,No cue,670,0.67,1,China
4738,26,female,Nonmatching,Self,Self,Self,No cue,926,0.926,1,China
4739,26,female,Nonmatching,Self,Self,Self,No cue,566,0.566,1,China
4740,26,female,Nonmatching,Self,Self,Self,Alter cue,584,0.584,0,China
4741,26,female,Nonmatching,Self,Self,Self,Alter cue,857,0.857,1,China
4742,26,female,Nonmatching,Self,Self,Self,No cue,313,0.313,0,China
4743,26,female,Nonmatching,Self,Self,Self,No cue,544,0.544,0,China
4744,26,female,Nonmatching,Self,Self,Self,Alter cue,672,0.672,1,China
4745,26,female,Nonmatching,Self,Self,Self,Alter cue,756,0.756,1,China
4746,26,female,Nonmatching,Self,Self,Self,Alter cue,759,0.759,1,China
4747,26,female,Nonmatching,Self,Self,Self,No cue,875,0.875,1,China
4748,26,female,Nonmatching,Self,Self,Self,Alter cue,517,0.517,1,China
4749,26,female,Nonmatching,Self,Self,Self,No cue,681,0.681,1,China
4750,26,female,Nonmatching,Self,Self,Self,No cue,821,0.821,1,China
4751,26,female,Nonmatching,Self,Self,Self,Alter cue,670,0.67,0,China
4752,26,female,Nonmatching,Self,Self,Self,Alter cue,838,0.838,1,China
4753,26,female,Nonmatching,Self,Self,Self,Alter cue,640,0.64,1,China
4754,26,female,Nonmatching,Self,Self,Self,Alter cue,871,0.871,1,China
4755,26,female,Nonmatching,Self,Self,Self,No cue,602,0.602,1,China
4756,26,female,Nonmatching,Self,Self,Self,Alter cue,645,0.645,1,China
4757,26,female,Nonmatching,Familiar,Familiar,Close,No cue,803,0.803,1,China
4758,26,female,Nonmatching,Familiar,Familiar,Close,No cue,617,0.617,1,China
4759,26,female,Nonmatching,Familiar,Familiar,Close,Alter cue,555,0.555,1,China
4760,26,female,Nonmatching,Familiar,Familiar,Close,Alter cue,838,0.838,1,China
4761,26,female,Nonmatching,Familiar,Familiar,Close,Alter cue,674,0.674,1,China
4762,26,female,Nonmatching,Familiar,Familiar,Close,No cue,646,0.646,1,China
4763,26,female,Nonmatching,Familiar,Familiar,Close,No cue,721,0.721,1,China
4764,26,female,Nonmatching,Familiar,Familiar,Close,No cue,728,0.728,1,China
4765,26,female,Nonmatching,Familiar,Familiar,Close,No cue,626,0.626,1,China
4766,26,female,Nonmatching,Familiar,Familiar,Close,No cue,673,0.673,1,China
4767,26,female,Nonmatching,Familiar,Familiar,Close,No cue,582,0.582,1,China
4768,26,female,Nonmatching,Familiar,Familiar,Close,No cue,721,0.721,0,China
4769,26,female,Nonmatching,Familiar,Familiar,Close,No cue,643,0.643,1,China
4770,26,female,Nonmatching,Familiar,Familiar,Close,No cue,765,0.765,1,China
4771,26,female,Nonmatching,Familiar,Familiar,Close,No cue,735,0.735,1,China
4772,26,female,Nonmatching,Familiar,Familiar,Close,Alter cue,621,0.621,1,China
4773,26,female,Nonmatching,Familiar,Familiar,Close,Alter cue,730,0.73,1,China
4774,26,female,Nonmatching,Familiar,Familiar,Close,Alter cue,923,0.923,1,China
4775,26,female,Nonmatching,Familiar,Familiar,Close,Alter cue,647,0.647,1,China
4776,26,female,Nonmatching,Familiar,Familiar,Close,Alter cue,916,0.916,1,China
4777,26,female,Nonmatching,Familiar,Familiar,Close,Alter cue,802,0.802,1,China
4778,26,female,Nonmatching,Familiar,Familiar,Close,No cue,538,0.538,1,China
4779,26,female,Nonmatching,Familiar,Familiar,Close,No cue,952,0.952,1,China
4780,26,female,Nonmatching,Familiar,Familiar,Close,No cue,696,0.696,1,China
4781,26,female,Nonmatching,Familiar,Familiar,Close,No cue,625,0.625,1,China
4782,26,female,Nonmatching,Familiar,Familiar,Close,Alter cue,811,0.811,1,China
4783,26,female,Nonmatching,Familiar,Familiar,Close,Alter cue,406,0.406,1,China
4784,26,female,Nonmatching,Familiar,Familiar,Close,Alter cue,556,0.556,1,China
4785,26,female,Nonmatching,Familiar,Familiar,Close,Alter cue,525,0.525,1,China
4786,26,female,Nonmatching,Familiar,Familiar,Close,Alter cue,660,0.66,0,China
4787,26,female,Nonmatching,Familiar,Familiar,Close,Alter cue,806,0.806,1,China
4788,26,female,Nonmatching,Familiar,Familiar,Close,No cue,575,0.575,1,China
4789,26,female,Nonmatching,Familiar,Familiar,Close,No cue,644,0.644,1,China
4790,26,female,Nonmatching,Familiar,Familiar,Close,Alter cue,677,0.677,1,China
