,Subject,Age,Gender,Matching,Identity,Session,RT_ms,RT_sec,ACC,Country
478,2801,20,female,Nonmatching,Self,3,996,0.996,1,China
479,2801,20,female,Nonmatching,Self,3,747,0.747,0,China
480,2801,20,female,Nonmatching,Self,3,940,0.94,1,China
481,2801,20,female,Nonmatching,Close,1,961,0.961,1,China
482,2801,20,female,Nonmatching,Close,1,1112,1.112,1,China
483,2801,20,female,Nonmatching,Close,1,1037,1.037,1,China
484,2801,20,female,Nonmatching,Close,1,0,0,0,China
485,2801,20,female,Nonmatching,Close,1,821,0.821,1,China
486,2801,20,female,Nonmatching,Close,1,724,0.724,1,China
487,2801,20,female,Nonmatching,Close,1,826,0.826,1,China
488,2801,20,female,Nonmatching,Close,1,1040,1.04,1,China
489,2801,20,female,Nonmatching,Close,1,834,0.834,1,China
490,2801,20,female,Nonmatching,Close,1,743,0.743,0,China
491,2801,20,female,Nonmatching,Close,1,601,0.601,1,China
492,2801,20,female,Nonmatching,Close,1,733,0.733,1,China
493,2801,20,female,Nonmatching,Close,1,727,0.727,1,China
494,2801,20,female,Nonmatching,Close,1,709,0.709,1,China
495,2801,20,female,Nonmatching,Close,1,763,0.763,1,China
496,2801,20,female,Nonmatching,Close,1,823,0.823,1,China
497,2801,20,female,Nonmatching,Close,1,1013,1.013,0,China
498,2801,20,female,Nonmatching,Close,1,689,0.689,0,China
499,2801,20,female,Nonmatching,Close,1,1165,1.165,1,China
500,2801,20,female,Nonmatching,Close,1,875,0.875,0,China
501,2801,20,female,Nonmatching,Close,1,877,0.877,1,China
502,2801,20,female,Nonmatching,Close,1,484,0.484,0,China
503,2801,20,female,Nonmatching,Close,1,972,0.972,1,China
504,2801,20,female,Nonmatching,Close,1,1066,1.066,1,China
505,2801,20,female,Nonmatching,Close,1,731,0.731,0,China
506,2801,20,female,Nonmatching,Close,1,0,0,0,China
507,2801,20,female,Nonmatching,Close,1,1052,1.052,1,China
508,2801,20,female,Nonmatching,Close,1,0,0,0,China
509,2801,20,female,Nonmatching,Close,1,913,0.913,1,China
510,2801,20,female,Nonmatching,Close,1,658,0.658,0,China
511,2801,20,female,Nonmatching,Close,1,0,0,0,China
512,2801,20,female,Nonmatching,Close,1,829,0.829,1,China
513,2801,20,female,Nonmatching,Close,1,828,0.828,1,China
514,2801,20,female,Nonmatching,Close,1,800,0.8,1,China
515,2801,20,female,Nonmatching,Close,1,1069,1.069,1,China
516,2801,20,female,Nonmatching,Close,1,595,0.595,1,China
517,2801,20,female,Nonmatching,Close,1,864,0.864,1,China
518,2801,20,female,Nonmatching,Close,1,923,0.923,1,China
519,2801,20,female,Nonmatching,Close,1,783,0.783,0,China
520,2801,20,female,Nonmatching,Close,1,959,0.959,1,China
521,2801,20,female,Nonmatching,Close,1,696,0.696,1,China
522,2801,20,female,Nonmatching,Close,1,1126,1.126,1,China
523,2801,20,female,Nonmatching,Close,1,729,0.729,0,China
524,2801,20,female,Nonmatching,Close,1,966,0.966,1,China
525,2801,20,female,Nonmatching,Close,1,665,0.665,1,China
526,2801,20,female,Nonmatching,Close,1,863,0.863,1,China
527,2801,20,female,Nonmatching,Close,1,776,0.776,1,China
528,2801,20,female,Nonmatching,Close,1,926,0.926,1,China
529,2801,20,female,Nonmatching,Close,1,905,0.905,1,China
530,2801,20,female,Nonmatching,Close,1,847,0.847,1,China
531,2801,20,female,Nonmatching,Close,1,434,0.434,0,China
532,2801,20,female,Nonmatching,Close,1,800,0.8,1,China
533,2801,20,female,Nonmatching,Close,1,570,0.57,1,China
534,2801,20,female,Nonmatching,Close,1,712,0.712,1,China
535,2801,20,female,Nonmatching,Close,1,667,0.667,1,China
536,2801,20,female,Nonmatching,Close,1,641,0.641,0,China
537,2801,20,female,Nonmatching,Close,1,673,0.673,1,China
538,2801,20,female,Nonmatching,Close,1,1151,1.151,1,China
539,2801,20,female,Nonmatching,Close,1,722,0.722,1,China
540,2801,20,female,Nonmatching,Close,1,776,0.776,1,China
541,2801,20,female,Nonmatching,Close,2,824,0.824,1,China
542,2801,20,female,Nonmatching,Close,2,956,0.956,1,China
543,2801,20,female,Nonmatching,Close,2,765,0.765,1,China
544,2801,20,female,Nonmatching,Close,2,740,0.74,1,China
545,2801,20,female,Nonmatching,Close,2,1113,1.113,1,China
546,2801,20,female,Nonmatching,Close,2,1155,1.155,1,China
547,2801,20,female,Nonmatching,Close,2,0,0,0,China
548,2801,20,female,Nonmatching,Close,2,972,0.972,1,China
549,2801,20,female,Nonmatching,Close,2,635,0.635,1,China
550,2801,20,female,Nonmatching,Close,2,901,0.901,1,China
551,2801,20,female,Nonmatching,Close,2,1137,1.137,1,China
552,2801,20,female,Nonmatching,Close,2,749,0.749,1,China
553,2801,20,female,Nonmatching,Close,2,701,0.701,1,China
554,2801,20,female,Nonmatching,Close,2,1003,1.003,1,China
555,2801,20,female,Nonmatching,Close,2,1162,1.162,1,China
556,2801,20,female,Nonmatching,Close,2,862,0.862,1,China
557,2801,20,female,Nonmatching,Close,2,709,0.709,1,China
558,2801,20,female,Nonmatching,Close,2,617,0.617,1,China
559,2801,20,female,Nonmatching,Close,2,994,0.994,1,China
560,2801,20,female,Nonmatching,Close,2,510,0.51,0,China
561,2801,20,female,Nonmatching,Close,2,680,0.68,1,China
562,2801,20,female,Nonmatching,Close,2,618,0.618,1,China
563,2801,20,female,Nonmatching,Close,2,830,0.83,1,China
564,2801,20,female,Nonmatching,Close,2,827,0.827,1,China
565,2801,20,female,Nonmatching,Close,2,1010,1.01,0,China
566,2801,20,female,Nonmatching,Close,2,1022,1.022,1,China
567,2801,20,female,Nonmatching,Close,2,1043,1.043,1,China
568,2801,20,female,Nonmatching,Close,2,745,0.745,1,China
569,2801,20,female,Nonmatching,Close,2,705,0.705,1,China
570,2801,20,female,Nonmatching,Close,2,761,0.761,1,China
571,2801,20,female,Nonmatching,Close,2,786,0.786,1,China
572,2801,20,female,Nonmatching,Close,2,664,0.664,1,China
573,2801,20,female,Nonmatching,Close,2,684,0.684,1,China
574,2801,20,female,Nonmatching,Close,2,638,0.638,1,China
575,2801,20,female,Nonmatching,Close,2,810,0.81,1,China
576,2801,20,female,Nonmatching,Close,2,717,0.717,1,China
577,2801,20,female,Nonmatching,Close,2,1050,1.05,0,China
578,2801,20,female,Nonmatching,Close,2,711,0.711,1,China
579,2801,20,female,Nonmatching,Close,2,463,0.463,0,China
580,2801,20,female,Nonmatching,Close,2,669,0.669,0,China
581,2801,20,female,Nonmatching,Close,3,779,0.779,1,China
582,2801,20,female,Nonmatching,Close,3,921,0.921,0,China
583,2801,20,female,Nonmatching,Close,3,863,0.863,1,China
584,2801,20,female,Nonmatching,Close,3,739,0.739,1,China
585,2801,20,female,Nonmatching,Close,3,730,0.73,1,China
586,2801,20,female,Nonmatching,Close,3,770,0.77,1,China
587,2801,20,female,Nonmatching,Close,3,1126,1.126,1,China
588,2801,20,female,Nonmatching,Close,3,766,0.766,0,China
589,2801,20,female,Nonmatching,Close,3,670,0.67,1,China
590,2801,20,female,Nonmatching,Close,3,852,0.852,1,China
591,2801,20,female,Nonmatching,Close,3,575,0.575,1,China
592,2801,20,female,Nonmatching,Close,3,906,0.906,0,China
593,2801,20,female,Nonmatching,Close,3,392,0.392,0,China
594,2801,20,female,Nonmatching,Close,3,384,0.384,0,China
595,2801,20,female,Nonmatching,Close,3,0,0,0,China
596,2801,20,female,Nonmatching,Close,3,676,0.676,1,China
597,2801,20,female,Nonmatching,Close,3,810,0.81,1,China
598,2801,20,female,Nonmatching,Close,3,909,0.909,1,China
599,2801,20,female,Nonmatching,Close,3,761,0.761,0,China
600,2801,20,female,Nonmatching,Close,3,862,0.862,1,China
601,2801,20,female,Nonmatching,Stranger,1,415,0.415,0,China
602,2801,20,female,Nonmatching,Stranger,1,715,0.715,0,China
603,2801,20,female,Nonmatching,Stranger,1,1007,1.007,1,China
604,2801,20,female,Nonmatching,Stranger,1,832,0.832,1,China
605,2801,20,female,Nonmatching,Stranger,1,980,0.98,0,China
606,2801,20,female,Nonmatching,Stranger,1,720,0.72,0,China
607,2801,20,female,Nonmatching,Stranger,1,616,0.616,0,China
608,2801,20,female,Nonmatching,Stranger,1,810,0.81,1,China
609,2801,20,female,Nonmatching,Stranger,1,798,0.798,1,China
610,2801,20,female,Nonmatching,Stranger,1,908,0.908,1,China
611,2801,20,female,Nonmatching,Stranger,1,748,0.748,1,China
612,2801,20,female,Nonmatching,Stranger,1,585,0.585,1,China
613,2801,20,female,Nonmatching,Stranger,1,955,0.955,1,China
614,2801,20,female,Nonmatching,Stranger,1,561,0.561,0,China
615,2801,20,female,Nonmatching,Stranger,1,621,0.621,0,China
616,2801,20,female,Nonmatching,Stranger,1,749,0.749,1,China
617,2801,20,female,Nonmatching,Stranger,1,915,0.915,1,China
618,2801,20,female,Nonmatching,Stranger,1,953,0.953,1,China
619,2801,20,female,Nonmatching,Stranger,1,704,0.704,1,China
620,2801,20,female,Nonmatching,Stranger,1,613,0.613,0,China
621,2801,20,female,Nonmatching,Stranger,1,777,0.777,0,China
622,2801,20,female,Nonmatching,Stranger,1,1112,1.112,0,China
623,2801,20,female,Nonmatching,Stranger,1,1172,1.172,0,China
624,2801,20,female,Nonmatching,Stranger,1,0,0,0,China
625,2801,20,female,Nonmatching,Stranger,1,1100,1.1,0,China
626,2801,20,female,Nonmatching,Stranger,1,1072,1.072,1,China
627,2801,20,female,Nonmatching,Stranger,1,714,0.714,1,China
628,2801,20,female,Nonmatching,Stranger,1,1008,1.008,0,China
629,2801,20,female,Nonmatching,Stranger,1,1087,1.087,0,China
630,2801,20,female,Nonmatching,Stranger,1,0,0,0,China
631,2801,20,female,Nonmatching,Stranger,1,880,0.88,1,China
632,2801,20,female,Nonmatching,Stranger,1,915,0.915,1,China
633,2801,20,female,Nonmatching,Stranger,1,911,0.911,1,China
634,2801,20,female,Nonmatching,Stranger,1,834,0.834,1,China
635,2801,20,female,Nonmatching,Stranger,1,887,0.887,1,China
636,2801,20,female,Nonmatching,Stranger,1,575,0.575,1,China
637,2801,20,female,Nonmatching,Stranger,1,705,0.705,1,China
638,2801,20,female,Nonmatching,Stranger,1,611,0.611,1,China
639,2801,20,female,Nonmatching,Stranger,1,1041,1.041,0,China
640,2801,20,female,Nonmatching,Stranger,1,917,0.917,1,China
641,2801,20,female,Nonmatching,Stranger,1,776,0.776,1,China
642,2801,20,female,Nonmatching,Stranger,1,838,0.838,1,China
643,2801,20,female,Nonmatching,Stranger,1,912,0.912,1,China
644,2801,20,female,Nonmatching,Stranger,1,686,0.686,1,China
645,2801,20,female,Nonmatching,Stranger,1,696,0.696,1,China
646,2801,20,female,Nonmatching,Stranger,1,942,0.942,1,China
647,2801,20,female,Nonmatching,Stranger,1,713,0.713,1,China
648,2801,20,female,Nonmatching,Stranger,1,1055,1.055,1,China
649,2801,20,female,Nonmatching,Stranger,1,760,0.76,1,China
650,2801,20,female,Nonmatching,Stranger,1,798,0.798,1,China
651,2801,20,female,Nonmatching,Stranger,1,683,0.683,1,China
652,2801,20,female,Nonmatching,Stranger,1,897,0.897,1,China
653,2801,20,female,Nonmatching,Stranger,1,866,0.866,0,China
654,2801,20,female,Nonmatching,Stranger,1,992,0.992,1,China
655,2801,20,female,Nonmatching,Stranger,1,771,0.771,1,China
656,2801,20,female,Nonmatching,Stranger,1,0,0,0,China
657,2801,20,female,Nonmatching,Stranger,1,625,0.625,1,China
658,2801,20,female,Nonmatching,Stranger,1,743,0.743,1,China
659,2801,20,female,Nonmatching,Stranger,1,762,0.762,1,China
660,2801,20,female,Nonmatching,Stranger,1,752,0.752,1,China
661,2801,20,female,Nonmatching,Stranger,2,846,0.846,1,China
662,2801,20,female,Nonmatching,Stranger,2,802,0.802,1,China
663,2801,20,female,Nonmatching,Stranger,2,761,0.761,1,China
664,2801,20,female,Nonmatching,Stranger,2,672,0.672,0,China
665,2801,20,female,Nonmatching,Stranger,2,853,0.853,1,China
666,2801,20,female,Nonmatching,Stranger,2,827,0.827,1,China
667,2801,20,female,Nonmatching,Stranger,2,795,0.795,1,China
668,2801,20,female,Nonmatching,Stranger,2,779,0.779,1,China
669,2801,20,female,Nonmatching,Stranger,2,763,0.763,1,China
670,2801,20,female,Nonmatching,Stranger,2,835,0.835,1,China
671,2801,20,female,Nonmatching,Stranger,2,1034,1.034,1,China
672,2801,20,female,Nonmatching,Stranger,2,739,0.739,1,China
673,2801,20,female,Nonmatching,Stranger,2,631,0.631,1,China
674,2801,20,female,Nonmatching,Stranger,2,977,0.977,1,China
675,2801,20,female,Nonmatching,Stranger,2,631,0.631,1,China
676,2801,20,female,Nonmatching,Stranger,2,653,0.653,1,China
677,2801,20,female,Nonmatching,Stranger,2,720,0.72,1,China
678,2801,20,female,Nonmatching,Stranger,2,804,0.804,1,China
679,2801,20,female,Nonmatching,Stranger,2,812,0.812,1,China
680,2801,20,female,Nonmatching,Stranger,2,780,0.78,1,China
681,2801,20,female,Nonmatching,Stranger,2,836,0.836,1,China
682,2801,20,female,Nonmatching,Stranger,2,746,0.746,1,China
683,2801,20,female,Nonmatching,Stranger,2,581,0.581,1,China
684,2801,20,female,Nonmatching,Stranger,2,653,0.653,1,China
685,2801,20,female,Nonmatching,Stranger,2,894,0.894,1,China
686,2801,20,female,Nonmatching,Stranger,2,952,0.952,1,China
687,2801,20,female,Nonmatching,Stranger,2,1001,1.001,1,China
688,2801,20,female,Nonmatching,Stranger,2,621,0.621,1,China
689,2801,20,female,Nonmatching,Stranger,2,691,0.691,0,China
690,2801,20,female,Nonmatching,Stranger,2,703,0.703,1,China
691,2801,20,female,Nonmatching,Stranger,2,754,0.754,1,China
692,2801,20,female,Nonmatching,Stranger,2,872,0.872,1,China
693,2801,20,female,Nonmatching,Stranger,2,850,0.85,1,China
694,2801,20,female,Nonmatching,Stranger,2,720,0.72,1,China
695,2801,20,female,Nonmatching,Stranger,2,652,0.652,1,China
696,2801,20,female,Nonmatching,Stranger,2,721,0.721,1,China
697,2801,20,female,Nonmatching,Stranger,2,866,0.866,1,China
698,2801,20,female,Nonmatching,Stranger,2,892,0.892,1,China
699,2801,20,female,Nonmatching,Stranger,2,821,0.821,1,China
700,2801,20,female,Nonmatching,Stranger,2,911,0.911,1,China
701,2801,20,female,Nonmatching,Stranger,3,721,0.721,1,China
702,2801,20,female,Nonmatching,Stranger,3,836,0.836,0,China
703,2801,20,female,Nonmatching,Stranger,3,864,0.864,1,China
704,2801,20,female,Nonmatching,Stranger,3,850,0.85,1,China
705,2801,20,female,Nonmatching,Stranger,3,794,0.794,1,China
706,2801,20,female,Nonmatching,Stranger,3,896,0.896,1,China
707,2801,20,female,Nonmatching,Stranger,3,691,0.691,1,China
708,2801,20,female,Nonmatching,Stranger,3,536,0.536,1,China
709,2801,20,female,Nonmatching,Stranger,3,808,0.808,1,China
710,2801,20,female,Nonmatching,Stranger,3,930,0.93,1,China
711,2801,20,female,Nonmatching,Stranger,3,673,0.673,1,China
712,2801,20,female,Nonmatching,Stranger,3,589,0.589,1,China
713,2801,20,female,Nonmatching,Stranger,3,594,0.594,1,China
714,2801,20,female,Nonmatching,Stranger,3,614,0.614,1,China
715,2801,20,female,Nonmatching,Stranger,3,680,0.68,1,China
716,2801,20,female,Nonmatching,Stranger,3,0,0,0,China
717,2801,20,female,Nonmatching,Stranger,3,867,0.867,1,China
718,2801,20,female,Nonmatching,Stranger,3,889,0.889,1,China
719,2801,20,female,Nonmatching,Stranger,3,672,0.672,0,China
720,2801,20,female,Nonmatching,Stranger,3,734,0.734,1,China
721,2802,20,male,Matching,Self,1,0,0,0,China
722,2802,20,male,Matching,Self,1,775,0.775,1,China
723,2802,20,male,Matching,Self,1,623,0.623,1,China
724,2802,20,male,Matching,Self,1,633,0.633,0,China
725,2802,20,male,Matching,Self,1,869,0.869,1,China
726,2802,20,male,Matching,Self,1,553,0.553,1,China
727,2802,20,male,Matching,Self,1,725,0.725,1,China
728,2802,20,male,Matching,Self,1,976,0.976,1,China
729,2802,20,male,Matching,Self,1,1051,1.051,1,China
730,2802,20,male,Matching,Self,1,729,0.729,1,China
731,2802,20,male,Matching,Self,1,744,0.744,1,China
732,2802,20,male,Matching,Self,1,949,0.949,1,China
733,2802,20,male,Matching,Self,1,579,0.579,1,China
734,2802,20,male,Matching,Self,1,712,0.712,1,China
735,2802,20,male,Matching,Self,1,761,0.761,0,China
736,2802,20,male,Matching,Self,1,775,0.775,1,China
737,2802,20,male,Matching,Self,1,985,0.985,1,China
738,2802,20,male,Matching,Self,1,0,0,0,China
739,2802,20,male,Matching,Self,1,1004,1.004,1,China
740,2802,20,male,Matching,Self,1,864,0.864,1,China
741,2802,20,male,Matching,Self,1,796,0.796,1,China
742,2802,20,male,Matching,Self,1,552,0.552,1,China
743,2802,20,male,Matching,Self,1,523,0.523,1,China
744,2802,20,male,Matching,Self,1,871,0.871,1,China
745,2802,20,male,Matching,Self,1,687,0.687,1,China
746,2802,20,male,Matching,Self,1,953,0.953,1,China
747,2802,20,male,Matching,Self,1,628,0.628,1,China
748,2802,20,male,Matching,Self,1,679,0.679,1,China
749,2802,20,male,Matching,Self,1,848,0.848,1,China
750,2802,20,male,Matching,Self,1,633,0.633,1,China
751,2802,20,male,Matching,Self,1,669,0.669,1,China
752,2802,20,male,Matching,Self,1,728,0.728,1,China
753,2802,20,male,Matching,Self,1,554,0.554,1,China
754,2802,20,male,Matching,Self,1,580,0.58,1,China
755,2802,20,male,Matching,Self,1,619,0.619,1,China
756,2802,20,male,Matching,Self,1,565,0.565,1,China
757,2802,20,male,Matching,Self,1,894,0.894,1,China
758,2802,20,male,Matching,Self,1,608,0.608,1,China
759,2802,20,male,Matching,Self,1,604,0.604,1,China
760,2802,20,male,Matching,Self,1,609,0.609,1,China
761,2802,20,male,Matching,Self,1,0,0,0,China
762,2802,20,male,Matching,Self,1,895,0.895,1,China
763,2802,20,male,Matching,Self,1,745,0.745,1,China
764,2802,20,male,Matching,Self,1,559,0.559,1,China
765,2802,20,male,Matching,Self,1,689,0.689,1,China
766,2802,20,male,Matching,Self,1,767,0.767,1,China
767,2802,20,male,Matching,Self,1,802,0.802,1,China
768,2802,20,male,Matching,Self,1,1112,1.112,0,China
769,2802,20,male,Matching,Self,1,609,0.609,1,China
770,2802,20,male,Matching,Self,1,688,0.688,1,China
771,2802,20,male,Matching,Self,1,0,0,0,China
772,2802,20,male,Matching,Self,1,0,0,0,China
773,2802,20,male,Matching,Self,1,1027,1.027,0,China
774,2802,20,male,Matching,Self,1,425,0.425,1,China
775,2802,20,male,Matching,Self,1,850,0.85,1,China
776,2802,20,male,Matching,Self,1,761,0.761,1,China
777,2802,20,male,Matching,Self,1,811,0.811,1,China
778,2802,20,male,Matching,Self,1,481,0.481,1,China
779,2802,20,male,Matching,Self,1,651,0.651,1,China
780,2802,20,male,Matching,Self,1,561,0.561,1,China
781,2802,20,male,Matching,Self,2,767,0.767,1,China
782,2802,20,male,Matching,Self,2,768,0.768,1,China
783,2802,20,male,Matching,Self,2,803,0.803,1,China
784,2802,20,male,Matching,Self,2,657,0.657,1,China
785,2802,20,male,Matching,Self,2,975,0.975,1,China
786,2802,20,male,Matching,Self,2,739,0.739,1,China
787,2802,20,male,Matching,Self,2,734,0.734,1,China
788,2802,20,male,Matching,Self,2,715,0.715,1,China
789,2802,20,male,Matching,Self,2,0,0,0,China
790,2802,20,male,Matching,Self,2,541,0.541,1,China
791,2802,20,male,Matching,Self,2,747,0.747,1,China
792,2802,20,male,Matching,Self,2,705,0.705,1,China
793,2802,20,male,Matching,Self,2,582,0.582,1,China
794,2802,20,male,Matching,Self,2,771,0.771,0,China
795,2802,20,male,Matching,Self,2,454,0.454,1,China
796,2802,20,male,Matching,Self,2,601,0.601,1,China
797,2802,20,male,Matching,Self,2,795,0.795,1,China
798,2802,20,male,Matching,Self,2,916,0.916,1,China
799,2802,20,male,Matching,Self,2,678,0.678,0,China
800,2802,20,male,Matching,Self,2,745,0.745,1,China
801,2802,20,male,Matching,Self,3,921,0.921,1,China
802,2802,20,male,Matching,Self,3,723,0.723,1,China
803,2802,20,male,Matching,Self,3,861,0.861,1,China
804,2802,20,male,Matching,Self,3,475,0.475,1,China
805,2802,20,male,Matching,Self,3,543,0.543,1,China
806,2802,20,male,Matching,Self,3,639,0.639,1,China
807,2802,20,male,Matching,Self,3,689,0.689,1,China
808,2802,20,male,Matching,Self,3,885,0.885,1,China
809,2802,20,male,Matching,Self,3,837,0.837,1,China
810,2802,20,male,Matching,Self,3,715,0.715,1,China
811,2802,20,male,Matching,Self,3,740,0.74,1,China
812,2802,20,male,Matching,Self,3,817,0.817,1,China
813,2802,20,male,Matching,Self,3,499,0.499,1,China
814,2802,20,male,Matching,Self,3,577,0.577,1,China
815,2802,20,male,Matching,Self,3,739,0.739,1,China
