,Subject,Shape,Word,Matching,Identity,Group,RT_ms,RT_sec,ACC,Country
28378,78,Stranger,Friend,Nonmatching,Stranger,2,478,0.478,1,China
28379,78,Stranger,Self,Nonmatching,Stranger,2,653,0.653,1,China
28380,78,Stranger,Friend,Nonmatching,Stranger,2,757,0.757,1,China
28381,79,Self,Stranger,Matching,Self,1,NA,NA,NA,China
28382,79,Self,Friend,Matching,Self,1,NA,NA,NA,China
28383,79,Self,Friend,Matching,Self,1,686,0.686,1,China
28384,79,Self,Stranger,Matching,Self,1,691,0.691,1,China
28385,79,Self,Stranger,Matching,Self,1,661,0.661,0,China
28386,79,Self,Friend,Matching,Self,1,691,0.691,1,China
28387,79,Self,Stranger,Matching,Self,1,763,0.763,0,China
28388,79,Self,Friend,Matching,Self,1,787,0.787,0,China
28389,79,Self,Stranger,Matching,Self,1,702,0.702,1,China
28390,79,Self,Friend,Matching,Self,1,508,0.508,1,China
28391,79,Self,Friend,Matching,Self,1,559,0.559,0,China
28392,79,Self,Stranger,Matching,Self,1,684,0.684,1,China
28393,79,Self,Stranger,Matching,Self,1,525,0.525,1,China
28394,79,Self,Friend,Matching,Self,1,534,0.534,1,China
28395,79,Self,Stranger,Matching,Self,1,414,0.414,0,China
28396,79,Self,Friend,Matching,Self,1,643,0.643,1,China
28397,79,Self,Friend,Matching,Self,1,838,0.838,0,China
28398,79,Self,Stranger,Matching,Self,1,677,0.677,1,China
28399,79,Self,Stranger,Matching,Self,1,468,0.468,1,China
28400,79,Self,Friend,Matching,Self,1,657,0.657,0,China
28401,79,Self,Stranger,Matching,Self,1,681,0.681,0,China
28402,79,Self,Friend,Matching,Self,1,613,0.613,0,China
28403,79,Self,Friend,Matching,Self,1,476,0.476,1,China
28404,79,Self,Stranger,Matching,Self,1,617,0.617,1,China
28405,79,Self,Friend,Matching,Self,1,382,0.382,0,China
28406,79,Self,Stranger,Matching,Self,1,412,0.412,1,China
28407,79,Self,Friend,Matching,Self,1,512,0.512,1,China
28408,79,Self,Stranger,Matching,Self,1,374,0.374,1,China
28409,79,Self,Friend,Matching,Self,1,605,0.605,0,China
28410,79,Self,Stranger,Matching,Self,1,490,0.49,1,China
28411,79,Self,Stranger,Matching,Self,1,550,0.55,0,China
28412,79,Self,Friend,Matching,Self,1,608,0.608,1,China
28413,79,Self,Friend,Matching,Self,1,583,0.583,1,China
28414,79,Self,Stranger,Matching,Self,1,525,0.525,1,China
28415,79,Self,Stranger,Matching,Self,1,552,0.552,1,China
28416,79,Self,Friend,Matching,Self,1,512,0.512,0,China
28417,79,Self,Stranger,Matching,Self,1,604,0.604,1,China
28418,79,Self,Friend,Matching,Self,1,643,0.643,1,China
28419,79,Self,Stranger,Matching,Self,1,492,0.492,1,China
28420,79,Self,Friend,Matching,Self,1,570,0.57,1,China
28421,79,Self,Stranger,Matching,Self,1,552,0.552,1,China
28422,79,Self,Friend,Matching,Self,1,581,0.581,1,China
28423,79,Self,Stranger,Matching,Self,1,706,0.706,1,China
28424,79,Self,Friend,Matching,Self,1,673,0.673,1,China
28425,79,Self,Stranger,Matching,Self,1,737,0.737,1,China
28426,79,Self,Friend,Matching,Self,1,414,0.414,0,China
28427,79,Self,Stranger,Matching,Self,1,571,0.571,1,China
28428,79,Self,Friend,Matching,Self,1,526,0.526,1,China
28429,79,Self,Friend,Matching,Self,1,431,0.431,1,China
28430,79,Self,Stranger,Matching,Self,1,484,0.484,1,China
28431,79,Self,Stranger,Matching,Self,1,639,0.639,1,China
28432,79,Self,Friend,Matching,Self,1,453,0.453,1,China
28433,79,Self,Friend,Matching,Self,1,562,0.562,0,China
28434,79,Self,Stranger,Matching,Self,1,680,0.68,1,China
28435,79,Self,Stranger,Matching,Self,1,674,0.674,1,China
28436,79,Self,Friend,Matching,Self,1,646,0.646,1,China
28437,79,Self,Friend,Matching,Self,1,677,0.677,1,China
28438,79,Self,Stranger,Matching,Self,1,487,0.487,1,China
28439,79,Self,Stranger,Matching,Self,1,489,0.489,1,China
28440,79,Self,Friend,Matching,Self,1,564,0.564,1,China
28441,79,Self,Friend,Matching,Self,1,589,0.589,0,China
28442,79,Self,Stranger,Matching,Self,1,667,0.667,1,China
28443,79,Friend,Stranger,Matching,Close,1,NA,NA,NA,China
28444,79,Friend,Self,Matching,Close,1,NA,NA,NA,China
28445,79,Friend,Self,Matching,Close,1,592,0.592,0,China
28446,79,Friend,Stranger,Matching,Close,1,573,0.573,1,China
28447,79,Friend,Stranger,Matching,Close,1,693,0.693,1,China
28448,79,Friend,Self,Matching,Close,1,626,0.626,0,China
28449,79,Friend,Self,Matching,Close,1,601,0.601,0,China
28450,79,Friend,Stranger,Matching,Close,1,575,0.575,0,China
28451,79,Friend,Stranger,Matching,Close,1,626,0.626,1,China
28452,79,Friend,Self,Matching,Close,1,387,0.387,0,China
28453,79,Friend,Stranger,Matching,Close,1,743,0.743,1,China
28454,79,Friend,Self,Matching,Close,1,695,0.695,1,China
28455,79,Friend,Self,Matching,Close,1,650,0.65,1,China
28456,79,Friend,Stranger,Matching,Close,1,596,0.596,1,China
28457,79,Friend,Self,Matching,Close,1,458,0.458,0,China
28458,79,Friend,Stranger,Matching,Close,1,511,0.511,1,China
28459,79,Friend,Self,Matching,Close,1,0,0,0,China
28460,79,Friend,Stranger,Matching,Close,1,567,0.567,1,China
28461,79,Friend,Self,Matching,Close,1,593,0.593,1,China
28462,79,Friend,Stranger,Matching,Close,1,630,0.63,1,China
28463,79,Friend,Self,Matching,Close,1,755,0.755,1,China
28464,79,Friend,Stranger,Matching,Close,1,618,0.618,1,China
28465,79,Friend,Self,Matching,Close,1,543,0.543,0,China
28466,79,Friend,Stranger,Matching,Close,1,526,0.526,1,China
28467,79,Friend,Self,Matching,Close,1,611,0.611,1,China
28468,79,Friend,Stranger,Matching,Close,1,603,0.603,1,China
28469,79,Friend,Stranger,Matching,Close,1,560,0.56,1,China
28470,79,Friend,Self,Matching,Close,1,526,0.526,0,China
28471,79,Friend,Self,Matching,Close,1,689,0.689,1,China
28472,79,Friend,Stranger,Matching,Close,1,659,0.659,0,China
28473,79,Friend,Self,Matching,Close,1,544,0.544,1,China
28474,79,Friend,Stranger,Matching,Close,1,648,0.648,0,China
28475,79,Friend,Stranger,Matching,Close,1,539,0.539,0,China
28476,79,Friend,Self,Matching,Close,1,387,0.387,0,China
28477,79,Friend,Self,Matching,Close,1,423,0.423,0,China
28478,79,Friend,Stranger,Matching,Close,1,667,0.667,1,China
28479,79,Friend,Self,Matching,Close,1,626,0.626,1,China
28480,79,Friend,Stranger,Matching,Close,1,641,0.641,1,China
28481,79,Friend,Stranger,Matching,Close,1,448,0.448,0,China
28482,79,Friend,Self,Matching,Close,1,671,0.671,1,China
28483,79,Friend,Self,Matching,Close,1,441,0.441,1,China
28484,79,Friend,Stranger,Matching,Close,1,506,0.506,1,China
28485,79,Friend,Self,Matching,Close,1,571,0.571,0,China
28486,79,Friend,Stranger,Matching,Close,1,575,0.575,1,China
28487,79,Friend,Self,Matching,Close,1,342,0.342,0,China
28488,79,Friend,Stranger,Matching,Close,1,735,0.735,1,China
28489,79,Friend,Stranger,Matching,Close,1,576,0.576,1,China
28490,79,Friend,Self,Matching,Close,1,434,0.434,0,China
28491,79,Friend,Self,Matching,Close,1,590,0.59,1,China
28492,79,Friend,Stranger,Matching,Close,1,887,0.887,1,China
28493,79,Friend,Self,Matching,Close,1,538,0.538,1,China
28494,79,Friend,Stranger,Matching,Close,1,542,0.542,1,China
28495,79,Friend,Self,Matching,Close,1,698,0.698,1,China
28496,79,Friend,Stranger,Matching,Close,1,673,0.673,1,China
28497,79,Friend,Stranger,Matching,Close,1,681,0.681,1,China
28498,79,Friend,Self,Matching,Close,1,434,0.434,0,China
28499,79,Friend,Stranger,Matching,Close,1,668,0.668,0,China
28500,79,Friend,Self,Matching,Close,1,690,0.69,1,China
28501,79,Friend,Self,Matching,Close,1,572,0.572,1,China
28502,79,Friend,Stranger,Matching,Close,1,480,0.48,1,China
28503,79,Friend,Self,Matching,Close,1,431,0.431,0,China
28504,79,Friend,Stranger,Matching,Close,1,800,0.8,1,China
28505,79,Stranger,Self,Matching,Stranger,1,NA,NA,NA,China
28506,79,Stranger,Friend,Matching,Stranger,1,NA,NA,NA,China
28507,79,Stranger,Self,Matching,Stranger,1,466,0.466,0,China
28508,79,Stranger,Friend,Matching,Stranger,1,753,0.753,0,China
28509,79,Stranger,Friend,Matching,Stranger,1,547,0.547,0,China
28510,79,Stranger,Self,Matching,Stranger,1,550,0.55,1,China
28511,79,Stranger,Self,Matching,Stranger,1,441,0.441,0,China
28512,79,Stranger,Friend,Matching,Stranger,1,746,0.746,1,China
28513,79,Stranger,Friend,Matching,Stranger,1,607,0.607,0,China
28514,79,Stranger,Self,Matching,Stranger,1,683,0.683,1,China
28515,79,Stranger,Friend,Matching,Stranger,1,537,0.537,1,China
28516,79,Stranger,Self,Matching,Stranger,1,670,0.67,1,China
28517,79,Stranger,Friend,Matching,Stranger,1,765,0.765,1,China
28518,79,Stranger,Self,Matching,Stranger,1,539,0.539,1,China
28519,79,Stranger,Friend,Matching,Stranger,1,442,0.442,0,China
28520,79,Stranger,Self,Matching,Stranger,1,614,0.614,1,China
28521,79,Stranger,Self,Matching,Stranger,1,592,0.592,1,China
28522,79,Stranger,Friend,Matching,Stranger,1,772,0.772,1,China
28523,79,Stranger,Self,Matching,Stranger,1,507,0.507,0,China
28524,79,Stranger,Friend,Matching,Stranger,1,549,0.549,0,China
28525,79,Stranger,Friend,Matching,Stranger,1,535,0.535,1,China
28526,79,Stranger,Self,Matching,Stranger,1,683,0.683,0,China
28527,79,Stranger,Friend,Matching,Stranger,1,556,0.556,1,China
28528,79,Stranger,Self,Matching,Stranger,1,479,0.479,0,China
28529,79,Stranger,Self,Matching,Stranger,1,580,0.58,1,China
28530,79,Stranger,Friend,Matching,Stranger,1,728,0.728,1,China
28531,79,Stranger,Friend,Matching,Stranger,1,856,0.856,1,China
28532,79,Stranger,Self,Matching,Stranger,1,0,0,0,China
28533,79,Stranger,Self,Matching,Stranger,1,348,0.348,0,China
28534,79,Stranger,Friend,Matching,Stranger,1,589,0.589,1,China
28535,79,Stranger,Friend,Matching,Stranger,1,631,0.631,1,China
28536,79,Stranger,Self,Matching,Stranger,1,617,0.617,0,China
28537,79,Stranger,Friend,Matching,Stranger,1,514,0.514,1,China
28538,79,Stranger,Self,Matching,Stranger,1,628,0.628,1,China
28539,79,Stranger,Friend,Matching,Stranger,1,895,0.895,1,China
28540,79,Stranger,Self,Matching,Stranger,1,498,0.498,1,China
28541,79,Stranger,Self,Matching,Stranger,1,764,0.764,1,China
28542,79,Stranger,Friend,Matching,Stranger,1,515,0.515,0,China
28543,79,Stranger,Self,Matching,Stranger,1,751,0.751,1,China
28544,79,Stranger,Friend,Matching,Stranger,1,527,0.527,1,China
28545,79,Stranger,Self,Matching,Stranger,1,553,0.553,1,China
28546,79,Stranger,Friend,Matching,Stranger,1,576,0.576,0,China
28547,79,Stranger,Self,Matching,Stranger,1,477,0.477,1,China
28548,79,Stranger,Friend,Matching,Stranger,1,580,0.58,0,China
28549,79,Stranger,Friend,Matching,Stranger,1,445,0.445,1,China
28550,79,Stranger,Self,Matching,Stranger,1,597,0.597,1,China
28551,79,Stranger,Self,Matching,Stranger,1,541,0.541,1,China
28552,79,Stranger,Friend,Matching,Stranger,1,527,0.527,1,China
28553,79,Stranger,Self,Matching,Stranger,1,480,0.48,1,China
28554,79,Stranger,Friend,Matching,Stranger,1,651,0.651,1,China
28555,79,Stranger,Self,Matching,Stranger,1,630,0.63,0,China
28556,79,Stranger,Friend,Matching,Stranger,1,612,0.612,1,China
28557,79,Stranger,Self,Matching,Stranger,1,504,0.504,1,China
28558,79,Stranger,Friend,Matching,Stranger,1,833,0.833,1,China
28559,79,Stranger,Self,Matching,Stranger,1,464,0.464,1,China
28560,79,Stranger,Friend,Matching,Stranger,1,392,0.392,1,China
28561,79,Stranger,Friend,Matching,Stranger,1,821,0.821,1,China
28562,79,Stranger,Self,Matching,Stranger,1,486,0.486,1,China
28563,79,Stranger,Self,Matching,Stranger,1,566,0.566,1,China
28564,79,Stranger,Friend,Matching,Stranger,1,504,0.504,1,China
28565,79,Stranger,Self,Matching,Stranger,1,537,0.537,1,China
28566,79,Stranger,Friend,Matching,Stranger,1,939,0.939,1,China
28567,79,Self,Self,Nonmatching,Self,1,NA,NA,NA,China
28568,79,Self,Self,Nonmatching,Self,1,NA,NA,NA,China
28569,79,Self,Self,Nonmatching,Self,1,381,0.381,1,China
28570,79,Self,Self,Nonmatching,Self,1,367,0.367,1,China
28571,79,Self,Self,Nonmatching,Self,1,446,0.446,1,China
28572,79,Self,Self,Nonmatching,Self,1,396,0.396,1,China
28573,79,Self,Self,Nonmatching,Self,1,464,0.464,1,China
28574,79,Self,Self,Nonmatching,Self,1,600,0.6,0,China
28575,79,Self,Self,Nonmatching,Self,1,493,0.493,1,China
28576,79,Self,Self,Nonmatching,Self,1,518,0.518,1,China
28577,79,Self,Self,Nonmatching,Self,1,398,0.398,1,China
