,Subject,Age,Gender,Handedness,Shape,Label,Matching,Identity,Morality,Response,Bin,RT_ms,RT_sec,ACC,Country
274,7302,22,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,2,810,0.809,1,China
275,7302,22,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,m,2,960,0.96,0,China
276,7302,22,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,NA,2,1042,1.042,-1,China
277,7302,22,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,3,744,0.744,1,China
278,7302,22,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,3,890,0.89,1,China
279,7302,22,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,3,1008,1.008,1,China
280,7302,22,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,4,784,0.784,1,China
281,7302,22,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,4,851,0.851,1,China
282,7302,22,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,4,719,0.719,1,China
283,7302,22,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,5,734,0.734,1,China
284,7302,22,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,5,592,0.592,1,China
285,7302,22,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,5,438,0.438,1,China
286,7302,22,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,1,704,0.704,1,China
287,7302,22,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,1,728,0.728,1,China
288,7302,22,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,1,754,0.754,1,China
289,7302,22,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,2,693,0.693,1,China
290,7302,22,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,2,854,0.854,1,China
291,7302,22,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,2,641,0.641,1,China
292,7302,22,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,3,568,0.568,1,China
293,7302,22,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,3,732,0.733,1,China
294,7302,22,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,3,767,0.767,1,China
295,7302,22,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,m,4,590,0.59,0,China
296,7302,22,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,4,833,0.833,1,China
297,7302,22,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,4,691,0.691,1,China
298,7302,22,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,5,716,0.716,1,China
299,7302,22,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,5,824,0.825,1,China
300,7302,22,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,5,695,0.695,1,China
301,7302,22,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,1,805,0.805,1,China
302,7302,22,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,1,693,0.693,1,China
303,7302,22,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,1,599,0.599,1,China
304,7302,22,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,m,2,645,0.645,0,China
305,7302,22,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,2,727,0.727,1,China
306,7302,22,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,2,688,0.688,1,China
307,7302,22,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,m,3,720,0.72,0,China
308,7302,22,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,m,3,623,0.623,0,China
309,7302,22,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,3,727,0.727,1,China
310,7302,22,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,4,990,0.99,1,China
311,7302,22,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,4,789,0.789,1,China
312,7302,22,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,4,724,0.724,1,China
313,7302,22,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,5,729,0.729,1,China
314,7302,22,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,5,687,0.687,1,China
315,7302,22,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,5,785,0.785,1,China
316,7302,22,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,NA,1,1042,1.042,-1,China
317,7302,22,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,m,1,536,0.536,0,China
318,7302,22,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,1,666,0.666,1,China
319,7302,22,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,m,2,821,0.821,0,China
320,7302,22,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,m,2,826,0.826,0,China
321,7302,22,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,m,2,871,0.871,0,China
322,7302,22,female,R,moralSelf,moralOther,Nonmatching,Self,Good,NA,3,1042,1.042,-1,China
323,7302,22,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,3,765,0.765,1,China
324,7302,22,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,3,827,0.827,1,China
325,7302,22,female,R,moralSelf,moralOther,Nonmatching,Self,Good,m,4,734,0.734,0,China
326,7302,22,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,4,907,0.907,1,China
327,7302,22,female,R,moralSelf,moralOther,Nonmatching,Self,Good,m,4,521,0.521,0,China
328,7302,22,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,m,5,650,0.649,0,China
329,7302,22,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,5,734,0.734,1,China
330,7302,22,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,5,809,0.809,1,China
331,7302,22,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,1,887,0.887,1,China
332,7302,22,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,m,1,1014,1.014,0,China
333,7302,22,female,R,moralSelf,moralOther,Nonmatching,Self,Good,m,1,710,0.71,0,China
334,7302,22,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,2,646,0.646,1,China
335,7302,22,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,2,784,0.784,1,China
336,7302,22,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,2,706,0.706,1,China
337,7302,22,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,3,848,0.848,1,China
338,7302,22,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,3,690,0.69,1,China
339,7302,22,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,3,655,0.655,1,China
340,7302,22,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,4,797,0.797,1,China
341,7302,22,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,4,597,0.597,1,China
342,7302,22,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,4,834,0.834,1,China
343,7302,22,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,5,748,0.748,1,China
344,7302,22,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,5,880,0.88,1,China
345,7302,22,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,5,723,0.723,1,China
346,7302,22,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,1,755,0.755,1,China
347,7302,22,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,1,648,0.648,1,China
348,7302,22,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,1,696,0.696,1,China
349,7302,22,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,2,803,0.803,1,China
350,7302,22,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,2,703,0.703,1,China
351,7302,22,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,2,645,0.645,1,China
352,7302,22,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,3,788,0.788,1,China
353,7302,22,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,3,674,0.674,1,China
354,7302,22,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,m,3,623,0.623,0,China
355,7302,22,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,4,708,0.708,1,China
356,7302,22,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,4,676,0.676,1,China
357,7302,22,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,4,825,0.825,1,China
358,7302,22,female,R,moralSelf,moralOther,Nonmatching,Self,Good,m,5,720,0.721,0,China
359,7302,22,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,5,940,0.94,1,China
360,7302,22,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,5,787,0.787,1,China
361,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,1,706,0.706,1,China
362,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,917,0.917,0,China
363,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,581,0.581,0,China
364,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,2,652,0.651,1,China
365,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,2,721,0.721,1,China
366,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,2,681,0.681,1,China
367,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,n,3,670,0.669,0,China
368,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,n,3,707,0.707,0,China
369,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,3,839,0.839,1,China
370,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,4,969,0.969,1,China
371,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,4,568,0.568,1,China
372,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,n,4,656,0.656,0,China
373,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,5,798,0.798,1,China
374,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,5,844,0.844,1,China
375,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,5,621,0.621,1,China
376,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,642,0.642,0,China
377,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,1,656,0.656,1,China
378,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,1,564,0.564,1,China
379,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,2,793,0.793,1,China
380,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,2,684,0.684,1,China
381,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,2,611,0.611,1,China
382,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,3,659,0.659,1,China
383,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,n,3,617,0.617,0,China
384,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,3,732,0.732,1,China
385,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,4,628,0.628,1,China
386,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,4,674,0.674,1,China
387,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,4,705,0.705,1,China
388,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,5,680,0.68,1,China
389,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,5,633,0.633,1,China
390,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,5,823,0.823,1,China
391,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,1,676,0.676,1,China
392,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,793,0.793,0,China
393,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,1,774,0.774,1,China
394,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,2,753,0.753,1,China
395,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,2,988,0.989,1,China
396,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,2,810,0.81,1,China
397,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,3,642,0.642,1,China
398,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,n,3,756,0.756,0,China
399,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,3,767,0.767,1,China
400,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,4,840,0.84,1,China
401,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,4,803,0.803,1,China
402,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,4,706,0.706,1,China
403,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,5,745,0.745,1,China
404,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,n,5,534,0.534,0,China
405,7303,28,male,R,immoralOther,immoralOther,Matching,Other,Bad,m,5,633,0.633,1,China
406,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,1,692,0.692,1,China
407,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,1,676,0.676,1,China
408,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,1,639,0.639,1,China
409,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,n,2,644,0.644,0,China
410,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,2,692,0.692,1,China
411,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,2,543,0.543,1,China
412,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,3,656,0.656,1,China
413,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,3,618,0.618,1,China
414,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,3,670,0.67,1,China
415,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,4,692,0.692,1,China
416,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,4,594,0.594,1,China
417,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,4,1028,1.028,1,China
418,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,5,849,0.849,1,China
419,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,5,585,0.585,1,China
420,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,5,635,0.635,1,China
421,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,NA,1,1041,1.041,-1,China
422,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,1,617,0.617,1,China
423,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,1,757,0.757,1,China
424,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,2,563,0.563,1,China
425,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,2,570,0.57,1,China
426,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,2,633,0.633,1,China
427,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,3,764,0.764,1,China
428,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,3,694,0.694,1,China
429,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,3,651,0.651,1,China
430,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,4,620,0.62,1,China
431,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,4,649,0.649,1,China
432,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,n,4,754,0.754,0,China
433,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,5,565,0.565,1,China
434,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,5,739,0.739,1,China
435,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,5,596,0.596,1,China
436,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,1,1000,1,1,China
437,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,1,634,0.634,1,China
438,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,1,1024,1.024,1,China
439,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,2,772,0.772,1,China
440,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,2,605,0.605,1,China
441,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,n,2,721,0.721,0,China
442,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,3,932,0.932,1,China
443,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,3,904,0.903,1,China
444,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,3,877,0.877,1,China
445,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,4,729,0.729,1,China
446,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,4,646,0.646,1,China
447,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,n,4,834,0.834,0,China
448,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,5,908,0.908,1,China
449,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,m,5,895,0.895,1,China
450,7303,28,male,R,moralOther,moralOther,Matching,Other,Good,n,5,673,0.673,0,China
451,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,n,1,621,0.621,0,China
452,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,n,1,706,0.706,0,China
453,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,n,1,721,0.721,0,China
454,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,733,0.733,0,China
455,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,2,866,0.866,1,China
456,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,2,762,0.762,1,China
457,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,3,780,0.78,1,China
458,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,n,3,846,0.846,0,China
459,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,3,691,0.691,1,China
460,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,4,656,0.655,1,China
461,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,n,4,650,0.649,0,China
462,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,n,4,833,0.833,0,China
463,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,5,722,0.722,1,China
464,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,5,758,0.758,1,China
465,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,5,657,0.657,1,China
466,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,1,713,0.713,1,China
467,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,1,906,0.906,1,China
468,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,1,778,0.778,1,China
469,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,644,0.644,0,China
470,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,2,679,0.679,1,China
471,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,609,0.609,0,China
472,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,3,970,0.97,1,China
473,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,3,594,0.594,1,China
474,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,3,731,0.731,1,China
475,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,n,4,561,0.561,0,China
476,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,4,764,0.764,1,China
477,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,4,459,0.459,1,China
478,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,5,681,0.681,1,China
479,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,5,739,0.739,1,China
480,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,5,708,0.708,1,China
481,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,1,921,0.921,1,China
482,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,1,820,0.82,1,China
483,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,n,1,729,0.729,0,China
484,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,n,2,636,0.636,0,China
485,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,2,703,0.703,1,China
486,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,2,707,0.707,1,China
487,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,3,667,0.667,1,China
488,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,3,858,0.859,1,China
489,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,3,962,0.962,1,China
490,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,4,722,0.722,1,China
491,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,4,692,0.692,1,China
492,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,n,4,706,0.706,0,China
493,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,5,659,0.659,1,China
494,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,5,548,0.548,1,China
495,7303,28,male,R,immoralSelf,immoralSelf,Matching,Self,Bad,m,5,741,0.741,1,China
496,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,1,633,0.633,1,China
497,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,1,523,0.523,1,China
498,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,1,609,0.609,1,China
499,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,2,610,0.61,1,China
500,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,2,655,0.655,1,China
501,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,2,661,0.661,1,China
502,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,3,720,0.72,1,China
503,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,3,745,0.745,1,China
504,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,3,600,0.6,1,China
505,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,4,715,0.715,1,China
506,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,4,650,0.65,1,China
507,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,4,633,0.633,1,China
508,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,5,642,0.642,1,China
509,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,5,577,0.577,1,China
510,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,5,524,0.524,1,China
511,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,n,1,715,0.715,0,China
512,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,1,665,0.665,1,China
513,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,1,811,0.811,1,China
514,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,2,612,0.612,1,China
515,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,2,705,0.705,1,China
516,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,2,649,0.649,1,China
517,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,3,511,0.511,1,China
518,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,3,540,0.54,1,China
519,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,3,800,0.8,1,China
520,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,4,511,0.511,1,China
521,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,n,4,806,0.806,0,China
522,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,4,692,0.692,1,China
523,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,5,531,0.531,1,China
524,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,5,626,0.626,1,China
525,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,5,702,0.702,1,China
526,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,1,530,0.53,1,China
527,7303,28,male,R,moralSelf,moralSelf,Matching,Self,Good,m,1,469,0.469,1,China
