,Subject,Word,Shape,Matching,Origin_Identity,English_Identity,Identity,RT_ms,RT_sec,ACC,Country
2141,14,FRIEND,Friend,Matching,Friend,Friend,Close,826,0.826,0,United Kingdom
2142,14,FRIEND,Friend,Matching,Friend,Friend,Close,580,0.58,1,United Kingdom
2143,14,FRIEND,Friend,Matching,Friend,Friend,Close,543,0.543,1,United Kingdom
2144,14,FRIEND,Friend,Matching,Friend,Friend,Close,609,0.609,1,United Kingdom
2145,14,FRIEND,Friend,Matching,Friend,Friend,Close,629,0.629,0,United Kingdom
2146,14,FRIEND,Friend,Matching,Friend,Friend,Close,630,0.63,0,United Kingdom
2147,14,FRIEND,Friend,Matching,Friend,Friend,Close,568,0.568,0,United Kingdom
2148,14,FRIEND,Friend,Matching,Friend,Friend,Close,368,0.368,1,United Kingdom
2149,14,FRIEND,Friend,Matching,Friend,Friend,Close,398,0.398,1,United Kingdom
2150,14,FRIEND,Friend,Matching,Friend,Friend,Close,818,0.818,1,United Kingdom
2151,14,FRIEND,Friend,Matching,Friend,Friend,Close,617,0.617,1,United Kingdom
2152,14,FRIEND,Friend,Matching,Friend,Friend,Close,566,0.566,1,United Kingdom
2153,14,FRIEND,Friend,Matching,Friend,Friend,Close,1034,1.034,1,United Kingdom
2154,14,FRIEND,Friend,Matching,Friend,Friend,Close,822,0.822,1,United Kingdom
2155,14,FRIEND,Friend,Matching,Friend,Friend,Close,906,0.906,1,United Kingdom
2156,14,FRIEND,Friend,Matching,Friend,Friend,Close,439,0.439,1,United Kingdom
2157,14,FRIEND,Friend,Matching,Friend,Friend,Close,1036,1.036,1,United Kingdom
2158,14,FRIEND,Friend,Matching,Friend,Friend,Close,632,0.632,1,United Kingdom
2159,14,FRIEND,Friend,Matching,Friend,Friend,Close,581,0.581,1,United Kingdom
2160,14,FRIEND,Friend,Matching,Friend,Friend,Close,586,0.586,1,United Kingdom
2161,14,FRIEND,Friend,Matching,Friend,Friend,Close,706,0.706,1,United Kingdom
2162,14,FRIEND,Friend,Matching,Friend,Friend,Close,518,0.518,1,United Kingdom
2163,14,FRIEND,Friend,Matching,Friend,Friend,Close,601,0.601,1,United Kingdom
2164,14,FRIEND,Friend,Matching,Friend,Friend,Close,885,0.885,1,United Kingdom
2165,14,FRIEND,Friend,Matching,Friend,Friend,Close,760,0.76,1,United Kingdom
2166,14,FRIEND,Friend,Matching,Friend,Friend,Close,687,0.687,1,United Kingdom
2167,14,FRIEND,Friend,Matching,Friend,Friend,Close,605,0.605,1,United Kingdom
2168,14,FRIEND,Friend,Matching,Friend,Friend,Close,628,0.628,1,United Kingdom
2169,14,FRIEND,Friend,Matching,Friend,Friend,Close,472,0.472,1,United Kingdom
2170,14,FRIEND,Friend,Matching,Friend,Friend,Close,710,0.71,1,United Kingdom
2171,14,FRIEND,Friend,Matching,Friend,Friend,Close,870,0.87,0,United Kingdom
2172,14,FRIEND,Friend,Matching,Friend,Friend,Close,654,0.654,1,United Kingdom
2173,14,YOU,Self,Matching,Self,Self,Self,698,0.698,1,United Kingdom
2174,14,YOU,Self,Matching,Self,Self,Self,661,0.661,1,United Kingdom
2175,14,YOU,Self,Matching,Self,Self,Self,525,0.525,1,United Kingdom
2176,14,YOU,Self,Matching,Self,Self,Self,642,0.642,1,United Kingdom
2177,14,YOU,Self,Matching,Self,Self,Self,749,0.749,1,United Kingdom
2178,14,YOU,Self,Matching,Self,Self,Self,600,0.6,0,United Kingdom
2179,14,YOU,Self,Matching,Self,Self,Self,684,0.684,1,United Kingdom
2180,14,YOU,Self,Matching,Self,Self,Self,690,0.69,0,United Kingdom
2181,14,YOU,Self,Matching,Self,Self,Self,455,0.455,1,United Kingdom
2182,14,YOU,Self,Matching,Self,Self,Self,945,0.945,1,United Kingdom
2183,14,YOU,Self,Matching,Self,Self,Self,563,0.563,1,United Kingdom
2184,14,YOU,Self,Matching,Self,Self,Self,627,0.627,1,United Kingdom
2185,14,YOU,Self,Matching,Self,Self,Self,561,0.561,1,United Kingdom
2186,14,YOU,Self,Matching,Self,Self,Self,644,0.644,1,United Kingdom
2187,14,YOU,Self,Matching,Self,Self,Self,569,0.569,1,United Kingdom
2188,14,YOU,Self,Matching,Self,Self,Self,618,0.618,1,United Kingdom
2189,14,YOU,Self,Matching,Self,Self,Self,717,0.717,0,United Kingdom
2190,14,YOU,Self,Matching,Self,Self,Self,404,0.404,1,United Kingdom
2191,14,YOU,Self,Matching,Self,Self,Self,833,0.833,1,United Kingdom
2192,14,YOU,Self,Matching,Self,Self,Self,741,0.741,1,United Kingdom
2193,14,YOU,Self,Matching,Self,Self,Self,865,0.865,0,United Kingdom
2194,14,YOU,Self,Matching,Self,Self,Self,927,0.927,1,United Kingdom
2195,14,YOU,Self,Matching,Self,Self,Self,439,0.439,0,United Kingdom
2196,14,YOU,Self,Matching,Self,Self,Self,445,0.445,1,United Kingdom
2197,14,YOU,Self,Matching,Self,Self,Self,804,0.804,1,United Kingdom
2198,14,YOU,Self,Matching,Self,Self,Self,654,0.654,1,United Kingdom
2199,14,YOU,Self,Matching,Self,Self,Self,595,0.595,1,United Kingdom
2200,14,YOU,Self,Matching,Self,Self,Self,584,0.584,1,United Kingdom
2201,14,YOU,Self,Matching,Self,Self,Self,632,0.632,1,United Kingdom
2202,14,YOU,Self,Matching,Self,Self,Self,593,0.593,1,United Kingdom
2203,14,YOU,Self,Matching,Self,Self,Self,522,0.522,1,United Kingdom
2204,14,YOU,Self,Matching,Self,Self,Self,563,0.563,1,United Kingdom
2205,14,YOU,Self,Matching,Self,Self,Self,547,0.547,0,United Kingdom
2206,14,YOU,Self,Matching,Self,Self,Self,673,0.673,1,United Kingdom
2207,14,YOU,Self,Matching,Self,Self,Self,730,0.73,1,United Kingdom
2208,14,YOU,Self,Matching,Self,Self,Self,713,0.713,1,United Kingdom
2209,14,YOU,Self,Matching,Self,Self,Self,567,0.567,1,United Kingdom
2210,14,YOU,Self,Matching,Self,Self,Self,654,0.654,1,United Kingdom
2211,14,YOU,Self,Matching,Self,Self,Self,599,0.599,1,United Kingdom
2212,14,YOU,Self,Matching,Self,Self,Self,613,0.613,1,United Kingdom
2213,14,YOU,Self,Matching,Self,Self,Self,633,0.633,1,United Kingdom
2214,14,YOU,Self,Matching,Self,Self,Self,752,0.752,1,United Kingdom
2215,14,YOU,Self,Matching,Self,Self,Self,532,0.532,1,United Kingdom
2216,14,YOU,Self,Matching,Self,Self,Self,560,0.56,1,United Kingdom
2217,14,YOU,Friend,Nonmatching,Friend,Friend,Close,574,0.574,1,United Kingdom
2218,14,YOU,Friend,Nonmatching,Friend,Friend,Close,567,0.567,1,United Kingdom
2219,14,YOU,Friend,Nonmatching,Friend,Friend,Close,559,0.559,1,United Kingdom
2220,14,YOU,Friend,Nonmatching,Friend,Friend,Close,547,0.547,1,United Kingdom
2221,14,YOU,Friend,Nonmatching,Friend,Friend,Close,636,0.636,1,United Kingdom
2222,14,YOU,Friend,Nonmatching,Friend,Friend,Close,924,0.924,1,United Kingdom
2223,14,YOU,Friend,Nonmatching,Friend,Friend,Close,644,0.644,1,United Kingdom
2224,14,YOU,Friend,Nonmatching,Friend,Friend,Close,631,0.631,1,United Kingdom
2225,14,YOU,Friend,Nonmatching,Friend,Friend,Close,801,0.801,1,United Kingdom
2226,14,YOU,Friend,Nonmatching,Friend,Friend,Close,560,0.56,1,United Kingdom
2227,14,YOU,Friend,Nonmatching,Friend,Friend,Close,690,0.69,1,United Kingdom
2228,14,YOU,Friend,Nonmatching,Friend,Friend,Close,897,0.897,1,United Kingdom
2229,14,YOU,Friend,Nonmatching,Friend,Friend,Close,833,0.833,1,United Kingdom
2230,14,YOU,Friend,Nonmatching,Friend,Friend,Close,568,0.568,1,United Kingdom
2231,14,YOU,Friend,Nonmatching,Friend,Friend,Close,552,0.552,0,United Kingdom
2232,14,YOU,Friend,Nonmatching,Friend,Friend,Close,556,0.556,1,United Kingdom
2233,14,YOU,Friend,Nonmatching,Friend,Friend,Close,610,0.61,1,United Kingdom
2234,14,YOU,Friend,Nonmatching,Friend,Friend,Close,618,0.618,1,United Kingdom
2235,14,YOU,Friend,Nonmatching,Friend,Friend,Close,921,0.921,1,United Kingdom
2236,14,YOU,Friend,Nonmatching,Friend,Friend,Close,1002,1.002,1,United Kingdom
2237,14,YOU,Friend,Nonmatching,Friend,Friend,Close,647,0.647,1,United Kingdom
2238,14,YOU,Friend,Nonmatching,Friend,Friend,Close,215,0.215,1,United Kingdom
2239,14,YOU,Friend,Nonmatching,Friend,Friend,Close,462,0.462,1,United Kingdom
2240,14,YOU,Friend,Nonmatching,Friend,Friend,Close,827,0.827,1,United Kingdom
2241,14,YOU,Friend,Nonmatching,Friend,Friend,Close,887,0.887,1,United Kingdom
2242,14,YOU,Friend,Nonmatching,Friend,Friend,Close,618,0.618,1,United Kingdom
2243,14,YOU,Friend,Nonmatching,Friend,Friend,Close,991,0.991,1,United Kingdom
2244,14,YOU,Friend,Nonmatching,Friend,Friend,Close,685,0.685,1,United Kingdom
2245,14,YOU,Friend,Nonmatching,Friend,Friend,Close,971,0.971,1,United Kingdom
2246,14,YOU,Friend,Nonmatching,Friend,Friend,Close,860,0.86,1,United Kingdom
2247,14,YOU,Friend,Nonmatching,Friend,Friend,Close,637,0.637,1,United Kingdom
2248,14,YOU,Friend,Nonmatching,Friend,Friend,Close,598,0.598,1,United Kingdom
2249,14,YOU,Friend,Nonmatching,Friend,Friend,Close,668,0.668,1,United Kingdom
2250,14,YOU,Friend,Nonmatching,Friend,Friend,Close,510,0.51,1,United Kingdom
2251,14,YOU,Friend,Nonmatching,Friend,Friend,Close,543,0.543,1,United Kingdom
2252,14,YOU,Friend,Nonmatching,Friend,Friend,Close,884,0.884,1,United Kingdom
2253,14,YOU,Friend,Nonmatching,Friend,Friend,Close,669,0.669,1,United Kingdom
2254,14,YOU,Friend,Nonmatching,Friend,Friend,Close,690,0.69,1,United Kingdom
2255,14,YOU,Friend,Nonmatching,Friend,Friend,Close,602,0.602,1,United Kingdom
2256,14,YOU,Friend,Nonmatching,Friend,Friend,Close,846,0.846,1,United Kingdom
2257,14,FRIEND,Self,Nonmatching,Self,Self,Self,565,0.565,0,United Kingdom
2258,14,FRIEND,Self,Nonmatching,Self,Self,Self,630,0.63,0,United Kingdom
2259,14,FRIEND,Self,Nonmatching,Self,Self,Self,885,0.885,1,United Kingdom
2260,14,FRIEND,Self,Nonmatching,Self,Self,Self,646,0.646,1,United Kingdom
2261,14,FRIEND,Self,Nonmatching,Self,Self,Self,750,0.75,1,United Kingdom
2262,14,FRIEND,Self,Nonmatching,Self,Self,Self,623,0.623,1,United Kingdom
2263,14,FRIEND,Self,Nonmatching,Self,Self,Self,709,0.709,1,United Kingdom
2264,14,FRIEND,Self,Nonmatching,Self,Self,Self,666,0.666,1,United Kingdom
2265,14,FRIEND,Self,Nonmatching,Self,Self,Self,609,0.609,1,United Kingdom
2266,14,FRIEND,Self,Nonmatching,Self,Self,Self,684,0.684,1,United Kingdom
2267,14,FRIEND,Self,Nonmatching,Self,Self,Self,1002,1.002,0,United Kingdom
2268,14,FRIEND,Self,Nonmatching,Self,Self,Self,728,0.728,1,United Kingdom
2269,14,FRIEND,Self,Nonmatching,Self,Self,Self,776,0.776,1,United Kingdom
2270,14,FRIEND,Self,Nonmatching,Self,Self,Self,598,0.598,0,United Kingdom
2271,14,FRIEND,Self,Nonmatching,Self,Self,Self,635,0.635,1,United Kingdom
2272,14,FRIEND,Self,Nonmatching,Self,Self,Self,581,0.581,0,United Kingdom
2273,14,FRIEND,Self,Nonmatching,Self,Self,Self,625,0.625,1,United Kingdom
2274,14,FRIEND,Self,Nonmatching,Self,Self,Self,691,0.691,1,United Kingdom
2275,14,FRIEND,Self,Nonmatching,Self,Self,Self,733,0.733,1,United Kingdom
2276,14,FRIEND,Self,Nonmatching,Self,Self,Self,814,0.814,1,United Kingdom
2277,14,FRIEND,Self,Nonmatching,Self,Self,Self,658,0.658,1,United Kingdom
2278,14,FRIEND,Self,Nonmatching,Self,Self,Self,920,0.92,1,United Kingdom
2279,14,FRIEND,Self,Nonmatching,Self,Self,Self,654,0.654,1,United Kingdom
2280,14,FRIEND,Self,Nonmatching,Self,Self,Self,704,0.704,1,United Kingdom
2281,14,FRIEND,Self,Nonmatching,Self,Self,Self,905,0.905,1,United Kingdom
2282,14,FRIEND,Self,Nonmatching,Self,Self,Self,784,0.784,1,United Kingdom
2283,14,FRIEND,Self,Nonmatching,Self,Self,Self,619,0.619,1,United Kingdom
2284,14,FRIEND,Self,Nonmatching,Self,Self,Self,493,0.493,0,United Kingdom
2285,14,FRIEND,Self,Nonmatching,Self,Self,Self,605,0.605,1,United Kingdom
2286,14,FRIEND,Self,Nonmatching,Self,Self,Self,857,0.857,1,United Kingdom
2287,14,FRIEND,Self,Nonmatching,Self,Self,Self,859,0.859,1,United Kingdom
2288,14,FRIEND,Self,Nonmatching,Self,Self,Self,854,0.854,1,United Kingdom
2289,14,FRIEND,Self,Nonmatching,Self,Self,Self,655,0.655,1,United Kingdom
2290,14,FRIEND,Self,Nonmatching,Self,Self,Self,712,0.712,1,United Kingdom
2291,14,FRIEND,Self,Nonmatching,Self,Self,Self,582,0.582,1,United Kingdom
2292,14,FRIEND,Self,Nonmatching,Self,Self,Self,930,0.93,1,United Kingdom
2293,14,FRIEND,Self,Nonmatching,Self,Self,Self,766,0.766,1,United Kingdom
2294,14,FRIEND,Self,Nonmatching,Self,Self,Self,594,0.594,1,United Kingdom
2295,14,FRIEND,Self,Nonmatching,Self,Self,Self,568,0.568,1,United Kingdom
2296,15,FRIEND,Friend,Matching,Friend,Friend,Close,792,0.792,1,United Kingdom
2297,15,FRIEND,Friend,Matching,Friend,Friend,Close,528,0.528,1,United Kingdom
2298,15,FRIEND,Friend,Matching,Friend,Friend,Close,508,0.508,0,United Kingdom
2299,15,FRIEND,Friend,Matching,Friend,Friend,Close,309,0.309,1,United Kingdom
2300,15,FRIEND,Friend,Matching,Friend,Friend,Close,618,0.618,0,United Kingdom
2301,15,FRIEND,Friend,Matching,Friend,Friend,Close,909,0.909,1,United Kingdom
2302,15,FRIEND,Friend,Matching,Friend,Friend,Close,1035,1.035,1,United Kingdom
2303,15,FRIEND,Friend,Matching,Friend,Friend,Close,531,0.531,1,United Kingdom
2304,15,FRIEND,Friend,Matching,Friend,Friend,Close,584,0.584,0,United Kingdom
2305,15,FRIEND,Friend,Matching,Friend,Friend,Close,384,0.384,1,United Kingdom
2306,15,FRIEND,Friend,Matching,Friend,Friend,Close,477,0.477,0,United Kingdom
2307,15,FRIEND,Friend,Matching,Friend,Friend,Close,389,0.389,1,United Kingdom
2308,15,FRIEND,Friend,Matching,Friend,Friend,Close,1056,1.056,1,United Kingdom
2309,15,FRIEND,Friend,Matching,Friend,Friend,Close,651,0.651,1,United Kingdom
2310,15,FRIEND,Friend,Matching,Friend,Friend,Close,517,0.517,1,United Kingdom
2311,15,FRIEND,Friend,Matching,Friend,Friend,Close,293,0.293,0,United Kingdom
2312,15,FRIEND,Friend,Matching,Friend,Friend,Close,666,0.666,0,United Kingdom
2313,15,FRIEND,Friend,Matching,Friend,Friend,Close,1017,1.017,1,United Kingdom
2314,15,FRIEND,Friend,Matching,Friend,Friend,Close,391,0.391,1,United Kingdom
2315,15,FRIEND,Friend,Matching,Friend,Friend,Close,746,0.746,1,United Kingdom
2316,15,FRIEND,Friend,Matching,Friend,Friend,Close,617,0.617,0,United Kingdom
2317,15,FRIEND,Friend,Matching,Friend,Friend,Close,644,0.644,1,United Kingdom
2318,15,FRIEND,Friend,Matching,Friend,Friend,Close,525,0.525,1,United Kingdom
2319,15,FRIEND,Friend,Matching,Friend,Friend,Close,284,0.284,0,United Kingdom
2320,15,FRIEND,Friend,Matching,Friend,Friend,Close,619,0.619,1,United Kingdom
2321,15,FRIEND,Friend,Matching,Friend,Friend,Close,626,0.626,0,United Kingdom
2322,15,FRIEND,Friend,Matching,Friend,Friend,Close,766,0.766,0,United Kingdom
2323,15,FRIEND,Friend,Matching,Friend,Friend,Close,748,0.748,1,United Kingdom
2324,15,FRIEND,Friend,Matching,Friend,Friend,Close,366,0.366,1,United Kingdom
2325,15,FRIEND,Friend,Matching,Friend,Friend,Close,789,0.789,1,United Kingdom
2326,15,YOU,Self,Matching,Self,Self,Self,521,0.521,1,United Kingdom
2327,15,YOU,Self,Matching,Self,Self,Self,680,0.68,0,United Kingdom
2328,15,YOU,Self,Matching,Self,Self,Self,256,0.256,0,United Kingdom
2329,15,YOU,Self,Matching,Self,Self,Self,519,0.519,1,United Kingdom
2330,15,YOU,Self,Matching,Self,Self,Self,421,0.421,1,United Kingdom
2331,15,YOU,Self,Matching,Self,Self,Self,409,0.409,0,United Kingdom
2332,15,YOU,Self,Matching,Self,Self,Self,503,0.503,1,United Kingdom
2333,15,YOU,Self,Matching,Self,Self,Self,654,0.654,1,United Kingdom
2334,15,YOU,Self,Matching,Self,Self,Self,543,0.543,0,United Kingdom
2335,15,YOU,Self,Matching,Self,Self,Self,790,0.79,1,United Kingdom
2336,15,YOU,Self,Matching,Self,Self,Self,1009,1.009,1,United Kingdom
2337,15,YOU,Self,Matching,Self,Self,Self,482,0.482,0,United Kingdom
2338,15,YOU,Self,Matching,Self,Self,Self,689,0.689,1,United Kingdom
2339,15,YOU,Self,Matching,Self,Self,Self,506,0.506,1,United Kingdom
2340,15,YOU,Self,Matching,Self,Self,Self,877,0.877,1,United Kingdom
2341,15,YOU,Self,Matching,Self,Self,Self,777,0.777,0,United Kingdom
2342,15,YOU,Self,Matching,Self,Self,Self,371,0.371,1,United Kingdom
2343,15,YOU,Self,Matching,Self,Self,Self,493,0.493,1,United Kingdom
2344,15,YOU,Self,Matching,Self,Self,Self,913,0.913,1,United Kingdom
2345,15,YOU,Self,Matching,Self,Self,Self,407,0.407,1,United Kingdom
2346,15,YOU,Self,Matching,Self,Self,Self,443,0.443,1,United Kingdom
2347,15,YOU,Self,Matching,Self,Self,Self,728,0.728,1,United Kingdom
2348,15,YOU,Self,Matching,Self,Self,Self,386,0.386,1,United Kingdom
2349,15,YOU,Self,Matching,Self,Self,Self,433,0.433,1,United Kingdom
2350,15,YOU,Self,Matching,Self,Self,Self,628,0.628,1,United Kingdom
2351,15,YOU,Self,Matching,Self,Self,Self,460,0.46,1,United Kingdom
2352,15,YOU,Self,Matching,Self,Self,Self,260,0.26,1,United Kingdom
2353,15,YOU,Self,Matching,Self,Self,Self,717,0.717,1,United Kingdom
2354,15,YOU,Self,Matching,Self,Self,Self,693,0.693,1,United Kingdom
2355,15,YOU,Self,Matching,Self,Self,Self,469,0.469,1,United Kingdom
2356,15,YOU,Self,Matching,Self,Self,Self,437,0.437,1,United Kingdom
2357,15,YOU,Self,Matching,Self,Self,Self,706,0.706,1,United Kingdom
2358,15,YOU,Self,Matching,Self,Self,Self,598,0.598,1,United Kingdom
2359,15,YOU,Self,Matching,Self,Self,Self,613,0.613,1,United Kingdom
2360,15,YOU,Self,Matching,Self,Self,Self,712,0.712,1,United Kingdom
2361,15,YOU,Self,Matching,Self,Self,Self,586,0.586,1,United Kingdom
2362,15,YOU,Self,Matching,Self,Self,Self,684,0.684,1,United Kingdom
2363,15,YOU,Self,Matching,Self,Self,Self,492,0.492,1,United Kingdom
2364,15,YOU,Friend,Nonmatching,Friend,Friend,Close,965,0.965,0,United Kingdom
2365,15,YOU,Friend,Nonmatching,Friend,Friend,Close,604,0.604,0,United Kingdom
2366,15,YOU,Friend,Nonmatching,Friend,Friend,Close,436,0.436,0,United Kingdom
2367,15,YOU,Friend,Nonmatching,Friend,Friend,Close,638,0.638,1,United Kingdom
2368,15,YOU,Friend,Nonmatching,Friend,Friend,Close,645,0.645,1,United Kingdom
2369,15,YOU,Friend,Nonmatching,Friend,Friend,Close,580,0.58,0,United Kingdom
2370,15,YOU,Friend,Nonmatching,Friend,Friend,Close,843,0.843,1,United Kingdom
2371,15,YOU,Friend,Nonmatching,Friend,Friend,Close,511,0.511,1,United Kingdom
2372,15,YOU,Friend,Nonmatching,Friend,Friend,Close,795,0.795,1,United Kingdom
2373,15,YOU,Friend,Nonmatching,Friend,Friend,Close,664,0.664,1,United Kingdom
2374,15,YOU,Friend,Nonmatching,Friend,Friend,Close,908,0.908,1,United Kingdom
2375,15,YOU,Friend,Nonmatching,Friend,Friend,Close,573,0.573,0,United Kingdom
2376,15,YOU,Friend,Nonmatching,Friend,Friend,Close,688,0.688,0,United Kingdom
2377,15,YOU,Friend,Nonmatching,Friend,Friend,Close,682,0.682,0,United Kingdom
2378,15,YOU,Friend,Nonmatching,Friend,Friend,Close,451,0.451,0,United Kingdom
2379,15,YOU,Friend,Nonmatching,Friend,Friend,Close,474,0.474,0,United Kingdom
2380,15,YOU,Friend,Nonmatching,Friend,Friend,Close,464,0.464,0,United Kingdom
2381,15,YOU,Friend,Nonmatching,Friend,Friend,Close,417,0.417,0,United Kingdom
2382,15,YOU,Friend,Nonmatching,Friend,Friend,Close,541,0.541,0,United Kingdom
2383,15,YOU,Friend,Nonmatching,Friend,Friend,Close,393,0.393,1,United Kingdom
2384,15,YOU,Friend,Nonmatching,Friend,Friend,Close,379,0.379,0,United Kingdom
2385,15,YOU,Friend,Nonmatching,Friend,Friend,Close,771,0.771,0,United Kingdom
2386,15,YOU,Friend,Nonmatching,Friend,Friend,Close,794,0.794,1,United Kingdom
2387,15,YOU,Friend,Nonmatching,Friend,Friend,Close,787,0.787,0,United Kingdom
2388,15,YOU,Friend,Nonmatching,Friend,Friend,Close,645,0.645,1,United Kingdom
2389,15,FRIEND,Self,Nonmatching,Self,Self,Self,811,0.811,0,United Kingdom
2390,15,FRIEND,Self,Nonmatching,Self,Self,Self,562,0.562,0,United Kingdom
2391,15,FRIEND,Self,Nonmatching,Self,Self,Self,622,0.622,1,United Kingdom
2392,15,FRIEND,Self,Nonmatching,Self,Self,Self,802,0.802,1,United Kingdom
2393,15,FRIEND,Self,Nonmatching,Self,Self,Self,673,0.673,1,United Kingdom
2394,15,FRIEND,Self,Nonmatching,Self,Self,Self,542,0.542,1,United Kingdom
2395,15,FRIEND,Self,Nonmatching,Self,Self,Self,336,0.336,0,United Kingdom
2396,15,FRIEND,Self,Nonmatching,Self,Self,Self,495,0.495,0,United Kingdom
2397,15,FRIEND,Self,Nonmatching,Self,Self,Self,582,0.582,0,United Kingdom
2398,15,FRIEND,Self,Nonmatching,Self,Self,Self,676,0.676,0,United Kingdom
2399,15,FRIEND,Self,Nonmatching,Self,Self,Self,986,0.986,0,United Kingdom
2400,15,FRIEND,Self,Nonmatching,Self,Self,Self,953,0.953,1,United Kingdom
2401,15,FRIEND,Self,Nonmatching,Self,Self,Self,591,0.591,1,United Kingdom
2402,15,FRIEND,Self,Nonmatching,Self,Self,Self,682,0.682,0,United Kingdom
2403,15,FRIEND,Self,Nonmatching,Self,Self,Self,527,0.527,1,United Kingdom
2404,15,FRIEND,Self,Nonmatching,Self,Self,Self,873,0.873,1,United Kingdom
2405,15,FRIEND,Self,Nonmatching,Self,Self,Self,786,0.786,1,United Kingdom
2406,15,FRIEND,Self,Nonmatching,Self,Self,Self,679,0.679,1,United Kingdom
2407,15,FRIEND,Self,Nonmatching,Self,Self,Self,556,0.556,1,United Kingdom
2408,15,FRIEND,Self,Nonmatching,Self,Self,Self,823,0.823,1,United Kingdom
2409,15,FRIEND,Self,Nonmatching,Self,Self,Self,725,0.725,1,United Kingdom
2410,15,FRIEND,Self,Nonmatching,Self,Self,Self,486,0.486,0,United Kingdom
2411,15,FRIEND,Self,Nonmatching,Self,Self,Self,993,0.993,1,United Kingdom
2412,15,FRIEND,Self,Nonmatching,Self,Self,Self,527,0.527,1,United Kingdom
2413,15,FRIEND,Self,Nonmatching,Self,Self,Self,509,0.509,0,United Kingdom
2414,15,FRIEND,Self,Nonmatching,Self,Self,Self,428,0.428,0,United Kingdom
2415,15,FRIEND,Self,Nonmatching,Self,Self,Self,1092,1.092,1,United Kingdom
2416,16,FRIEND,Friend,Matching,Friend,Friend,Close,845,0.845,1,United Kingdom
2417,16,FRIEND,Friend,Matching,Friend,Friend,Close,926,0.926,0,United Kingdom
2418,16,FRIEND,Friend,Matching,Friend,Friend,Close,997,0.997,1,United Kingdom
2419,16,FRIEND,Friend,Matching,Friend,Friend,Close,878,0.878,1,United Kingdom
2420,16,FRIEND,Friend,Matching,Friend,Friend,Close,705,0.705,1,United Kingdom
2421,16,FRIEND,Friend,Matching,Friend,Friend,Close,833,0.833,1,United Kingdom
2422,16,FRIEND,Friend,Matching,Friend,Friend,Close,871,0.871,1,United Kingdom
2423,16,FRIEND,Friend,Matching,Friend,Friend,Close,665,0.665,1,United Kingdom
2424,16,FRIEND,Friend,Matching,Friend,Friend,Close,985,0.985,1,United Kingdom
2425,16,FRIEND,Friend,Matching,Friend,Friend,Close,714,0.714,1,United Kingdom
2426,16,FRIEND,Friend,Matching,Friend,Friend,Close,848,0.848,1,United Kingdom
2427,16,FRIEND,Friend,Matching,Friend,Friend,Close,670,0.67,0,United Kingdom
2428,16,FRIEND,Friend,Matching,Friend,Friend,Close,807,0.807,1,United Kingdom
2429,16,FRIEND,Friend,Matching,Friend,Friend,Close,688,0.688,1,United Kingdom
2430,16,FRIEND,Friend,Matching,Friend,Friend,Close,673,0.673,1,United Kingdom
