,Subject,Gender,Age,Matching,Origin_Identity,English_Identity,Identity,Mood,Arouse,Valence,Session,RT_ms,RT_sec,ACC,Country
4381,24,female,19,Nonmatching,Self,Self,Self,happy,5,7,S1,570,0.57,1,China
4382,24,female,19,Nonmatching,Self,Self,Self,happy,5,7,S1,350,0.35,1,China
4383,24,female,19,Nonmatching,Self,Self,Self,happy,5,7,S1,425,0.425,1,China
4384,24,female,19,Nonmatching,Self,Self,Self,happy,5,7,S1,493,0.493,1,China
4385,24,female,19,Nonmatching,Self,Self,Self,happy,5,7,S1,508,0.508,1,China
4386,24,female,19,Nonmatching,Self,Self,Self,happy,5,7,S1,480,0.48,1,China
4387,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,663,0.663,1,China
4388,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,666,0.666,1,China
4389,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,558,0.558,1,China
4390,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,798,0.798,1,China
4391,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,668,0.668,1,China
4392,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,684,0.684,1,China
4393,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,538,0.538,1,China
4394,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,458,0.458,0,China
4395,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,495,0.495,1,China
4396,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,670,0.67,1,China
4397,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,564,0.564,1,China
4398,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,716,0.716,1,China
4399,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,466,0.466,1,China
4400,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,544,0.544,1,China
4401,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,555,0.555,1,China
4402,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,793,0.793,1,China
4403,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,519,0.519,1,China
4404,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,463,0.463,1,China
4405,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,551,0.551,1,China
4406,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,595,0.595,1,China
4407,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,545,0.545,1,China
4408,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,795,0.795,1,China
4409,24,female,19,Nonmatching,Self,Self,Self,anxious,5,6,S2,503,0.503,1,China
4410,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,491,0.491,1,China
4411,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,515,0.515,1,China
4412,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,535,0.535,1,China
4413,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,565,0.565,1,China
4414,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,445,0.445,1,China
4415,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,569,0.569,1,China
4416,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,515,0.515,1,China
4417,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,678,0.678,1,China
4418,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,472,0.472,1,China
4419,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,795,0.795,1,China
4420,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,569,0.569,1,China
4421,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,503,0.503,1,China
4422,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,725,0.725,1,China
4423,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,713,0.713,1,China
4424,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,593,0.593,1,China
4425,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,547,0.547,1,China
4426,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,635,0.635,1,China
4427,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,507,0.507,1,China
4428,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,658,0.658,1,China
4429,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,393,0.393,1,China
4430,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,704,0.704,1,China
4431,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,540,0.54,1,China
4432,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,674,0.674,1,China
4433,24,female,19,Nonmatching,Self,Self,Self,depression,2,2,S3,751,0.751,1,China
4434,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,525,0.525,1,China
4435,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,570,0.57,1,China
4436,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,693,0.693,1,China
4437,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,563,0.563,1,China
4438,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,521,0.521,0,China
4439,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,674,0.674,1,China
4440,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,776,0.776,1,China
4441,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,509,0.509,1,China
4442,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,544,0.544,1,China
4443,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,541,0.541,1,China
4444,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,552,0.552,1,China
4445,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,568,0.568,1,China
4446,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,457,0.457,1,China
4447,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,478,0.478,1,China
4448,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,535,0.535,1,China
4449,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,463,0.463,1,China
4450,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,628,0.628,1,China
4451,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,621,0.621,1,China
4452,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,538,0.538,1,China
4453,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,553,0.553,1,China
4454,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,600,0.6,1,China
4455,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,504,0.504,1,China
4456,24,female,19,Nonmatching,Self,Self,Self,serenity,2,6,S4,565,0.565,1,China
4457,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,464,0.464,1,China
4458,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,581,0.581,1,China
4459,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,737,0.737,1,China
4460,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,348,0.348,1,China
4461,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,466,0.466,1,China
4462,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,377,0.377,1,China
4463,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,522,0.522,1,China
4464,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,378,0.378,1,China
4465,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,500,0.5,1,China
4466,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,381,0.381,1,China
4467,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,558,0.558,1,China
4468,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,342,0.342,1,China
4469,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,536,0.536,1,China
4470,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,404,0.404,1,China
4471,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,415,0.415,1,China
4472,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,336,0.336,1,China
4473,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,535,0.535,1,China
4474,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,503,0.503,1,China
4475,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,399,0.399,1,China
4476,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,352,0.352,1,China
4477,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,439,0.439,1,China
4478,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,376,0.376,1,China
4479,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,422,0.422,1,China
4480,24,female,19,Nonmatching,Stranger,Stranger,Stranger,happy,5,7,S1,470,0.47,1,China
4481,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,544,0.544,1,China
4482,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,826,0.826,1,China
4483,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,518,0.518,1,China
4484,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,535,0.535,1,China
4485,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,794,0.794,0,China
4486,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,355,0.355,0,China
4487,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,617,0.617,1,China
4488,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,659,0.659,1,China
4489,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,689,0.689,0,China
4490,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,661,0.661,1,China
4491,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,496,0.496,1,China
4492,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,388,0.388,0,China
4493,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,386,0.386,0,China
4494,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,794,0.794,1,China
4495,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,448,0.448,0,China
4496,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,440,0.44,1,China
4497,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,555,0.555,1,China
4498,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,829,0.829,1,China
4499,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,417,0.417,0,China
4500,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,577,0.577,1,China
4501,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,692,0.692,1,China
4502,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,597,0.597,1,China
4503,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,538,0.538,1,China
4504,24,female,19,Nonmatching,Stranger,Stranger,Stranger,anxious,5,6,S2,529,0.529,1,China
4505,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,445,0.445,1,China
4506,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,611,0.611,1,China
4507,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,675,0.675,1,China
4508,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,534,0.534,1,China
4509,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,473,0.473,1,China
4510,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,521,0.521,1,China
4511,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,436,0.436,1,China
4512,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,377,0.377,1,China
4513,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,545,0.545,1,China
4514,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,479,0.479,1,China
4515,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,592,0.592,1,China
4516,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,482,0.482,1,China
4517,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,459,0.459,1,China
4518,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,591,0.591,1,China
4519,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,454,0.454,0,China
4520,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,445,0.445,1,China
4521,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,584,0.584,1,China
4522,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,558,0.558,1,China
4523,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,513,0.513,1,China
4524,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,812,0.812,1,China
4525,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,599,0.599,1,China
4526,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,390,0.39,1,China
4527,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,388,0.388,1,China
4528,24,female,19,Nonmatching,Stranger,Stranger,Stranger,depression,2,2,S3,407,0.407,1,China
4529,24,female,19,Nonmatching,Stranger,Stranger,Stranger,serenity,2,6,S4,508,0.508,1,China
4530,24,female,19,Nonmatching,Stranger,Stranger,Stranger,serenity,2,6,S4,482,0.482,1,China
4531,24,female,19,Nonmatching,Stranger,Stranger,Stranger,serenity,2,6,S4,624,0.624,1,China
4532,24,female,19,Nonmatching,Stranger,Stranger,Stranger,serenity,2,6,S4,737,0.737,1,China
4533,24,female,19,Nonmatching,Stranger,Stranger,Stranger,serenity,2,6,S4,522,0.522,1,China
4534,24,female,19,Nonmatching,Stranger,Stranger,Stranger,serenity,2,6,S4,644,0.644,1,China
4535,24,female,19,Nonmatching,Stranger,Stranger,Stranger,serenity,2,6,S4,955,0.955,1,China
4536,24,female,19,Nonmatching,Stranger,Stranger,Stranger,serenity,2,6,S4,412,0.412,1,China
4537,24,female,19,Nonmatching,Stranger,Stranger,Stranger,serenity,2,6,S4,428,0.428,1,China
4538,24,female,19,Nonmatching,Stranger,Stranger,Stranger,serenity,2,6,S4,511,0.511,1,China
4539,24,female,19,Nonmatching,Stranger,Stranger,Stranger,serenity,2,6,S4,560,0.56,1,China
4540,24,female,19,Nonmatching,Stranger,Stranger,Stranger,serenity,2,6,S4,491,0.491,1,China
4541,24,female,19,Nonmatching,Stranger,Stranger,Stranger,serenity,2,6,S4,482,0.482,1,China
4542,24,female,19,Nonmatching,Stranger,Stranger,Stranger,serenity,2,6,S4,430,0.43,0,China
4543,24,female,19,Nonmatching,Stranger,Stranger,Stranger,serenity,2,6,S4,684,0.684,1,China
4544,24,female,19,Nonmatching,Stranger,Stranger,Stranger,serenity,2,6,S4,509,0.509,1,China
4545,24,female,19,Nonmatching,Stranger,Stranger,Stranger,serenity,2,6,S4,483,0.483,1,China
4546,24,female,19,Nonmatching,Stranger,Stranger,Stranger,serenity,2,6,S4,473,0.473,1,China
4547,24,female,19,Nonmatching,Stranger,Stranger,Stranger,serenity,2,6,S4,590,0.59,1,China
4548,24,female,19,Nonmatching,Stranger,Stranger,Stranger,serenity,2,6,S4,429,0.429,0,China
4549,24,female,19,Nonmatching,Stranger,Stranger,Stranger,serenity,2,6,S4,639,0.639,1,China
4550,24,female,19,Nonmatching,Stranger,Stranger,Stranger,serenity,2,6,S4,410,0.41,0,China
4551,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,295,0.295,0,China
4552,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,367,0.367,1,China
4553,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,636,0.636,1,China
4554,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,429,0.429,1,China
4555,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,822,0.822,1,China
4556,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,639,0.639,1,China
4557,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,602,0.602,1,China
4558,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,490,0.49,1,China
4559,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,507,0.507,1,China
4560,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,448,0.448,1,China
4561,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,494,0.494,1,China
4562,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,360,0.36,1,China
4563,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,532,0.532,1,China
4564,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,590,0.59,1,China
4565,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,481,0.481,1,China
4566,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,712,0.712,1,China
4567,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,528,0.528,1,China
4568,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,594,0.594,1,China
4569,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,494,0.494,1,China
4570,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,336,0.336,1,China
4571,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,375,0.375,1,China
4572,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,581,0.581,1,China
4573,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,489,0.489,1,China
4574,25,female,19,Matching,Familiar,Familiar,Close,depression,2,2,S1,478,0.478,1,China
4575,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,535,0.535,1,China
4576,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,453,0.453,0,China
4577,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,548,0.548,1,China
4578,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,544,0.544,1,China
4579,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,478,0.478,1,China
4580,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,310,0.31,0,China
4581,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,691,0.691,1,China
4582,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,572,0.572,1,China
4583,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,825,0.825,1,China
4584,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,580,0.58,1,China
4585,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,531,0.531,1,China
4586,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,536,0.536,1,China
4587,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,676,0.676,1,China
4588,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,966,0.966,0,China
4589,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,626,0.626,1,China
4590,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,368,0.368,1,China
4591,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,693,0.693,1,China
4592,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,496,0.496,1,China
4593,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,543,0.543,1,China
4594,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,521,0.521,1,China
4595,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,694,0.694,1,China
4596,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,667,0.667,1,China
4597,25,female,19,Matching,Familiar,Familiar,Close,happy,2,4,S2,545,0.545,1,China
4598,25,female,19,Matching,Familiar,Familiar,Close,anxious,3,2,S3,610,0.61,1,China
4599,25,female,19,Matching,Familiar,Familiar,Close,anxious,3,2,S3,550,0.55,1,China
4600,25,female,19,Matching,Familiar,Familiar,Close,anxious,3,2,S3,669,0.669,1,China
4601,25,female,19,Matching,Familiar,Familiar,Close,anxious,3,2,S3,469,0.469,1,China
4602,25,female,19,Matching,Familiar,Familiar,Close,anxious,3,2,S3,643,0.643,1,China
4603,25,female,19,Matching,Familiar,Familiar,Close,anxious,3,2,S3,837,0.837,1,China
4604,25,female,19,Matching,Familiar,Familiar,Close,anxious,3,2,S3,529,0.529,1,China
4605,25,female,19,Matching,Familiar,Familiar,Close,anxious,3,2,S3,706,0.706,1,China
4606,25,female,19,Matching,Familiar,Familiar,Close,anxious,3,2,S3,904,0.904,1,China
4607,25,female,19,Matching,Familiar,Familiar,Close,anxious,3,2,S3,672,0.672,1,China
4608,25,female,19,Matching,Familiar,Familiar,Close,anxious,3,2,S3,696,0.696,0,China
4609,25,female,19,Matching,Familiar,Familiar,Close,anxious,3,2,S3,555,0.555,1,China
4610,25,female,19,Matching,Familiar,Familiar,Close,anxious,3,2,S3,454,0.454,1,China
4611,25,female,19,Matching,Familiar,Familiar,Close,anxious,3,2,S3,445,0.445,1,China
4612,25,female,19,Matching,Familiar,Familiar,Close,anxious,3,2,S3,588,0.588,0,China
4613,25,female,19,Matching,Familiar,Familiar,Close,anxious,3,2,S3,561,0.561,1,China
4614,25,female,19,Matching,Familiar,Familiar,Close,anxious,3,2,S3,490,0.49,1,China
4615,25,female,19,Matching,Familiar,Familiar,Close,anxious,3,2,S3,516,0.516,1,China
4616,25,female,19,Matching,Familiar,Familiar,Close,anxious,3,2,S3,544,0.544,1,China
4617,25,female,19,Matching,Familiar,Familiar,Close,anxious,3,2,S3,612,0.612,1,China
4618,25,female,19,Matching,Familiar,Familiar,Close,anxious,3,2,S3,494,0.494,1,China
4619,25,female,19,Matching,Familiar,Familiar,Close,anxious,3,2,S3,678,0.678,1,China
