,Subject,Matching,Label,Response,Identity,RT_ms,RT_sec,ACC,Country
8796,138,Matching,Stranger,right,Stranger,432,0.432,1,United Kingdom
8797,138,Matching,Stranger,right,Stranger,770,0.77,1,United Kingdom
8798,138,Matching,Me,left,Stranger,466,0.466,1,United Kingdom
8799,138,Matching,Stranger,right,Stranger,429,0.429,1,United Kingdom
8800,138,Matching,Stranger,right,Stranger,421,0.421,1,United Kingdom
8801,138,Nonmatching,Me,right,Self,906,0.906,1,United Kingdom
8802,138,Nonmatching,Me,right,Self,876,0.876,1,United Kingdom
8803,138,Nonmatching,Me,right,Self,773,0.773,1,United Kingdom
8804,138,Nonmatching,Stranger,left,Self,1114,1.114,1,United Kingdom
8805,138,Nonmatching,Stranger,left,Self,901,0.901,1,United Kingdom
8806,138,Nonmatching,Me,right,Self,782,0.782,1,United Kingdom
8807,138,Nonmatching,Stranger,left,Self,797,0.797,1,United Kingdom
8808,138,Nonmatching,Stranger,left,Self,1095,1.095,1,United Kingdom
8809,138,Nonmatching,Me,right,Self,1746,1.746,1,United Kingdom
8810,138,Nonmatching,Me,right,Self,495,0.495,1,United Kingdom
8811,138,Nonmatching,Me,right,Self,696,0.696,1,United Kingdom
8812,138,Nonmatching,Stranger,left,Self,852,0.852,1,United Kingdom
8813,138,Nonmatching,Stranger,left,Self,653,0.653,1,United Kingdom
8814,138,Nonmatching,Stranger,left,Self,533,0.533,1,United Kingdom
8815,138,Nonmatching,Stranger,left,Self,504,0.503,1,United Kingdom
8816,138,Nonmatching,Me,right,Self,428,0.428,1,United Kingdom
8817,138,Nonmatching,Me,left,Stranger,2082,2.082,1,United Kingdom
8818,138,Nonmatching,Me,left,Stranger,1056,1.056,1,United Kingdom
8819,138,Nonmatching,Stranger,right,Stranger,1277,1.277,1,United Kingdom
8820,138,Nonmatching,Stranger,left,Stranger,1842,1.842,0,United Kingdom
8821,138,Nonmatching,Stranger,right,Stranger,1016,1.016,1,United Kingdom
8822,138,Nonmatching,Stranger,left,Stranger,1174,1.174,0,United Kingdom
8823,138,Nonmatching,Me,left,Stranger,1032,1.032,1,United Kingdom
8824,138,Nonmatching,Me,left,Stranger,1561,1.561,1,United Kingdom
8825,138,Nonmatching,Me,left,Stranger,914,0.914,1,United Kingdom
8826,138,Nonmatching,Stranger,left,Stranger,1231,1.231,0,United Kingdom
8827,138,Nonmatching,Me,left,Stranger,759,0.759,1,United Kingdom
8828,138,Nonmatching,Stranger,right,Stranger,574,0.574,1,United Kingdom
8829,138,Nonmatching,Me,left,Stranger,646,0.646,1,United Kingdom
8830,138,Nonmatching,Stranger,right,Stranger,452,0.452,1,United Kingdom
8831,138,Nonmatching,Stranger,right,Stranger,405,0.405,1,United Kingdom
8832,138,Nonmatching,Me,left,Stranger,440,0.44,1,United Kingdom
8833,139,Matching,Me,right,Self,1544,1.544,1,United Kingdom
8834,139,Matching,Me,left,Self,780,0.78,0,United Kingdom
8835,139,Matching,Me,left,Self,1228,1.228,0,United Kingdom
8836,139,Matching,Stranger,right,Self,1918,1.918,0,United Kingdom
8837,139,Matching,Me,right,Self,624,0.624,1,United Kingdom
8838,139,Matching,Stranger,left,Self,1077,1.077,1,United Kingdom
8839,139,Matching,Me,right,Self,810,0.81,1,United Kingdom
8840,139,Matching,Me,right,Self,540,0.54,1,United Kingdom
8841,139,Matching,Stranger,left,Self,1117,1.117,1,United Kingdom
8842,139,Matching,Stranger,left,Self,1213,1.213,1,United Kingdom
8843,139,Matching,Stranger,left,Self,1048,1.048,1,United Kingdom
8844,139,Matching,Stranger,left,Self,1392,1.392,1,United Kingdom
8845,139,Matching,Stranger,left,Self,1108,1.108,1,United Kingdom
8846,139,Matching,Me,right,Self,661,0.661,1,United Kingdom
8847,139,Matching,Me,right,Self,439,0.439,1,United Kingdom
8848,139,Matching,Stranger,left,Self,992,0.992,1,United Kingdom
8849,139,Matching,Stranger,right,Stranger,1245,1.245,1,United Kingdom
8850,139,Matching,Stranger,right,Stranger,1293,1.293,1,United Kingdom
8851,139,Matching,Stranger,right,Stranger,1506,1.506,1,United Kingdom
8852,139,Matching,Me,left,Stranger,1495,1.495,1,United Kingdom
8853,139,Matching,Me,left,Stranger,952,0.952,1,United Kingdom
8854,139,Matching,Stranger,right,Stranger,1062,1.062,1,United Kingdom
8855,139,Matching,Me,left,Stranger,898,0.898,1,United Kingdom
8856,139,Matching,Me,left,Stranger,1310,1.31,1,United Kingdom
8857,139,Matching,Me,left,Stranger,975,0.975,1,United Kingdom
8858,139,Matching,Stranger,right,Stranger,1804,1.804,1,United Kingdom
8859,139,Matching,Me,left,Stranger,2212,2.212,1,United Kingdom
8860,139,Matching,Stranger,right,Stranger,816,0.816,1,United Kingdom
8861,139,Matching,Me,left,Stranger,700,0.7,1,United Kingdom
8862,139,Matching,Stranger,right,Stranger,857,0.857,1,United Kingdom
8863,139,Matching,Stranger,right,Stranger,1812,1.812,1,United Kingdom
8864,139,Matching,Me,right,Stranger,398,0.398,0,United Kingdom
8865,139,Nonmatching,Stranger,right,Self,2181,2.181,0,United Kingdom
8866,139,Nonmatching,Me,left,Self,1424,1.424,0,United Kingdom
8867,139,Nonmatching,Me,left,Self,757,0.757,0,United Kingdom
8868,139,Nonmatching,Me,right,Self,756,0.755,1,United Kingdom
8869,139,Nonmatching,Me,right,Self,732,0.732,1,United Kingdom
8870,139,Nonmatching,Stranger,left,Self,949,0.949,1,United Kingdom
8871,139,Nonmatching,Stranger,left,Self,1237,1.237,1,United Kingdom
8872,139,Nonmatching,Me,left,Self,1259,1.259,0,United Kingdom
8873,139,Nonmatching,Me,right,Self,924,0.924,1,United Kingdom
8874,139,Nonmatching,Stranger,left,Self,1605,1.605,1,United Kingdom
8875,139,Nonmatching,Me,right,Self,708,0.708,1,United Kingdom
8876,139,Nonmatching,Stranger,left,Self,1237,1.237,1,United Kingdom
8877,139,Nonmatching,Stranger,left,Self,857,0.857,1,United Kingdom
8878,139,Nonmatching,Me,right,Self,639,0.639,1,United Kingdom
8879,139,Nonmatching,Stranger,left,Self,920,0.92,1,United Kingdom
8880,139,Nonmatching,Stranger,right,Self,1315,1.315,0,United Kingdom
8881,139,Nonmatching,Stranger,right,Stranger,4677,4.677,1,United Kingdom
8882,139,Nonmatching,Me,left,Stranger,1899,1.899,1,United Kingdom
8883,139,Nonmatching,Me,left,Stranger,1184,1.184,1,United Kingdom
8884,139,Nonmatching,Me,left,Stranger,875,0.875,1,United Kingdom
8885,139,Nonmatching,Me,left,Stranger,841,0.841,1,United Kingdom
8886,139,Nonmatching,Stranger,right,Stranger,1071,1.071,1,United Kingdom
8887,139,Nonmatching,Stranger,right,Stranger,930,0.93,1,United Kingdom
8888,139,Nonmatching,Stranger,right,Stranger,1557,1.557,1,United Kingdom
8889,139,Nonmatching,Stranger,right,Stranger,933,0.933,1,United Kingdom
8890,139,Nonmatching,Me,left,Stranger,1249,1.249,1,United Kingdom
8891,139,Nonmatching,Stranger,right,Stranger,877,0.877,1,United Kingdom
8892,139,Nonmatching,Me,left,Stranger,969,0.969,1,United Kingdom
8893,139,Nonmatching,Stranger,right,Stranger,785,0.785,1,United Kingdom
8894,139,Nonmatching,Me,left,Stranger,2193,2.193,1,United Kingdom
8895,139,Nonmatching,Stranger,left,Stranger,1102,1.102,0,United Kingdom
8896,139,Nonmatching,Me,right,Stranger,2892,2.892,0,United Kingdom
8897,140,Matching,Stranger,left,Self,1033,1.033,1,United Kingdom
8898,140,Matching,Stranger,left,Self,1083,1.083,1,United Kingdom
8899,140,Matching,Me,left,Self,986,0.986,0,United Kingdom
8900,140,Matching,Stranger,left,Self,677,0.677,1,United Kingdom
8901,140,Matching,Me,right,Self,1066,1.066,1,United Kingdom
8902,140,Matching,Me,right,Self,522,0.521,1,United Kingdom
8903,140,Matching,Stranger,left,Self,1313,1.313,1,United Kingdom
8904,140,Matching,Me,right,Self,727,0.727,1,United Kingdom
8905,140,Matching,Stranger,left,Self,1971,1.971,1,United Kingdom
8906,140,Matching,Me,right,Self,604,0.604,1,United Kingdom
8907,140,Matching,Stranger,left,Self,771,0.771,1,United Kingdom
8908,140,Matching,Me,right,Self,854,0.854,1,United Kingdom
8909,140,Matching,Stranger,left,Self,1031,1.031,1,United Kingdom
8910,140,Matching,Me,left,Self,1084,1.084,0,United Kingdom
8911,140,Matching,Stranger,left,Self,1628,1.629,1,United Kingdom
8912,140,Matching,Me,right,Self,1649,1.649,1,United Kingdom
8913,140,Matching,Stranger,right,Stranger,1210,1.21,1,United Kingdom
8914,140,Matching,Stranger,right,Stranger,1818,1.818,1,United Kingdom
8915,140,Matching,Me,right,Stranger,672,0.672,0,United Kingdom
8916,140,Matching,Stranger,right,Stranger,1381,1.381,1,United Kingdom
8917,140,Matching,Me,left,Stranger,1060,1.06,1,United Kingdom
8918,140,Matching,Me,left,Stranger,1186,1.186,1,United Kingdom
8919,140,Matching,Me,right,Stranger,1063,1.063,0,United Kingdom
8920,140,Matching,Me,right,Stranger,473,0.473,0,United Kingdom
8921,140,Matching,Stranger,right,Stranger,1790,1.79,1,United Kingdom
8922,140,Matching,Stranger,right,Stranger,1327,1.327,1,United Kingdom
8923,140,Matching,Me,left,Stranger,1412,1.412,1,United Kingdom
8924,140,Matching,Me,left,Stranger,796,0.796,1,United Kingdom
8925,140,Matching,Stranger,left,Stranger,970,0.97,0,United Kingdom
8926,140,Matching,Stranger,right,Stranger,1044,1.044,1,United Kingdom
8927,140,Matching,Stranger,right,Stranger,924,0.924,1,United Kingdom
8928,140,Matching,Me,left,Stranger,741,0.741,1,United Kingdom
8929,140,Nonmatching,Stranger,left,Self,1414,1.414,1,United Kingdom
8930,140,Nonmatching,Stranger,left,Self,1134,1.134,1,United Kingdom
8931,140,Nonmatching,Stranger,left,Self,668,0.668,1,United Kingdom
8932,140,Nonmatching,Stranger,right,Self,1502,1.502,0,United Kingdom
8933,140,Nonmatching,Me,right,Self,624,0.624,1,United Kingdom
8934,140,Nonmatching,Stranger,left,Self,1739,1.739,1,United Kingdom
8935,140,Nonmatching,Me,left,Self,1463,1.463,0,United Kingdom
8936,140,Nonmatching,Me,right,Self,1453,1.453,1,United Kingdom
8937,140,Nonmatching,Stranger,left,Self,1067,1.067,1,United Kingdom
8938,140,Nonmatching,Me,right,Self,985,0.985,1,United Kingdom
8939,140,Nonmatching,Stranger,left,Self,1714,1.714,1,United Kingdom
8940,140,Nonmatching,Me,right,Self,901,0.901,1,United Kingdom
8941,140,Nonmatching,Me,right,Self,704,0.704,1,United Kingdom
8942,140,Nonmatching,Me,left,Self,624,0.625,0,United Kingdom
8943,140,Nonmatching,Me,left,Self,675,0.675,0,United Kingdom
8944,140,Nonmatching,Stranger,left,Self,1269,1.269,1,United Kingdom
8945,140,Nonmatching,Me,right,Stranger,2487,2.487,0,United Kingdom
8946,140,Nonmatching,Stranger,left,Stranger,1090,1.09,0,United Kingdom
8947,140,Nonmatching,Stranger,right,Stranger,706,0.706,1,United Kingdom
8948,140,Nonmatching,Me,right,Stranger,540,0.54,0,United Kingdom
8949,140,Nonmatching,Me,left,Stranger,794,0.794,1,United Kingdom
8950,140,Nonmatching,Me,left,Stranger,1348,1.348,1,United Kingdom
8951,140,Nonmatching,Stranger,right,Stranger,1197,1.197,1,United Kingdom
8952,140,Nonmatching,Stranger,right,Stranger,1898,1.898,1,United Kingdom
8953,140,Nonmatching,Stranger,right,Stranger,3591,3.591,1,United Kingdom
8954,140,Nonmatching,Me,left,Stranger,787,0.787,1,United Kingdom
8955,140,Nonmatching,Me,left,Stranger,1795,1.795,1,United Kingdom
8956,140,Nonmatching,Me,left,Stranger,798,0.798,1,United Kingdom
8957,140,Nonmatching,Stranger,right,Stranger,1170,1.17,1,United Kingdom
8958,140,Nonmatching,Me,left,Stranger,1334,1.333,1,United Kingdom
8959,140,Nonmatching,Stranger,left,Stranger,1749,1.749,0,United Kingdom
8960,140,Nonmatching,Stranger,right,Stranger,1062,1.062,1,United Kingdom
8961,141,Matching,Me,right,Self,1876,1.876,1,United Kingdom
8962,141,Matching,Stranger,left,Self,1559,1.559,1,United Kingdom
8963,141,Matching,Me,right,Self,1392,1.392,1,United Kingdom
8964,141,Matching,Stranger,left,Self,2114,2.114,1,United Kingdom
8965,141,Matching,Stranger,left,Self,1229,1.229,1,United Kingdom
8966,141,Matching,Me,right,Self,1646,1.646,1,United Kingdom
8967,141,Matching,Stranger,left,Self,2038,2.038,1,United Kingdom
8968,141,Matching,Me,right,Self,1273,1.273,1,United Kingdom
8969,141,Matching,Me,right,Self,2116,2.115,1,United Kingdom
8970,141,Matching,Me,right,Self,2453,2.453,1,United Kingdom
8971,141,Matching,Me,right,Self,1185,1.185,1,United Kingdom
8972,141,Matching,Stranger,left,Self,1784,1.784,1,United Kingdom
8973,141,Matching,Me,right,Self,1826,1.826,1,United Kingdom
8974,141,Matching,Stranger,left,Self,1197,1.197,1,United Kingdom
8975,141,Matching,Stranger,left,Self,1375,1.375,1,United Kingdom
8976,141,Matching,Stranger,left,Self,1118,1.118,1,United Kingdom
8977,141,Matching,Me,left,Stranger,2074,2.074,1,United Kingdom
8978,141,Matching,Stranger,right,Stranger,1598,1.598,1,United Kingdom
8979,141,Matching,Stranger,right,Stranger,1696,1.696,1,United Kingdom
8980,141,Matching,Stranger,right,Stranger,1178,1.178,1,United Kingdom
8981,141,Matching,Me,left,Stranger,1014,1.014,1,United Kingdom
8982,141,Matching,Stranger,left,Stranger,974,0.974,0,United Kingdom
8983,141,Matching,Me,left,Stranger,1218,1.218,1,United Kingdom
8984,141,Matching,Me,left,Stranger,2429,2.429,1,United Kingdom
8985,141,Matching,Stranger,right,Stranger,1568,1.568,1,United Kingdom
8986,141,Matching,Me,left,Stranger,1387,1.387,1,United Kingdom
8987,141,Matching,Stranger,right,Stranger,1225,1.225,1,United Kingdom
8988,141,Matching,Stranger,right,Stranger,1770,1.77,1,United Kingdom
8989,141,Matching,Stranger,right,Stranger,1724,1.724,1,United Kingdom
8990,141,Matching,Me,left,Stranger,2151,2.151,1,United Kingdom
8991,141,Matching,Me,left,Stranger,1916,1.916,1,United Kingdom
8992,141,Matching,Me,left,Stranger,1044,1.044,1,United Kingdom
8993,141,Nonmatching,Stranger,left,Self,3230,3.23,1,United Kingdom
8994,141,Nonmatching,Stranger,left,Self,1443,1.443,1,United Kingdom
8995,141,Nonmatching,Me,right,Self,1846,1.846,1,United Kingdom
8996,141,Nonmatching,Me,right,Self,1606,1.606,1,United Kingdom
8997,141,Nonmatching,Me,right,Self,1114,1.114,1,United Kingdom
8998,141,Nonmatching,Stranger,right,Self,3008,3.008,0,United Kingdom
8999,141,Nonmatching,Stranger,left,Self,1278,1.278,1,United Kingdom
9000,141,Nonmatching,Stranger,right,Self,1974,1.974,0,United Kingdom
9001,141,Nonmatching,Me,right,Self,2048,2.048,1,United Kingdom
9002,141,Nonmatching,Me,right,Self,1146,1.146,1,United Kingdom
9003,141,Nonmatching,Stranger,left,Self,1712,1.712,1,United Kingdom
9004,141,Nonmatching,Me,right,Self,2119,2.119,1,United Kingdom
9005,141,Nonmatching,Stranger,left,Self,2884,2.884,1,United Kingdom
9006,141,Nonmatching,Stranger,left,Self,1521,1.521,1,United Kingdom
9007,141,Nonmatching,Me,right,Self,1193,1.193,1,United Kingdom
9008,141,Nonmatching,Me,right,Self,1896,1.896,1,United Kingdom
9009,141,Nonmatching,Me,left,Stranger,1424,1.424,1,United Kingdom
9010,141,Nonmatching,Stranger,right,Stranger,3411,3.411,1,United Kingdom
9011,141,Nonmatching,Stranger,right,Stranger,1307,1.307,1,United Kingdom
9012,141,Nonmatching,Stranger,right,Stranger,1442,1.442,1,United Kingdom
9013,141,Nonmatching,Me,left,Stranger,1863,1.863,1,United Kingdom
9014,141,Nonmatching,Me,left,Stranger,1303,1.303,1,United Kingdom
9015,141,Nonmatching,Me,left,Stranger,1517,1.517,1,United Kingdom
9016,141,Nonmatching,Stranger,right,Stranger,1198,1.198,1,United Kingdom
9017,141,Nonmatching,Stranger,right,Stranger,1140,1.14,1,United Kingdom
9018,141,Nonmatching,Me,left,Stranger,4303,4.303,1,United Kingdom
9019,141,Nonmatching,Stranger,right,Stranger,1671,1.671,1,United Kingdom
9020,141,Nonmatching,Me,left,Stranger,1647,1.647,1,United Kingdom
9021,141,Nonmatching,Stranger,right,Stranger,1548,1.548,1,United Kingdom
9022,141,Nonmatching,Me,left,Stranger,1136,1.136,1,United Kingdom
9023,141,Nonmatching,Stranger,right,Stranger,1123,1.123,1,United Kingdom
9024,141,Nonmatching,Me,left,Stranger,1913,1.913,1,United Kingdom
9025,142,Matching,Stranger,left,Self,618,0.618,1,United Kingdom
9026,142,Matching,Stranger,left,Self,855,0.855,1,United Kingdom
9027,142,Matching,Stranger,left,Self,909,0.909,1,United Kingdom
9028,142,Matching,Stranger,left,Self,1085,1.085,1,United Kingdom
9029,142,Matching,Me,right,Self,1651,1.651,1,United Kingdom
9030,142,Matching,Stranger,left,Self,436,0.436,1,United Kingdom
9031,142,Matching,Me,right,Self,392,0.392,1,United Kingdom
9032,142,Matching,Me,right,Self,1354,1.354,1,United Kingdom
9033,142,Matching,Me,right,Self,636,0.636,1,United Kingdom
9034,142,Matching,Me,right,Self,671,0.671,1,United Kingdom
9035,142,Matching,Stranger,left,Self,478,0.478,1,United Kingdom
9036,142,Matching,Me,left,Self,3879,3.879,0,United Kingdom
9037,142,Matching,Stranger,left,Self,579,0.579,1,United Kingdom
9038,142,Matching,Me,right,Self,446,0.446,1,United Kingdom
9039,142,Matching,Stranger,left,Self,1388,1.388,1,United Kingdom
9040,142,Matching,Me,right,Self,1140,1.14,1,United Kingdom
9041,142,Matching,Stranger,left,Stranger,677,0.677,0,United Kingdom
9042,142,Matching,Stranger,left,Stranger,1158,1.158,0,United Kingdom
9043,142,Matching,Stranger,right,Stranger,872,0.872,1,United Kingdom
9044,142,Matching,Me,left,Stranger,924,0.924,1,United Kingdom
9045,142,Matching,Me,left,Stranger,638,0.638,1,United Kingdom
9046,142,Matching,Stranger,right,Stranger,527,0.527,1,United Kingdom
9047,142,Matching,Stranger,right,Stranger,726,0.726,1,United Kingdom
9048,142,Matching,Stranger,right,Stranger,545,0.545,1,United Kingdom
9049,142,Matching,Me,left,Stranger,653,0.653,1,United Kingdom
9050,142,Matching,Me,left,Stranger,463,0.463,1,United Kingdom
9051,142,Matching,Stranger,right,Stranger,862,0.862,1,United Kingdom
9052,142,Matching,Stranger,right,Stranger,404,0.404,1,United Kingdom
9053,142,Matching,Me,left,Stranger,749,0.749,1,United Kingdom
9054,142,Matching,Me,left,Stranger,584,0.584,1,United Kingdom
9055,142,Matching,Me,left,Stranger,479,0.479,1,United Kingdom
9056,142,Matching,Me,left,Stranger,1318,1.318,1,United Kingdom
9057,142,Nonmatching,Stranger,left,Self,1268,1.268,1,United Kingdom
9058,142,Nonmatching,Stranger,left,Self,1188,1.188,1,United Kingdom
9059,142,Nonmatching,Stranger,left,Self,1308,1.308,1,United Kingdom
9060,142,Nonmatching,Me,right,Self,853,0.853,1,United Kingdom
9061,142,Nonmatching,Stranger,left,Self,937,0.937,1,United Kingdom
9062,142,Nonmatching,Stranger,left,Self,641,0.641,1,United Kingdom
9063,142,Nonmatching,Me,right,Self,485,0.485,1,United Kingdom
9064,142,Nonmatching,Me,right,Self,506,0.506,1,United Kingdom
9065,142,Nonmatching,Me,right,Self,749,0.749,1,United Kingdom
9066,142,Nonmatching,Me,right,Self,662,0.662,1,United Kingdom
9067,142,Nonmatching,Me,right,Self,602,0.602,1,United Kingdom
9068,142,Nonmatching,Me,right,Self,458,0.458,1,United Kingdom
9069,142,Nonmatching,Me,right,Self,548,0.548,1,United Kingdom
9070,142,Nonmatching,Stranger,left,Self,642,0.642,1,United Kingdom
9071,142,Nonmatching,Stranger,left,Self,600,0.601,1,United Kingdom
9072,142,Nonmatching,Stranger,left,Self,1051,1.051,1,United Kingdom
9073,142,Nonmatching,Stranger,right,Stranger,2663,2.663,1,United Kingdom
9074,142,Nonmatching,Me,right,Stranger,1747,1.747,0,United Kingdom
9075,142,Nonmatching,Me,right,Stranger,4234,4.234,0,United Kingdom
9076,142,Nonmatching,Stranger,left,Stranger,672,0.672,0,United Kingdom
9077,142,Nonmatching,Stranger,right,Stranger,2520,2.52,1,United Kingdom
9078,142,Nonmatching,Me,left,Stranger,816,0.816,1,United Kingdom
9079,142,Nonmatching,Stranger,right,Stranger,594,0.594,1,United Kingdom
9080,142,Nonmatching,Stranger,right,Stranger,1418,1.418,1,United Kingdom
9081,142,Nonmatching,Me,left,Stranger,553,0.553,1,United Kingdom
9082,142,Nonmatching,Me,left,Stranger,654,0.654,1,United Kingdom
9083,142,Nonmatching,Me,left,Stranger,628,0.628,1,United Kingdom
9084,142,Nonmatching,Stranger,right,Stranger,2013,2.013,1,United Kingdom
9085,142,Nonmatching,Me,left,Stranger,621,0.621,1,United Kingdom
9086,142,Nonmatching,Me,left,Stranger,423,0.423,1,United Kingdom
9087,142,Nonmatching,Stranger,right,Stranger,896,0.896,1,United Kingdom
9088,142,Nonmatching,Stranger,right,Stranger,774,0.774,1,United Kingdom
9089,143,Matching,Stranger,left,Self,3853,3.853,1,United Kingdom
9090,143,Matching,Me,right,Self,5491,5.491,1,United Kingdom
9091,143,Matching,Me,right,Self,3115,3.115,1,United Kingdom
9092,143,Matching,Stranger,right,Self,3755,3.755,0,United Kingdom
9093,143,Matching,Stranger,left,Self,4116,4.116,1,United Kingdom
9094,143,Matching,Me,right,Self,1880,1.88,1,United Kingdom
9095,143,Matching,Stranger,left,Self,4816,4.816,1,United Kingdom
9096,143,Matching,Stranger,left,Self,1663,1.663,1,United Kingdom
