,Subject,Matching,Identity,English_Identity,Standardized_Idnetity,RT_ms,RT_sec,ACC,blocktype,Country
333,78102783,Matching,Friend,Friend,Close,585,0.585,1,blocked,United Kingdom
334,78102783,Matching,Friend,Friend,Close,341,0.341,1,blocked,United Kingdom
335,78102783,Matching,Friend,Friend,Close,329,0.329,1,blocked,United Kingdom
336,78102783,Matching,Friend,Friend,Close,374,0.374,1,blocked,United Kingdom
337,78102783,Matching,Friend,Friend,Close,292,0.292,0,blocked,United Kingdom
338,78102783,Matching,Friend,Friend,Close,389,0.389,1,blocked,United Kingdom
339,78102783,Matching,Friend,Friend,Close,447,0.447,1,blocked,United Kingdom
340,78102783,Matching,Friend,Friend,Close,625,0.625,1,blocked,United Kingdom
341,78102783,Matching,Friend,Friend,Close,577,0.577,1,blocked,United Kingdom
342,78102783,Matching,Friend,Friend,Close,470,0.47,1,blocked,United Kingdom
343,78102783,Matching,Friend,Friend,Close,423,0.423,1,blocked,United Kingdom
344,78102783,Matching,Friend,Friend,Close,471,0.471,1,blocked,United Kingdom
345,78102783,Matching,Friend,Friend,Close,483,0.483,1,blocked,United Kingdom
346,78102783,Matching,Friend,Friend,Close,391,0.391,1,blocked,United Kingdom
347,78102783,Matching,Friend,Friend,Close,567,0.567,1,blocked,United Kingdom
348,78102783,Matching,Friend,Friend,Close,484,0.484,1,blocked,United Kingdom
349,78102783,Matching,Friend,Friend,Close,402,0.402,1,blocked,United Kingdom
350,78102783,Matching,Friend,Friend,Close,606,0.606,1,blocked,United Kingdom
351,78102783,Matching,Friend,Friend,Close,726,0.726,0,mixed,United Kingdom
352,78102783,Matching,Friend,Friend,Close,749,0.749,1,mixed,United Kingdom
353,78102783,Matching,Friend,Friend,Close,749,0.749,1,mixed,United Kingdom
354,78102783,Matching,Friend,Friend,Close,466,0.466,1,mixed,United Kingdom
355,78102783,Matching,Friend,Friend,Close,597,0.597,0,mixed,United Kingdom
356,78102783,Matching,Friend,Friend,Close,642,0.642,1,mixed,United Kingdom
357,78102783,Matching,Friend,Friend,Close,544,0.544,0,mixed,United Kingdom
358,78102783,Matching,Friend,Friend,Close,617,0.617,1,mixed,United Kingdom
359,78102783,Matching,Friend,Friend,Close,561,0.561,1,mixed,United Kingdom
360,78102783,Matching,Friend,Friend,Close,574,0.574,1,mixed,United Kingdom
361,78102783,Matching,Self,Self,Self,960,0.96,1,mixed,United Kingdom
362,78102783,Matching,Self,Self,Self,660,0.66,1,mixed,United Kingdom
363,78102783,Matching,Self,Self,Self,696,0.696,1,mixed,United Kingdom
364,78102783,Matching,Self,Self,Self,841,0.841,1,mixed,United Kingdom
365,78102783,Matching,Self,Self,Self,729,0.729,1,mixed,United Kingdom
366,78102783,Matching,Self,Self,Self,594,0.594,1,mixed,United Kingdom
367,78102783,Matching,Self,Self,Self,656,0.656,1,mixed,United Kingdom
368,78102783,Matching,Self,Self,Self,611,0.611,1,mixed,United Kingdom
369,78102783,Matching,Self,Self,Self,681,0.681,1,mixed,United Kingdom
370,78102783,Matching,Self,Self,Self,552,0.552,1,mixed,United Kingdom
371,78102783,Matching,Self,Self,Self,619,0.619,1,blocked,United Kingdom
372,78102783,Matching,Self,Self,Self,767,0.767,0,blocked,United Kingdom
373,78102783,Matching,Self,Self,Self,585,0.585,1,blocked,United Kingdom
374,78102783,Matching,Self,Self,Self,512,0.512,1,blocked,United Kingdom
375,78102783,Matching,Self,Self,Self,490,0.49,1,blocked,United Kingdom
376,78102783,Matching,Self,Self,Self,558,0.558,1,blocked,United Kingdom
377,78102783,Matching,Self,Self,Self,775,0.775,1,blocked,United Kingdom
378,78102783,Matching,Self,Self,Self,522,0.522,1,blocked,United Kingdom
379,78102783,Matching,Self,Self,Self,534,0.534,1,blocked,United Kingdom
380,78102783,Matching,Self,Self,Self,567,0.567,1,blocked,United Kingdom
381,78102783,Matching,Self,Self,Self,463,0.463,1,blocked,United Kingdom
382,78102783,Matching,Self,Self,Self,585,0.585,1,blocked,United Kingdom
383,78102783,Matching,Self,Self,Self,572,0.572,1,blocked,United Kingdom
384,78102783,Matching,Self,Self,Self,474,0.474,1,blocked,United Kingdom
385,78102783,Matching,Self,Self,Self,453,0.453,1,blocked,United Kingdom
386,78102783,Matching,Self,Self,Self,435,0.435,1,blocked,United Kingdom
387,78102783,Matching,Self,Self,Self,343,0.343,1,blocked,United Kingdom
388,78102783,Matching,Self,Self,Self,356,0.356,1,blocked,United Kingdom
389,78102783,Matching,Self,Self,Self,478,0.478,1,blocked,United Kingdom
390,78102783,Matching,Self,Self,Self,456,0.456,1,blocked,United Kingdom
391,78102783,Matching,Self,Self,Self,462,0.462,1,blocked,United Kingdom
392,78102783,Matching,Self,Self,Self,439,0.439,1,blocked,United Kingdom
393,78102783,Matching,Self,Self,Self,510,0.51,1,blocked,United Kingdom
394,78102783,Matching,Self,Self,Self,401,0.401,1,blocked,United Kingdom
395,78102783,Matching,Self,Self,Self,459,0.459,1,blocked,United Kingdom
396,78102783,Matching,Self,Self,Self,449,0.449,1,blocked,United Kingdom
397,78102783,Matching,Self,Self,Self,532,0.532,1,blocked,United Kingdom
398,78102783,Matching,Self,Self,Self,399,0.399,1,blocked,United Kingdom
399,78102783,Matching,Self,Self,Self,442,0.442,1,blocked,United Kingdom
400,78102783,Matching,Self,Self,Self,504,0.504,1,blocked,United Kingdom
401,78102783,Matching,Self,Self,Self,529,0.529,1,mixed,United Kingdom
402,78102783,Matching,Self,Self,Self,606,0.606,1,mixed,United Kingdom
403,78102783,Matching,Self,Self,Self,675,0.675,1,mixed,United Kingdom
404,78102783,Matching,Self,Self,Self,699,0.699,1,mixed,United Kingdom
405,78102783,Matching,Self,Self,Self,741,0.741,1,mixed,United Kingdom
406,78102783,Matching,Self,Self,Self,612,0.612,1,mixed,United Kingdom
407,78102783,Matching,Self,Self,Self,707,0.707,1,mixed,United Kingdom
408,78102783,Matching,Self,Self,Self,712,0.712,1,mixed,United Kingdom
409,78102783,Matching,Self,Self,Self,589,0.589,1,mixed,United Kingdom
410,78102783,Matching,Self,Self,Self,559,0.559,1,mixed,United Kingdom
411,78102783,Matching,Self,Self,Self,862,0.862,1,mixed,United Kingdom
412,78102783,Matching,Self,Self,Self,606,0.606,1,mixed,United Kingdom
413,78102783,Matching,Self,Self,Self,711,0.711,1,mixed,United Kingdom
414,78102783,Matching,Self,Self,Self,672,0.672,1,mixed,United Kingdom
415,78102783,Matching,Self,Self,Self,771,0.771,1,mixed,United Kingdom
416,78102783,Matching,Self,Self,Self,617,0.617,1,mixed,United Kingdom
417,78102783,Matching,Self,Self,Self,499,0.499,0,mixed,United Kingdom
418,78102783,Matching,Self,Self,Self,587,0.587,1,mixed,United Kingdom
419,78102783,Matching,Self,Self,Self,537,0.537,1,mixed,United Kingdom
420,78102783,Matching,Self,Self,Self,826,0.826,1,mixed,United Kingdom
421,78102783,Matching,Stranger,Stranger,Stranger,1381,1.381,1,mixed,United Kingdom
422,78102783,Matching,Stranger,Stranger,Stranger,889,0.889,1,mixed,United Kingdom
423,78102783,Matching,Stranger,Stranger,Stranger,727,0.727,1,mixed,United Kingdom
424,78102783,Matching,Stranger,Stranger,Stranger,811,0.811,1,mixed,United Kingdom
425,78102783,Matching,Stranger,Stranger,Stranger,808,0.808,1,mixed,United Kingdom
426,78102783,Matching,Stranger,Stranger,Stranger,810,0.81,1,mixed,United Kingdom
427,78102783,Matching,Stranger,Stranger,Stranger,753,0.753,1,mixed,United Kingdom
428,78102783,Matching,Stranger,Stranger,Stranger,984,0.984,1,mixed,United Kingdom
429,78102783,Matching,Stranger,Stranger,Stranger,925,0.925,0,mixed,United Kingdom
430,78102783,Matching,Stranger,Stranger,Stranger,855,0.855,1,mixed,United Kingdom
431,78102783,Matching,Stranger,Stranger,Stranger,1077,1.077,1,mixed,United Kingdom
432,78102783,Matching,Stranger,Stranger,Stranger,634,0.634,1,mixed,United Kingdom
433,78102783,Matching,Stranger,Stranger,Stranger,1406,1.406,0,mixed,United Kingdom
434,78102783,Matching,Stranger,Stranger,Stranger,711,0.711,1,mixed,United Kingdom
435,78102783,Matching,Stranger,Stranger,Stranger,558,0.558,1,mixed,United Kingdom
436,78102783,Matching,Stranger,Stranger,Stranger,748,0.748,1,mixed,United Kingdom
437,78102783,Matching,Stranger,Stranger,Stranger,607,0.607,1,mixed,United Kingdom
438,78102783,Matching,Stranger,Stranger,Stranger,758,0.758,1,mixed,United Kingdom
439,78102783,Matching,Stranger,Stranger,Stranger,846,0.846,1,mixed,United Kingdom
440,78102783,Matching,Stranger,Stranger,Stranger,631,0.631,1,mixed,United Kingdom
441,78102783,Matching,Stranger,Stranger,Stranger,623,0.623,0,blocked,United Kingdom
442,78102783,Matching,Stranger,Stranger,Stranger,615,0.615,1,blocked,United Kingdom
443,78102783,Matching,Stranger,Stranger,Stranger,463,0.463,1,blocked,United Kingdom
444,78102783,Matching,Stranger,Stranger,Stranger,779,0.779,1,blocked,United Kingdom
445,78102783,Matching,Stranger,Stranger,Stranger,447,0.447,0,blocked,United Kingdom
446,78102783,Matching,Stranger,Stranger,Stranger,626,0.626,1,blocked,United Kingdom
447,78102783,Matching,Stranger,Stranger,Stranger,565,0.565,1,blocked,United Kingdom
448,78102783,Matching,Stranger,Stranger,Stranger,604,0.604,1,blocked,United Kingdom
449,78102783,Matching,Stranger,Stranger,Stranger,416,0.416,1,blocked,United Kingdom
450,78102783,Matching,Stranger,Stranger,Stranger,639,0.639,1,blocked,United Kingdom
451,78102783,Matching,Stranger,Stranger,Stranger,441,0.441,1,blocked,United Kingdom
452,78102783,Matching,Stranger,Stranger,Stranger,555,0.555,1,blocked,United Kingdom
453,78102783,Matching,Stranger,Stranger,Stranger,470,0.47,1,blocked,United Kingdom
454,78102783,Matching,Stranger,Stranger,Stranger,502,0.502,1,blocked,United Kingdom
455,78102783,Matching,Stranger,Stranger,Stranger,493,0.493,1,blocked,United Kingdom
456,78102783,Matching,Stranger,Stranger,Stranger,446,0.446,1,blocked,United Kingdom
457,78102783,Matching,Stranger,Stranger,Stranger,451,0.451,1,blocked,United Kingdom
458,78102783,Matching,Stranger,Stranger,Stranger,552,0.552,1,blocked,United Kingdom
459,78102783,Matching,Stranger,Stranger,Stranger,558,0.558,1,blocked,United Kingdom
460,78102783,Matching,Stranger,Stranger,Stranger,460,0.46,1,blocked,United Kingdom
461,78102783,Matching,Stranger,Stranger,Stranger,388,0.388,1,blocked,United Kingdom
462,78102783,Matching,Stranger,Stranger,Stranger,483,0.483,1,blocked,United Kingdom
463,78102783,Matching,Stranger,Stranger,Stranger,374,0.374,1,blocked,United Kingdom
464,78102783,Matching,Stranger,Stranger,Stranger,353,0.353,1,blocked,United Kingdom
465,78102783,Matching,Stranger,Stranger,Stranger,398,0.398,0,blocked,United Kingdom
466,78102783,Matching,Stranger,Stranger,Stranger,343,0.343,1,blocked,United Kingdom
467,78102783,Matching,Stranger,Stranger,Stranger,461,0.461,1,blocked,United Kingdom
468,78102783,Matching,Stranger,Stranger,Stranger,438,0.438,1,blocked,United Kingdom
469,78102783,Matching,Stranger,Stranger,Stranger,405,0.405,1,blocked,United Kingdom
470,78102783,Matching,Stranger,Stranger,Stranger,408,0.408,1,blocked,United Kingdom
471,78102783,Matching,Stranger,Stranger,Stranger,684,0.684,1,mixed,United Kingdom
472,78102783,Matching,Stranger,Stranger,Stranger,632,0.632,1,mixed,United Kingdom
473,78102783,Matching,Stranger,Stranger,Stranger,993,0.993,1,mixed,United Kingdom
474,78102783,Matching,Stranger,Stranger,Stranger,993,0.993,1,mixed,United Kingdom
475,78102783,Matching,Stranger,Stranger,Stranger,617,0.617,1,mixed,United Kingdom
476,78102783,Matching,Stranger,Stranger,Stranger,759,0.759,1,mixed,United Kingdom
477,78102783,Matching,Stranger,Stranger,Stranger,807,0.807,1,mixed,United Kingdom
478,78102783,Matching,Stranger,Stranger,Stranger,1035,1.035,1,mixed,United Kingdom
479,78102783,Matching,Stranger,Stranger,Stranger,733,0.733,1,mixed,United Kingdom
480,78102783,Matching,Stranger,Stranger,Stranger,622,0.622,1,mixed,United Kingdom
481,78102783,Nonmatching,Friend,Friend,Close,1178,1.178,1,mixed,United Kingdom
482,78102783,Nonmatching,Friend,Friend,Close,1277,1.277,1,mixed,United Kingdom
483,78102783,Nonmatching,Friend,Friend,Close,740,0.74,1,mixed,United Kingdom
484,78102783,Nonmatching,Friend,Friend,Close,572,0.572,1,mixed,United Kingdom
485,78102783,Nonmatching,Friend,Friend,Close,1202,1.202,1,mixed,United Kingdom
486,78102783,Nonmatching,Friend,Friend,Close,545,0.545,1,mixed,United Kingdom
487,78102783,Nonmatching,Friend,Friend,Close,673,0.673,1,mixed,United Kingdom
488,78102783,Nonmatching,Friend,Friend,Close,745,0.745,1,mixed,United Kingdom
489,78102783,Nonmatching,Friend,Friend,Close,874,0.874,0,mixed,United Kingdom
490,78102783,Nonmatching,Friend,Friend,Close,991,0.991,1,mixed,United Kingdom
491,78102783,Nonmatching,Friend,Friend,Close,824,0.824,1,blocked,United Kingdom
492,78102783,Nonmatching,Friend,Friend,Close,533,0.533,1,blocked,United Kingdom
493,78102783,Nonmatching,Friend,Friend,Close,504,0.504,1,blocked,United Kingdom
494,78102783,Nonmatching,Friend,Friend,Close,591,0.591,1,blocked,United Kingdom
495,78102783,Nonmatching,Friend,Friend,Close,656,0.656,1,blocked,United Kingdom
496,78102783,Nonmatching,Friend,Friend,Close,454,0.454,1,blocked,United Kingdom
497,78102783,Nonmatching,Friend,Friend,Close,591,0.591,1,blocked,United Kingdom
498,78102783,Nonmatching,Friend,Friend,Close,432,0.432,1,blocked,United Kingdom
499,78102783,Nonmatching,Friend,Friend,Close,554,0.554,1,blocked,United Kingdom
500,78102783,Nonmatching,Friend,Friend,Close,433,0.433,1,blocked,United Kingdom
501,78102783,Nonmatching,Friend,Friend,Close,515,0.515,1,blocked,United Kingdom
502,78102783,Nonmatching,Friend,Friend,Close,478,0.478,1,blocked,United Kingdom
503,78102783,Nonmatching,Friend,Friend,Close,410,0.41,1,blocked,United Kingdom
504,78102783,Nonmatching,Friend,Friend,Close,462,0.462,1,blocked,United Kingdom
505,78102783,Nonmatching,Friend,Friend,Close,571,0.571,1,blocked,United Kingdom
506,78102783,Nonmatching,Friend,Friend,Close,956,0.956,1,mixed,United Kingdom
507,78102783,Nonmatching,Friend,Friend,Close,1068,1.068,0,mixed,United Kingdom
508,78102783,Nonmatching,Friend,Friend,Close,1101,1.101,0,mixed,United Kingdom
509,78102783,Nonmatching,Friend,Friend,Close,704,0.704,1,mixed,United Kingdom
510,78102783,Nonmatching,Friend,Friend,Close,737,0.737,1,mixed,United Kingdom
511,78102783,Nonmatching,Friend,Friend,Close,769,0.769,1,mixed,United Kingdom
512,78102783,Nonmatching,Friend,Friend,Close,722,0.722,1,mixed,United Kingdom
513,78102783,Nonmatching,Friend,Friend,Close,876,0.876,1,mixed,United Kingdom
514,78102783,Nonmatching,Friend,Friend,Close,761,0.761,1,mixed,United Kingdom
515,78102783,Nonmatching,Friend,Friend,Close,601,0.601,1,blocked,United Kingdom
516,78102783,Nonmatching,Friend,Friend,Close,668,0.668,1,blocked,United Kingdom
517,78102783,Nonmatching,Friend,Friend,Close,808,0.808,1,blocked,United Kingdom
518,78102783,Nonmatching,Friend,Friend,Close,521,0.521,1,blocked,United Kingdom
519,78102783,Nonmatching,Friend,Friend,Close,479,0.479,1,blocked,United Kingdom
520,78102783,Nonmatching,Friend,Friend,Close,479,0.479,1,blocked,United Kingdom
521,78102783,Nonmatching,Friend,Friend,Close,437,0.437,1,blocked,United Kingdom
522,78102783,Nonmatching,Friend,Friend,Close,450,0.45,1,blocked,United Kingdom
523,78102783,Nonmatching,Friend,Friend,Close,543,0.543,1,blocked,United Kingdom
524,78102783,Nonmatching,Friend,Friend,Close,428,0.428,1,blocked,United Kingdom
525,78102783,Nonmatching,Friend,Friend,Close,304,0.304,1,blocked,United Kingdom
526,78102783,Nonmatching,Friend,Friend,Close,495,0.495,1,blocked,United Kingdom
527,78102783,Nonmatching,Friend,Friend,Close,397,0.397,1,blocked,United Kingdom
528,78102783,Nonmatching,Friend,Friend,Close,487,0.487,1,blocked,United Kingdom
529,78102783,Nonmatching,Friend,Friend,Close,424,0.424,1,blocked,United Kingdom
530,78102783,Nonmatching,Friend,Friend,Close,780,0.78,1,mixed,United Kingdom
531,78102783,Nonmatching,Friend,Friend,Close,867,0.867,1,mixed,United Kingdom
532,78102783,Nonmatching,Friend,Friend,Close,667,0.667,1,mixed,United Kingdom
533,78102783,Nonmatching,Friend,Friend,Close,768,0.768,1,mixed,United Kingdom
534,78102783,Nonmatching,Friend,Friend,Close,1138,1.138,1,mixed,United Kingdom
535,78102783,Nonmatching,Friend,Friend,Close,832,0.832,1,mixed,United Kingdom
536,78102783,Nonmatching,Friend,Friend,Close,686,0.686,1,mixed,United Kingdom
537,78102783,Nonmatching,Friend,Friend,Close,788,0.788,1,mixed,United Kingdom
538,78102783,Nonmatching,Friend,Friend,Close,769,0.769,1,mixed,United Kingdom
539,78102783,Nonmatching,Friend,Friend,Close,491,0.491,1,mixed,United Kingdom
540,78102783,Nonmatching,Self,Self,Self,690,0.69,1,mixed,United Kingdom
541,78102783,Nonmatching,Self,Self,Self,697,0.697,1,mixed,United Kingdom
542,78102783,Nonmatching,Self,Self,Self,618,0.618,1,mixed,United Kingdom
543,78102783,Nonmatching,Self,Self,Self,1103,1.103,1,mixed,United Kingdom
544,78102783,Nonmatching,Self,Self,Self,685,0.685,1,mixed,United Kingdom
545,78102783,Nonmatching,Self,Self,Self,632,0.632,1,mixed,United Kingdom
546,78102783,Nonmatching,Self,Self,Self,590,0.59,1,mixed,United Kingdom
547,78102783,Nonmatching,Self,Self,Self,697,0.697,1,mixed,United Kingdom
548,78102783,Nonmatching,Self,Self,Self,510,0.51,1,mixed,United Kingdom
549,78102783,Nonmatching,Self,Self,Self,891,0.891,1,mixed,United Kingdom
550,78102783,Nonmatching,Self,Self,Self,741,0.741,1,mixed,United Kingdom
551,78102783,Nonmatching,Self,Self,Self,667,0.667,1,mixed,United Kingdom
552,78102783,Nonmatching,Self,Self,Self,621,0.621,1,mixed,United Kingdom
553,78102783,Nonmatching,Self,Self,Self,872,0.872,1,mixed,United Kingdom
554,78102783,Nonmatching,Self,Self,Self,635,0.635,1,mixed,United Kingdom
555,78102783,Nonmatching,Self,Self,Self,755,0.755,1,mixed,United Kingdom
556,78102783,Nonmatching,Self,Self,Self,711,0.711,1,mixed,United Kingdom
557,78102783,Nonmatching,Self,Self,Self,917,0.917,1,mixed,United Kingdom
558,78102783,Nonmatching,Self,Self,Self,831,0.831,0,mixed,United Kingdom
559,78102783,Nonmatching,Self,Self,Self,695,0.695,1,mixed,United Kingdom
560,78102783,Nonmatching,Self,Self,Self,672,0.672,0,blocked,United Kingdom
561,78102783,Nonmatching,Self,Self,Self,649,0.649,1,blocked,United Kingdom
562,78102783,Nonmatching,Self,Self,Self,638,0.638,1,blocked,United Kingdom
563,78102783,Nonmatching,Self,Self,Self,612,0.612,1,blocked,United Kingdom
564,78102783,Nonmatching,Self,Self,Self,480,0.48,1,blocked,United Kingdom
565,78102783,Nonmatching,Self,Self,Self,485,0.485,1,blocked,United Kingdom
566,78102783,Nonmatching,Self,Self,Self,453,0.453,1,blocked,United Kingdom
567,78102783,Nonmatching,Self,Self,Self,472,0.472,1,blocked,United Kingdom
568,78102783,Nonmatching,Self,Self,Self,379,0.379,1,blocked,United Kingdom
569,78102783,Nonmatching,Self,Self,Self,471,0.471,1,blocked,United Kingdom
570,78102783,Nonmatching,Self,Self,Self,382,0.382,1,blocked,United Kingdom
571,78102783,Nonmatching,Self,Self,Self,326,0.326,1,blocked,United Kingdom
572,78102783,Nonmatching,Self,Self,Self,397,0.397,1,blocked,United Kingdom
573,78102783,Nonmatching,Self,Self,Self,336,0.336,1,blocked,United Kingdom
574,78102783,Nonmatching,Self,Self,Self,382,0.382,1,blocked,United Kingdom
575,78102783,Nonmatching,Self,Self,Self,660,0.66,1,blocked,United Kingdom
576,78102783,Nonmatching,Self,Self,Self,424,0.424,1,blocked,United Kingdom
577,78102783,Nonmatching,Self,Self,Self,457,0.457,1,blocked,United Kingdom
578,78102783,Nonmatching,Self,Self,Self,424,0.424,1,blocked,United Kingdom
579,78102783,Nonmatching,Self,Self,Self,490,0.49,1,blocked,United Kingdom
580,78102783,Nonmatching,Self,Self,Self,517,0.517,1,blocked,United Kingdom
581,78102783,Nonmatching,Self,Self,Self,324,0.324,1,blocked,United Kingdom
