,Subject,Label,Matching,Origin_Identity,English_Identity,Identity,RT_ms,RT_sec,ACC,Country
2804,8,Self,Nonmatching,Self,Self,Self,376,0.376,0,United Kingdom
2805,8,Self,Nonmatching,Self,Self,Self,465,0.465,0,United Kingdom
2806,8,Self,Nonmatching,Self,Self,Self,807,0.807,1,United Kingdom
2807,8,Self,Nonmatching,Self,Self,Self,519,0.519,1,United Kingdom
2808,8,Self,Nonmatching,Self,Self,Self,262,0.262,1,United Kingdom
2809,8,Self,Nonmatching,Self,Self,Self,605,0.605,0,United Kingdom
2810,8,Self,Nonmatching,Self,Self,Self,550,0.55,0,United Kingdom
2811,8,Self,Nonmatching,Self,Self,Self,569,0.569,0,United Kingdom
2812,8,Self,Nonmatching,Self,Self,Self,222,0.222,0,United Kingdom
2813,8,Self,Nonmatching,Self,Self,Self,491,0.491,1,United Kingdom
2814,8,Self,Nonmatching,Self,Self,Self,601,0.601,1,United Kingdom
2815,8,Self,Nonmatching,Self,Self,Self,610,0.61,0,United Kingdom
2816,8,Self,Nonmatching,Self,Self,Self,407,0.407,1,United Kingdom
2817,8,Self,Nonmatching,Self,Self,Self,540,0.54,1,United Kingdom
2818,8,Self,Nonmatching,Self,Self,Self,788,0.788,0,United Kingdom
2819,9,Self,Matching,Friend,Friend,Close,604,0.604,0,United Kingdom
2820,9,Self,Matching,Friend,Friend,Close,993,0.993,1,United Kingdom
2821,9,Self,Matching,Friend,Friend,Close,721,0.721,1,United Kingdom
2822,9,Self,Matching,Friend,Friend,Close,659,0.659,1,United Kingdom
2823,9,Self,Matching,Friend,Friend,Close,881,0.881,1,United Kingdom
2824,9,Self,Matching,Friend,Friend,Close,460,0.46,0,United Kingdom
2825,9,Self,Matching,Friend,Friend,Close,890,0.89,1,United Kingdom
2826,9,Self,Matching,Friend,Friend,Close,536,0.536,0,United Kingdom
2827,9,Self,Matching,Friend,Friend,Close,599,0.599,1,United Kingdom
2828,9,Self,Matching,Friend,Friend,Close,444,0.444,0,United Kingdom
2829,9,Self,Matching,Friend,Friend,Close,469,0.469,1,United Kingdom
2830,9,Self,Matching,Friend,Friend,Close,778,0.778,1,United Kingdom
2831,9,Self,Matching,Friend,Friend,Close,882,0.882,1,United Kingdom
2832,9,Self,Matching,Friend,Friend,Close,664,0.664,1,United Kingdom
2833,9,Self,Matching,Friend,Friend,Close,528,0.528,1,United Kingdom
2834,9,Self,Matching,Friend,Friend,Close,670,0.67,0,United Kingdom
2835,9,Self,Matching,Friend,Friend,Close,708,0.708,1,United Kingdom
2836,9,Self,Matching,Friend,Friend,Close,398,0.398,1,United Kingdom
2837,9,Self,Matching,Friend,Friend,Close,339,0.339,1,United Kingdom
2838,9,Self,Matching,Friend,Friend,Close,719,0.719,1,United Kingdom
2839,9,Self,Matching,Friend,Friend,Close,520,0.52,0,United Kingdom
2840,9,Self,Matching,Friend,Friend,Close,766,0.766,1,United Kingdom
2841,9,Self,Matching,Friend,Friend,Close,755,0.755,1,United Kingdom
2842,9,Friend,Matching,Friend,Friend,Close,638,0.638,1,United Kingdom
2843,9,Friend,Matching,Friend,Friend,Close,657,0.657,1,United Kingdom
2844,9,Friend,Matching,Friend,Friend,Close,517,0.517,1,United Kingdom
2845,9,Friend,Matching,Friend,Friend,Close,497,0.497,1,United Kingdom
2846,9,Friend,Matching,Friend,Friend,Close,352,0.352,1,United Kingdom
2847,9,Friend,Matching,Friend,Friend,Close,474,0.474,0,United Kingdom
2848,9,Friend,Matching,Friend,Friend,Close,1047,1.047,1,United Kingdom
2849,9,Friend,Matching,Friend,Friend,Close,660,0.66,1,United Kingdom
2850,9,Friend,Matching,Friend,Friend,Close,420,0.42,0,United Kingdom
2851,9,Friend,Matching,Friend,Friend,Close,555,0.555,1,United Kingdom
2852,9,Friend,Matching,Friend,Friend,Close,378,0.378,1,United Kingdom
2853,9,Friend,Matching,Friend,Friend,Close,366,0.366,1,United Kingdom
2854,9,Friend,Matching,Friend,Friend,Close,389,0.389,1,United Kingdom
2855,9,Friend,Matching,Friend,Friend,Close,275,0.275,1,United Kingdom
2856,9,Friend,Matching,Friend,Friend,Close,519,0.519,0,United Kingdom
2857,9,Friend,Matching,Friend,Friend,Close,314,0.314,0,United Kingdom
2858,9,Friend,Matching,Friend,Friend,Close,378,0.378,0,United Kingdom
2859,9,Friend,Matching,Friend,Friend,Close,808,0.808,1,United Kingdom
2860,9,Friend,Matching,Friend,Friend,Close,390,0.39,1,United Kingdom
2861,9,Friend,Matching,Friend,Friend,Close,256,0.256,1,United Kingdom
2862,9,Friend,Matching,Friend,Friend,Close,526,0.526,1,United Kingdom
2863,9,Friend,Matching,Friend,Friend,Close,450,0.45,0,United Kingdom
2864,9,Friend,Matching,Friend,Friend,Close,504,0.504,0,United Kingdom
2865,9,Friend,Matching,Friend,Friend,Close,274,0.274,0,United Kingdom
2866,9,Friend,Matching,Friend,Friend,Close,351,0.351,1,United Kingdom
2867,9,Friend,Matching,Friend,Friend,Close,463,0.463,0,United Kingdom
2868,9,Friend,Matching,Friend,Friend,Close,308,0.308,0,United Kingdom
2869,9,Friend,Matching,Friend,Friend,Close,326,0.326,0,United Kingdom
2870,9,Friend,Matching,Friend,Friend,Close,262,0.262,0,United Kingdom
2871,9,Friend,Matching,Friend,Friend,Close,717,0.717,1,United Kingdom
2872,9,Friend,Matching,Friend,Friend,Close,375,0.375,1,United Kingdom
2873,9,Friend,Matching,Friend,Friend,Close,574,0.574,1,United Kingdom
2874,9,Friend,Matching,Friend,Friend,Close,712,0.712,1,United Kingdom
2875,9,Friend,Matching,Friend,Friend,Close,579,0.579,0,United Kingdom
2876,9,Friend,Matching,Friend,Friend,Close,846,0.846,1,United Kingdom
2877,9,Friend,Matching,Friend,Friend,Close,471,0.471,1,United Kingdom
2878,9,Friend,Matching,Friend,Friend,Close,479,0.479,1,United Kingdom
2879,9,Friend,Matching,Friend,Friend,Close,553,0.553,1,United Kingdom
2880,9,Friend,Matching,Friend,Friend,Close,914,0.914,1,United Kingdom
2881,9,Friend,Matching,Friend,Friend,Close,424,0.424,0,United Kingdom
2882,9,Friend,Matching,Friend,Friend,Close,772,0.772,1,United Kingdom
2883,9,Friend,Matching,Friend,Friend,Close,403,0.403,1,United Kingdom
2884,9,Friend,Matching,Friend,Friend,Close,513,0.513,1,United Kingdom
2885,9,Friend,Matching,Friend,Friend,Close,845,0.845,1,United Kingdom
2886,9,Friend,Matching,Friend,Friend,Close,602,0.602,0,United Kingdom
2887,9,Friend,Matching,Friend,Friend,Close,602,0.602,1,United Kingdom
2888,9,Friend,Matching,Friend,Friend,Close,823,0.823,1,United Kingdom
2889,9,Friend,Matching,Friend,Friend,Close,651,0.651,1,United Kingdom
2890,9,Friend,Matching,Friend,Friend,Close,435,0.435,1,United Kingdom
2891,9,Friend,Matching,Friend,Friend,Close,669,0.669,0,United Kingdom
2892,9,Friend,Matching,Friend,Friend,Close,501,0.501,0,United Kingdom
2893,9,Friend,Matching,Friend,Friend,Close,731,0.731,1,United Kingdom
2894,9,Friend,Matching,Friend,Friend,Close,615,0.615,0,United Kingdom
2895,9,Friend,Matching,Friend,Friend,Close,393,0.393,1,United Kingdom
2896,9,Friend,Matching,Friend,Friend,Close,394,0.394,1,United Kingdom
2897,9,Friend,Matching,Friend,Friend,Close,714,0.714,1,United Kingdom
2898,9,Friend,Matching,Friend,Friend,Close,521,0.521,1,United Kingdom
2899,9,Friend,Matching,Friend,Friend,Close,597,0.597,1,United Kingdom
2900,9,Friend,Matching,Friend,Friend,Close,590,0.59,1,United Kingdom
2901,9,Friend,Matching,Friend,Friend,Close,762,0.762,0,United Kingdom
2902,9,Friend,Matching,Friend,Friend,Close,390,0.39,0,United Kingdom
2903,9,Friend,Matching,Friend,Friend,Close,463,0.463,1,United Kingdom
2904,9,Friend,Matching,Friend,Friend,Close,750,0.75,0,United Kingdom
2905,9,Friend,Matching,Friend,Friend,Close,1072,1.072,1,United Kingdom
2906,9,Friend,Matching,Friend,Friend,Close,746,0.746,1,United Kingdom
2907,9,Friend,Matching,Friend,Friend,Close,610,0.61,1,United Kingdom
2908,9,Self,Matching,Self,Self,Self,435,0.435,1,United Kingdom
2909,9,Self,Matching,Self,Self,Self,586,0.586,1,United Kingdom
2910,9,Self,Matching,Self,Self,Self,335,0.335,1,United Kingdom
2911,9,Self,Matching,Self,Self,Self,417,0.417,1,United Kingdom
2912,9,Self,Matching,Self,Self,Self,685,0.685,1,United Kingdom
2913,9,Self,Matching,Self,Self,Self,529,0.529,1,United Kingdom
2914,9,Self,Matching,Self,Self,Self,386,0.386,1,United Kingdom
2915,9,Self,Matching,Self,Self,Self,756,0.756,1,United Kingdom
2916,9,Self,Matching,Self,Self,Self,555,0.555,1,United Kingdom
2917,9,Self,Matching,Self,Self,Self,476,0.476,1,United Kingdom
2918,9,Self,Matching,Self,Self,Self,562,0.562,1,United Kingdom
2919,9,Self,Matching,Self,Self,Self,588,0.588,0,United Kingdom
2920,9,Self,Matching,Self,Self,Self,829,0.829,1,United Kingdom
2921,9,Self,Matching,Self,Self,Self,597,0.597,1,United Kingdom
2922,9,Self,Matching,Self,Self,Self,683,0.683,1,United Kingdom
2923,9,Self,Matching,Self,Self,Self,899,0.899,1,United Kingdom
2924,9,Self,Matching,Self,Self,Self,718,0.718,1,United Kingdom
2925,9,Self,Matching,Self,Self,Self,407,0.407,1,United Kingdom
2926,9,Self,Matching,Self,Self,Self,345,0.345,1,United Kingdom
2927,9,Self,Matching,Self,Self,Self,346,0.346,1,United Kingdom
2928,9,Self,Matching,Self,Self,Self,565,0.565,1,United Kingdom
2929,9,Self,Matching,Self,Self,Self,426,0.426,1,United Kingdom
2930,9,Self,Matching,Self,Self,Self,493,0.493,1,United Kingdom
2931,9,Self,Matching,Self,Self,Self,361,0.361,1,United Kingdom
2932,9,Self,Matching,Self,Self,Self,338,0.338,1,United Kingdom
2933,9,Self,Matching,Self,Self,Self,347,0.347,1,United Kingdom
2934,9,Self,Matching,Self,Self,Self,392,0.392,1,United Kingdom
2935,9,Self,Matching,Self,Self,Self,301,0.301,1,United Kingdom
2936,9,Self,Matching,Self,Self,Self,499,0.499,1,United Kingdom
2937,9,Self,Matching,Self,Self,Self,388,0.388,1,United Kingdom
2938,9,Self,Matching,Self,Self,Self,477,0.477,1,United Kingdom
2939,9,Self,Matching,Self,Self,Self,495,0.495,1,United Kingdom
2940,9,Self,Matching,Self,Self,Self,417,0.417,1,United Kingdom
2941,9,Self,Matching,Self,Self,Self,678,0.678,1,United Kingdom
2942,9,Self,Matching,Self,Self,Self,508,0.508,1,United Kingdom
2943,9,Self,Matching,Self,Self,Self,448,0.448,1,United Kingdom
2944,9,Self,Matching,Self,Self,Self,358,0.358,1,United Kingdom
2945,9,Self,Matching,Self,Self,Self,348,0.348,1,United Kingdom
2946,9,Self,Matching,Self,Self,Self,378,0.378,1,United Kingdom
2947,9,Self,Matching,Self,Self,Self,506,0.506,1,United Kingdom
2948,9,Self,Matching,Self,Self,Self,480,0.48,1,United Kingdom
2949,9,Self,Matching,Self,Self,Self,546,0.546,1,United Kingdom
2950,9,Self,Matching,Self,Self,Self,444,0.444,0,United Kingdom
2951,9,Self,Matching,Self,Self,Self,619,0.619,1,United Kingdom
2952,9,Self,Matching,Self,Self,Self,495,0.495,1,United Kingdom
2953,9,Self,Matching,Self,Self,Self,371,0.371,0,United Kingdom
2954,9,Self,Matching,Self,Self,Self,645,0.645,1,United Kingdom
2955,9,Self,Matching,Self,Self,Self,786,0.786,1,United Kingdom
2956,9,Self,Matching,Self,Self,Self,619,0.619,1,United Kingdom
2957,9,Self,Matching,Self,Self,Self,679,0.679,1,United Kingdom
2958,9,Self,Matching,Self,Self,Self,393,0.393,1,United Kingdom
2959,9,Self,Matching,Self,Self,Self,513,0.513,1,United Kingdom
2960,9,Self,Matching,Self,Self,Self,544,0.544,1,United Kingdom
2961,9,Self,Matching,Self,Self,Self,463,0.463,1,United Kingdom
2962,9,Self,Matching,Self,Self,Self,427,0.427,1,United Kingdom
2963,9,Self,Matching,Self,Self,Self,397,0.397,1,United Kingdom
2964,9,Self,Matching,Self,Self,Self,372,0.372,1,United Kingdom
2965,9,Self,Matching,Self,Self,Self,605,0.605,1,United Kingdom
2966,9,Self,Matching,Self,Self,Self,559,0.559,1,United Kingdom
2967,9,Self,Matching,Self,Self,Self,457,0.457,1,United Kingdom
2968,9,Self,Matching,Self,Self,Self,407,0.407,1,United Kingdom
2969,9,Self,Matching,Self,Self,Self,342,0.342,1,United Kingdom
2970,9,Self,Matching,Self,Self,Self,635,0.635,1,United Kingdom
2971,9,Self,Matching,Self,Self,Self,610,0.61,1,United Kingdom
2972,9,Self,Matching,Self,Self,Self,419,0.419,1,United Kingdom
2973,9,Self,Matching,Self,Self,Self,323,0.323,1,United Kingdom
2974,9,Self,Matching,Self,Self,Self,719,0.719,1,United Kingdom
2975,9,Self,Matching,Self,Self,Self,492,0.492,1,United Kingdom
2976,9,Self,Matching,Self,Self,Self,477,0.477,1,United Kingdom
2977,9,Self,Matching,Self,Self,Self,487,0.487,1,United Kingdom
2978,9,Self,Matching,Self,Self,Self,417,0.417,1,United Kingdom
2979,9,Friend,Matching,Self,Self,Self,492,0.492,0,United Kingdom
2980,9,Friend,Matching,Self,Self,Self,612,0.612,1,United Kingdom
2981,9,Friend,Matching,Self,Self,Self,621,0.621,1,United Kingdom
2982,9,Friend,Matching,Self,Self,Self,606,0.606,1,United Kingdom
2983,9,Friend,Matching,Self,Self,Self,459,0.459,0,United Kingdom
2984,9,Friend,Matching,Self,Self,Self,498,0.498,1,United Kingdom
2985,9,Friend,Matching,Self,Self,Self,428,0.428,0,United Kingdom
2986,9,Friend,Matching,Self,Self,Self,789,0.789,1,United Kingdom
2987,9,Friend,Matching,Self,Self,Self,399,0.399,0,United Kingdom
2988,9,Friend,Matching,Self,Self,Self,311,0.311,0,United Kingdom
2989,9,Friend,Matching,Self,Self,Self,499,0.499,0,United Kingdom
2990,9,Friend,Matching,Self,Self,Self,723,0.723,1,United Kingdom
2991,9,Friend,Matching,Self,Self,Self,601,0.601,1,United Kingdom
2992,9,Friend,Matching,Self,Self,Self,683,0.683,1,United Kingdom
2993,9,Friend,Matching,Self,Self,Self,639,0.639,1,United Kingdom
2994,9,Friend,Matching,Self,Self,Self,732,0.732,1,United Kingdom
2995,9,Friend,Matching,Self,Self,Self,477,0.477,1,United Kingdom
2996,9,Friend,Matching,Self,Self,Self,471,0.471,0,United Kingdom
2997,9,Friend,Matching,Self,Self,Self,445,0.445,0,United Kingdom
2998,9,Friend,Matching,Self,Self,Self,827,0.827,1,United Kingdom
2999,9,Friend,Matching,Self,Self,Self,515,0.515,0,United Kingdom
3000,9,Friend,Matching,Self,Self,Self,589,0.589,1,United Kingdom
3001,9,Friend,Matching,Self,Self,Self,501,0.501,1,United Kingdom
3002,9,Self,Nonmatching,Friend,Friend,Close,619,0.619,1,United Kingdom
3003,9,Self,Nonmatching,Friend,Friend,Close,671,0.671,1,United Kingdom
3004,9,Self,Nonmatching,Friend,Friend,Close,508,0.508,0,United Kingdom
3005,9,Self,Nonmatching,Friend,Friend,Close,420,0.42,0,United Kingdom
3006,9,Self,Nonmatching,Friend,Friend,Close,488,0.488,1,United Kingdom
3007,9,Self,Nonmatching,Friend,Friend,Close,785,0.785,1,United Kingdom
3008,9,Self,Nonmatching,Friend,Friend,Close,944,0.944,1,United Kingdom
3009,9,Self,Nonmatching,Friend,Friend,Close,448,0.448,0,United Kingdom
3010,9,Self,Nonmatching,Friend,Friend,Close,743,0.743,1,United Kingdom
3011,9,Self,Nonmatching,Friend,Friend,Close,723,0.723,1,United Kingdom
3012,9,Self,Nonmatching,Friend,Friend,Close,450,0.45,0,United Kingdom
3013,9,Self,Nonmatching,Friend,Friend,Close,831,0.831,1,United Kingdom
3014,9,Self,Nonmatching,Friend,Friend,Close,720,0.72,1,United Kingdom
3015,9,Self,Nonmatching,Friend,Friend,Close,411,0.411,0,United Kingdom
3016,9,Self,Nonmatching,Friend,Friend,Close,731,0.731,1,United Kingdom
3017,9,Self,Nonmatching,Friend,Friend,Close,693,0.693,1,United Kingdom
3018,9,Self,Nonmatching,Friend,Friend,Close,728,0.728,1,United Kingdom
3019,9,Self,Nonmatching,Friend,Friend,Close,546,0.546,1,United Kingdom
3020,9,Self,Nonmatching,Friend,Friend,Close,728,0.728,1,United Kingdom
3021,9,Self,Nonmatching,Friend,Friend,Close,382,0.382,0,United Kingdom
3022,9,Friend,Nonmatching,Friend,Friend,Close,685,0.685,1,United Kingdom
3023,9,Friend,Nonmatching,Friend,Friend,Close,368,0.368,1,United Kingdom
3024,9,Friend,Nonmatching,Friend,Friend,Close,440,0.44,1,United Kingdom
3025,9,Friend,Nonmatching,Friend,Friend,Close,546,0.546,1,United Kingdom
3026,9,Friend,Nonmatching,Friend,Friend,Close,443,0.443,1,United Kingdom
3027,9,Friend,Nonmatching,Friend,Friend,Close,422,0.422,1,United Kingdom
3028,9,Friend,Nonmatching,Friend,Friend,Close,359,0.359,1,United Kingdom
3029,9,Friend,Nonmatching,Friend,Friend,Close,567,0.567,1,United Kingdom
3030,9,Friend,Nonmatching,Friend,Friend,Close,742,0.742,1,United Kingdom
3031,9,Friend,Nonmatching,Friend,Friend,Close,631,0.631,1,United Kingdom
3032,9,Friend,Nonmatching,Friend,Friend,Close,770,0.77,1,United Kingdom
3033,9,Friend,Nonmatching,Friend,Friend,Close,381,0.381,1,United Kingdom
3034,9,Friend,Nonmatching,Friend,Friend,Close,309,0.309,1,United Kingdom
3035,9,Friend,Nonmatching,Friend,Friend,Close,460,0.46,1,United Kingdom
3036,9,Friend,Nonmatching,Friend,Friend,Close,648,0.648,0,United Kingdom
3037,9,Friend,Nonmatching,Friend,Friend,Close,339,0.339,0,United Kingdom
3038,9,Friend,Nonmatching,Friend,Friend,Close,695,0.695,1,United Kingdom
3039,9,Friend,Nonmatching,Friend,Friend,Close,694,0.694,1,United Kingdom
3040,9,Friend,Nonmatching,Friend,Friend,Close,361,0.361,1,United Kingdom
3041,9,Friend,Nonmatching,Friend,Friend,Close,364,0.364,1,United Kingdom
3042,9,Friend,Nonmatching,Friend,Friend,Close,545,0.545,1,United Kingdom
3043,9,Friend,Nonmatching,Friend,Friend,Close,515,0.515,0,United Kingdom
3044,9,Friend,Nonmatching,Friend,Friend,Close,829,0.829,1,United Kingdom
3045,9,Friend,Nonmatching,Friend,Friend,Close,468,0.468,1,United Kingdom
3046,9,Friend,Nonmatching,Friend,Friend,Close,415,0.415,1,United Kingdom
3047,9,Friend,Nonmatching,Friend,Friend,Close,270,0.27,1,United Kingdom
3048,9,Friend,Nonmatching,Friend,Friend,Close,384,0.384,1,United Kingdom
3049,9,Friend,Nonmatching,Friend,Friend,Close,345,0.345,1,United Kingdom
3050,9,Friend,Nonmatching,Friend,Friend,Close,324,0.324,1,United Kingdom
3051,9,Friend,Nonmatching,Friend,Friend,Close,350,0.35,1,United Kingdom
3052,9,Friend,Nonmatching,Friend,Friend,Close,689,0.689,1,United Kingdom
3053,9,Friend,Nonmatching,Friend,Friend,Close,637,0.637,1,United Kingdom
3054,9,Friend,Nonmatching,Friend,Friend,Close,689,0.689,1,United Kingdom
3055,9,Friend,Nonmatching,Friend,Friend,Close,359,0.359,1,United Kingdom
3056,9,Friend,Nonmatching,Friend,Friend,Close,902,0.902,1,United Kingdom
3057,9,Friend,Nonmatching,Friend,Friend,Close,634,0.634,1,United Kingdom
3058,9,Friend,Nonmatching,Friend,Friend,Close,361,0.361,1,United Kingdom
3059,9,Friend,Nonmatching,Friend,Friend,Close,386,0.386,1,United Kingdom
3060,9,Friend,Nonmatching,Friend,Friend,Close,307,0.307,1,United Kingdom
3061,9,Friend,Nonmatching,Friend,Friend,Close,565,0.565,1,United Kingdom
3062,9,Friend,Nonmatching,Friend,Friend,Close,329,0.329,1,United Kingdom
3063,9,Friend,Nonmatching,Friend,Friend,Close,482,0.482,1,United Kingdom
3064,9,Friend,Nonmatching,Friend,Friend,Close,586,0.586,1,United Kingdom
3065,9,Friend,Nonmatching,Friend,Friend,Close,584,0.584,0,United Kingdom
3066,9,Friend,Nonmatching,Friend,Friend,Close,523,0.523,1,United Kingdom
3067,9,Friend,Nonmatching,Friend,Friend,Close,470,0.47,1,United Kingdom
3068,9,Friend,Nonmatching,Friend,Friend,Close,467,0.467,1,United Kingdom
3069,9,Friend,Nonmatching,Friend,Friend,Close,700,0.7,1,United Kingdom
3070,9,Friend,Nonmatching,Friend,Friend,Close,711,0.711,1,United Kingdom
3071,9,Friend,Nonmatching,Friend,Friend,Close,383,0.383,0,United Kingdom
3072,9,Friend,Nonmatching,Friend,Friend,Close,441,0.441,0,United Kingdom
3073,9,Friend,Nonmatching,Friend,Friend,Close,445,0.445,0,United Kingdom
3074,9,Friend,Nonmatching,Friend,Friend,Close,397,0.397,0,United Kingdom
3075,9,Friend,Nonmatching,Friend,Friend,Close,668,0.668,0,United Kingdom
3076,9,Friend,Nonmatching,Friend,Friend,Close,814,0.814,1,United Kingdom
3077,9,Friend,Nonmatching,Friend,Friend,Close,588,0.588,1,United Kingdom
3078,9,Friend,Nonmatching,Friend,Friend,Close,338,0.338,1,United Kingdom
3079,9,Friend,Nonmatching,Friend,Friend,Close,767,0.767,1,United Kingdom
3080,9,Friend,Nonmatching,Friend,Friend,Close,613,0.613,0,United Kingdom
3081,9,Friend,Nonmatching,Friend,Friend,Close,656,0.656,1,United Kingdom
3082,9,Self,Nonmatching,Self,Self,Self,611,0.611,1,United Kingdom
3083,9,Self,Nonmatching,Self,Self,Self,571,0.571,1,United Kingdom
3084,9,Self,Nonmatching,Self,Self,Self,547,0.547,1,United Kingdom
3085,9,Self,Nonmatching,Self,Self,Self,774,0.774,1,United Kingdom
3086,9,Self,Nonmatching,Self,Self,Self,432,0.432,1,United Kingdom
3087,9,Self,Nonmatching,Self,Self,Self,460,0.46,1,United Kingdom
3088,9,Self,Nonmatching,Self,Self,Self,585,0.585,1,United Kingdom
3089,9,Self,Nonmatching,Self,Self,Self,1018,1.018,1,United Kingdom
3090,9,Self,Nonmatching,Self,Self,Self,660,0.66,1,United Kingdom
3091,9,Self,Nonmatching,Self,Self,Self,579,0.579,1,United Kingdom
3092,9,Self,Nonmatching,Self,Self,Self,655,0.655,1,United Kingdom
3093,9,Self,Nonmatching,Self,Self,Self,477,0.477,1,United Kingdom
3094,9,Self,Nonmatching,Self,Self,Self,409,0.409,1,United Kingdom
3095,9,Self,Nonmatching,Self,Self,Self,455,0.455,1,United Kingdom
3096,9,Self,Nonmatching,Self,Self,Self,541,0.541,1,United Kingdom
3097,9,Self,Nonmatching,Self,Self,Self,633,0.633,1,United Kingdom
3098,9,Self,Nonmatching,Self,Self,Self,585,0.585,1,United Kingdom
3099,9,Self,Nonmatching,Self,Self,Self,475,0.475,1,United Kingdom
3100,9,Self,Nonmatching,Self,Self,Self,861,0.861,1,United Kingdom
3101,9,Self,Nonmatching,Self,Self,Self,417,0.417,1,United Kingdom
3102,9,Self,Nonmatching,Self,Self,Self,827,0.827,1,United Kingdom
3103,9,Self,Nonmatching,Self,Self,Self,549,0.549,1,United Kingdom
3104,9,Self,Nonmatching,Self,Self,Self,889,0.889,1,United Kingdom
3105,9,Self,Nonmatching,Self,Self,Self,554,0.554,1,United Kingdom
3106,9,Self,Nonmatching,Self,Self,Self,593,0.593,1,United Kingdom
3107,9,Self,Nonmatching,Self,Self,Self,721,0.721,1,United Kingdom
3108,9,Self,Nonmatching,Self,Self,Self,471,0.471,1,United Kingdom
3109,9,Self,Nonmatching,Self,Self,Self,527,0.527,1,United Kingdom
3110,9,Self,Nonmatching,Self,Self,Self,515,0.515,1,United Kingdom
