,Subject,Gender,Age,Handedness,Matching,Origin_Identity,English_Identity,Identity,RT_ms,RT_sec,ACC,Country
1131,8,female,19,right,Nonmatching,Mutter,Mother,Close,571,0.571,1,Germany
1132,8,female,19,right,Nonmatching,Mutter,Mother,Close,516,0.516,1,Germany
1133,8,female,19,right,Nonmatching,Mutter,Mother,Close,463,0.463,1,Germany
1134,8,female,19,right,Nonmatching,Mutter,Mother,Close,539,0.539,1,Germany
1135,8,female,19,right,Nonmatching,none,none,NonPerson,873,0.873,1,Germany
1136,8,female,19,right,Nonmatching,none,none,NonPerson,1202,1.202,1,Germany
1137,8,female,19,right,Nonmatching,none,none,NonPerson,326,0.326,0,Germany
1138,8,female,19,right,Nonmatching,none,none,NonPerson,651,0.651,1,Germany
1139,8,female,19,right,Nonmatching,none,none,NonPerson,451,0.451,1,Germany
1140,8,female,19,right,Nonmatching,none,none,NonPerson,630,0.63,1,Germany
1141,8,female,19,right,Nonmatching,none,none,NonPerson,798,0.798,1,Germany
1142,8,female,19,right,Nonmatching,none,none,NonPerson,553,0.553,1,Germany
1143,8,female,19,right,Nonmatching,none,none,NonPerson,509,0.509,1,Germany
1144,8,female,19,right,Nonmatching,none,none,NonPerson,500,0.5,1,Germany
1145,8,female,19,right,Nonmatching,none,none,NonPerson,553,0.553,1,Germany
1146,8,female,19,right,Nonmatching,none,none,NonPerson,461,0.461,1,Germany
1147,8,female,19,right,Nonmatching,none,none,NonPerson,439,0.439,1,Germany
1148,8,female,19,right,Nonmatching,none,none,NonPerson,545,0.545,0,Germany
1149,8,female,19,right,Nonmatching,none,none,NonPerson,436,0.436,1,Germany
1150,8,female,19,right,Nonmatching,none,none,NonPerson,537,0.537,1,Germany
1151,8,female,19,right,Nonmatching,none,none,NonPerson,434,0.434,1,Germany
1152,8,female,19,right,Nonmatching,none,none,NonPerson,435,0.435,1,Germany
1153,9,female,20,right,Matching,Bekannter,Acquaintance,Close,1273,1.273,1,Germany
1154,9,female,20,right,Matching,Bekannter,Acquaintance,Close,804,0.804,1,Germany
1155,9,female,20,right,Matching,Bekannter,Acquaintance,Close,964,0.964,0,Germany
1156,9,female,20,right,Matching,Bekannter,Acquaintance,Close,556,0.556,1,Germany
1157,9,female,20,right,Matching,Bekannter,Acquaintance,Close,1243,1.243,1,Germany
1158,9,female,20,right,Matching,Bekannter,Acquaintance,Close,386,0.386,1,Germany
1159,9,female,20,right,Matching,Bekannter,Acquaintance,Close,445,0.445,1,Germany
1160,9,female,20,right,Matching,Bekannter,Acquaintance,Close,534,0.534,1,Germany
1161,9,female,20,right,Matching,Bekannter,Acquaintance,Close,574,0.574,1,Germany
1162,9,female,20,right,Matching,Bekannter,Acquaintance,Close,933,0.933,1,Germany
1163,9,female,20,right,Matching,Bekannter,Acquaintance,Close,392,0.392,1,Germany
1164,9,female,20,right,Matching,Bekannter,Acquaintance,Close,428,0.428,0,Germany
1165,9,female,20,right,Matching,Bekannter,Acquaintance,Close,466,0.466,1,Germany
1166,9,female,20,right,Matching,Bekannter,Acquaintance,Close,225,0.225,0,Germany
1167,9,female,20,right,Matching,Bekannter,Acquaintance,Close,538,0.538,1,Germany
1168,9,female,20,right,Matching,Bekannter,Acquaintance,Close,502,0.502,1,Germany
1169,9,female,20,right,Matching,Bekannter,Acquaintance,Close,415,0.415,1,Germany
1170,9,female,20,right,Matching,Bekannter,Acquaintance,Close,476,0.476,1,Germany
1171,9,female,20,right,Matching,Ich,Self,Self,2186,2.186,1,Germany
1172,9,female,20,right,Matching,Ich,Self,Self,557,0.557,1,Germany
1173,9,female,20,right,Matching,Ich,Self,Self,670,0.67,1,Germany
1174,9,female,20,right,Matching,Ich,Self,Self,380,0.38,1,Germany
1175,9,female,20,right,Matching,Ich,Self,Self,651,0.651,1,Germany
1176,9,female,20,right,Matching,Ich,Self,Self,803,0.803,1,Germany
1177,9,female,20,right,Matching,Ich,Self,Self,408,0.408,1,Germany
1178,9,female,20,right,Matching,Ich,Self,Self,527,0.527,1,Germany
1179,9,female,20,right,Matching,Ich,Self,Self,353,0.353,0,Germany
1180,9,female,20,right,Matching,Ich,Self,Self,587,0.587,1,Germany
1181,9,female,20,right,Matching,Ich,Self,Self,690,0.69,1,Germany
1182,9,female,20,right,Matching,Ich,Self,Self,1018,1.018,1,Germany
1183,9,female,20,right,Matching,Ich,Self,Self,3333,3.333,1,Germany
1184,9,female,20,right,Matching,Ich,Self,Self,406,0.406,0,Germany
1185,9,female,20,right,Matching,Ich,Self,Self,491,0.491,1,Germany
1186,9,female,20,right,Matching,Ich,Self,Self,585,0.585,1,Germany
1187,9,female,20,right,Matching,Ich,Self,Self,790,0.79,1,Germany
1188,9,female,20,right,Matching,Ich,Self,Self,694,0.694,1,Germany
1189,9,female,20,right,Matching,Mutter,Mother,Close,3161,3.161,1,Germany
1190,9,female,20,right,Matching,Mutter,Mother,Close,431,0.431,1,Germany
1191,9,female,20,right,Matching,Mutter,Mother,Close,772,0.772,1,Germany
1192,9,female,20,right,Matching,Mutter,Mother,Close,1357,1.357,1,Germany
1193,9,female,20,right,Matching,Mutter,Mother,Close,809,0.809,1,Germany
1194,9,female,20,right,Matching,Mutter,Mother,Close,575,0.575,0,Germany
1195,9,female,20,right,Matching,Mutter,Mother,Close,617,0.617,1,Germany
1196,9,female,20,right,Matching,Mutter,Mother,Close,747,0.747,1,Germany
1197,9,female,20,right,Matching,Mutter,Mother,Close,558,0.558,1,Germany
1198,9,female,20,right,Matching,Mutter,Mother,Close,626,0.626,0,Germany
1199,9,female,20,right,Matching,Mutter,Mother,Close,600,0.6,1,Germany
1200,9,female,20,right,Matching,Mutter,Mother,Close,367,0.367,1,Germany
1201,9,female,20,right,Matching,Mutter,Mother,Close,565,0.565,1,Germany
1202,9,female,20,right,Matching,Mutter,Mother,Close,560,0.56,1,Germany
1203,9,female,20,right,Matching,Mutter,Mother,Close,960,0.96,1,Germany
1204,9,female,20,right,Matching,Mutter,Mother,Close,428,0.428,1,Germany
1205,9,female,20,right,Matching,Mutter,Mother,Close,1358,1.358,1,Germany
1206,9,female,20,right,Matching,Mutter,Mother,Close,512,0.512,1,Germany
1207,9,female,20,right,Matching,none,none,NonPerson,564,0.564,1,Germany
1208,9,female,20,right,Matching,none,none,NonPerson,416,0.416,1,Germany
1209,9,female,20,right,Matching,none,none,NonPerson,649,0.649,1,Germany
1210,9,female,20,right,Matching,none,none,NonPerson,753,0.753,1,Germany
1211,9,female,20,right,Matching,none,none,NonPerson,697,0.697,1,Germany
1212,9,female,20,right,Matching,none,none,NonPerson,232,0.232,1,Germany
1213,9,female,20,right,Matching,none,none,NonPerson,497,0.497,1,Germany
1214,9,female,20,right,Matching,none,none,NonPerson,808,0.808,1,Germany
1215,9,female,20,right,Matching,none,none,NonPerson,442,0.442,1,Germany
1216,9,female,20,right,Matching,none,none,NonPerson,816,0.816,1,Germany
1217,9,female,20,right,Matching,none,none,NonPerson,245,0.245,0,Germany
1218,9,female,20,right,Matching,none,none,NonPerson,410,0.41,1,Germany
1219,9,female,20,right,Matching,none,none,NonPerson,1064,1.064,1,Germany
1220,9,female,20,right,Matching,none,none,NonPerson,731,0.731,1,Germany
1221,9,female,20,right,Matching,none,none,NonPerson,329,0.329,1,Germany
1222,9,female,20,right,Matching,none,none,NonPerson,653,0.653,1,Germany
1223,9,female,20,right,Matching,none,none,NonPerson,504,0.504,1,Germany
1224,9,female,20,right,Matching,none,none,NonPerson,419,0.419,1,Germany
1225,9,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,395,0.395,1,Germany
1226,9,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,635,0.635,1,Germany
1227,9,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,569,0.569,1,Germany
1228,9,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,1742,1.742,1,Germany
1229,9,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,388,0.388,1,Germany
1230,9,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,848,0.848,1,Germany
1231,9,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,714,0.714,1,Germany
1232,9,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,563,0.563,1,Germany
1233,9,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,604,0.604,1,Germany
1234,9,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,603,0.603,1,Germany
1235,9,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,510,0.51,1,Germany
1236,9,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,406,0.406,1,Germany
1237,9,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,514,0.514,1,Germany
1238,9,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,434,0.434,1,Germany
1239,9,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,1663,1.663,0,Germany
1240,9,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,498,0.498,1,Germany
1241,9,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,533,0.533,1,Germany
1242,9,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,584,0.584,1,Germany
1243,9,female,20,right,Nonmatching,Ich,Self,Self,564,0.564,1,Germany
1244,9,female,20,right,Nonmatching,Ich,Self,Self,517,0.517,1,Germany
1245,9,female,20,right,Nonmatching,Ich,Self,Self,724,0.724,1,Germany
1246,9,female,20,right,Nonmatching,Ich,Self,Self,569,0.569,1,Germany
1247,9,female,20,right,Nonmatching,Ich,Self,Self,480,0.48,1,Germany
1248,9,female,20,right,Nonmatching,Ich,Self,Self,1455,1.455,1,Germany
1249,9,female,20,right,Nonmatching,Ich,Self,Self,519,0.519,1,Germany
1250,9,female,20,right,Nonmatching,Ich,Self,Self,550,0.55,1,Germany
1251,9,female,20,right,Nonmatching,Ich,Self,Self,459,0.459,1,Germany
1252,9,female,20,right,Nonmatching,Ich,Self,Self,419,0.419,1,Germany
1253,9,female,20,right,Nonmatching,Ich,Self,Self,387,0.387,1,Germany
1254,9,female,20,right,Nonmatching,Ich,Self,Self,497,0.497,1,Germany
1255,9,female,20,right,Nonmatching,Ich,Self,Self,425,0.425,1,Germany
1256,9,female,20,right,Nonmatching,Ich,Self,Self,629,0.629,1,Germany
1257,9,female,20,right,Nonmatching,Ich,Self,Self,374,0.374,1,Germany
1258,9,female,20,right,Nonmatching,Ich,Self,Self,562,0.562,1,Germany
1259,9,female,20,right,Nonmatching,Ich,Self,Self,506,0.506,1,Germany
1260,9,female,20,right,Nonmatching,Ich,Self,Self,713,0.713,1,Germany
1261,9,female,20,right,Nonmatching,Mutter,Mother,Close,392,0.392,1,Germany
1262,9,female,20,right,Nonmatching,Mutter,Mother,Close,579,0.579,1,Germany
1263,9,female,20,right,Nonmatching,Mutter,Mother,Close,565,0.565,0,Germany
1264,9,female,20,right,Nonmatching,Mutter,Mother,Close,720,0.72,1,Germany
1265,9,female,20,right,Nonmatching,Mutter,Mother,Close,648,0.648,1,Germany
1266,9,female,20,right,Nonmatching,Mutter,Mother,Close,718,0.718,1,Germany
1267,9,female,20,right,Nonmatching,Mutter,Mother,Close,1127,1.127,1,Germany
1268,9,female,20,right,Nonmatching,Mutter,Mother,Close,855,0.855,1,Germany
1269,9,female,20,right,Nonmatching,Mutter,Mother,Close,653,0.653,1,Germany
1270,9,female,20,right,Nonmatching,Mutter,Mother,Close,528,0.528,1,Germany
1271,9,female,20,right,Nonmatching,Mutter,Mother,Close,575,0.575,1,Germany
1272,9,female,20,right,Nonmatching,Mutter,Mother,Close,499,0.499,1,Germany
1273,9,female,20,right,Nonmatching,Mutter,Mother,Close,684,0.684,1,Germany
1274,9,female,20,right,Nonmatching,Mutter,Mother,Close,617,0.617,1,Germany
1275,9,female,20,right,Nonmatching,Mutter,Mother,Close,463,0.463,0,Germany
1276,9,female,20,right,Nonmatching,Mutter,Mother,Close,336,0.336,1,Germany
1277,9,female,20,right,Nonmatching,Mutter,Mother,Close,711,0.711,1,Germany
1278,9,female,20,right,Nonmatching,Mutter,Mother,Close,413,0.413,1,Germany
1279,9,female,20,right,Nonmatching,none,none,NonPerson,2134,2.134,1,Germany
1280,9,female,20,right,Nonmatching,none,none,NonPerson,1172,1.172,1,Germany
1281,9,female,20,right,Nonmatching,none,none,NonPerson,491,0.491,1,Germany
1282,9,female,20,right,Nonmatching,none,none,NonPerson,434,0.434,1,Germany
1283,9,female,20,right,Nonmatching,none,none,NonPerson,602,0.602,1,Germany
1284,9,female,20,right,Nonmatching,none,none,NonPerson,296,0.296,1,Germany
1285,9,female,20,right,Nonmatching,none,none,NonPerson,623,0.623,1,Germany
1286,9,female,20,right,Nonmatching,none,none,NonPerson,1829,1.829,1,Germany
1287,9,female,20,right,Nonmatching,none,none,NonPerson,598,0.598,1,Germany
1288,9,female,20,right,Nonmatching,none,none,NonPerson,878,0.878,1,Germany
1289,9,female,20,right,Nonmatching,none,none,NonPerson,425,0.425,1,Germany
1290,9,female,20,right,Nonmatching,none,none,NonPerson,436,0.436,1,Germany
1291,9,female,20,right,Nonmatching,none,none,NonPerson,436,0.436,0,Germany
1292,9,female,20,right,Nonmatching,none,none,NonPerson,230,0.23,0,Germany
1293,9,female,20,right,Nonmatching,none,none,NonPerson,462,0.462,1,Germany
1294,9,female,20,right,Nonmatching,none,none,NonPerson,517,0.517,1,Germany
1295,9,female,20,right,Nonmatching,none,none,NonPerson,553,0.553,1,Germany
1296,9,female,20,right,Nonmatching,none,none,NonPerson,1085,1.085,0,Germany
1297,10,female,20,right,Matching,Bekannter,Acquaintance,Close,747,0.747,1,Germany
1298,10,female,20,right,Matching,Bekannter,Acquaintance,Close,319,0.319,0,Germany
1299,10,female,20,right,Matching,Bekannter,Acquaintance,Close,1271,1.271,0,Germany
1300,10,female,20,right,Matching,Bekannter,Acquaintance,Close,324,0.324,0,Germany
1301,10,female,20,right,Matching,Bekannter,Acquaintance,Close,67,0.067,0,Germany
1302,10,female,20,right,Matching,Bekannter,Acquaintance,Close,196,0.196,0,Germany
1303,10,female,20,right,Matching,Bekannter,Acquaintance,Close,352,0.352,0,Germany
1304,10,female,20,right,Matching,Bekannter,Acquaintance,Close,101,0.101,1,Germany
1305,10,female,20,right,Matching,Bekannter,Acquaintance,Close,3374,3.374,0,Germany
1306,10,female,20,right,Matching,Bekannter,Acquaintance,Close,1410,1.41,0,Germany
1307,10,female,20,right,Matching,Bekannter,Acquaintance,Close,2862,2.862,0,Germany
1308,10,female,20,right,Matching,Bekannter,Acquaintance,Close,552,0.552,0,Germany
1309,10,female,20,right,Matching,Bekannter,Acquaintance,Close,473,0.473,0,Germany
1310,10,female,20,right,Matching,Bekannter,Acquaintance,Close,555,0.555,1,Germany
1311,10,female,20,right,Matching,Bekannter,Acquaintance,Close,157,0.157,1,Germany
1312,10,female,20,right,Matching,Bekannter,Acquaintance,Close,6594,6.594,1,Germany
1313,10,female,20,right,Matching,Bekannter,Acquaintance,Close,300,0.3,1,Germany
1314,10,female,20,right,Matching,Bekannter,Acquaintance,Close,9,0.009,1,Germany
1315,10,female,20,right,Matching,Ich,Self,Self,213,0.213,0,Germany
1316,10,female,20,right,Matching,Ich,Self,Self,1464,1.464,1,Germany
1317,10,female,20,right,Matching,Ich,Self,Self,150,0.15,1,Germany
1318,10,female,20,right,Matching,Ich,Self,Self,142,0.142,1,Germany
1319,10,female,20,right,Matching,Ich,Self,Self,179,0.179,1,Germany
1320,10,female,20,right,Matching,Ich,Self,Self,837,0.837,0,Germany
1321,10,female,20,right,Matching,Ich,Self,Self,324,0.324,0,Germany
1322,10,female,20,right,Matching,Ich,Self,Self,786,0.786,1,Germany
1323,10,female,20,right,Matching,Ich,Self,Self,1216,1.216,1,Germany
1324,10,female,20,right,Matching,Ich,Self,Self,1700,1.7,1,Germany
1325,10,female,20,right,Matching,Ich,Self,Self,7446,7.446,1,Germany
1326,10,female,20,right,Matching,Ich,Self,Self,630,0.63,1,Germany
1327,10,female,20,right,Matching,Ich,Self,Self,232,0.232,1,Germany
1328,10,female,20,right,Matching,Ich,Self,Self,4311,4.311,0,Germany
1329,10,female,20,right,Matching,Ich,Self,Self,164,0.164,0,Germany
1330,10,female,20,right,Matching,Ich,Self,Self,2583,2.583,0,Germany
1331,10,female,20,right,Matching,Ich,Self,Self,3766,3.766,0,Germany
1332,10,female,20,right,Matching,Ich,Self,Self,464,0.464,0,Germany
1333,10,female,20,right,Matching,Mutter,Mother,Close,291,0.291,1,Germany
1334,10,female,20,right,Matching,Mutter,Mother,Close,15,0.015,1,Germany
1335,10,female,20,right,Matching,Mutter,Mother,Close,29,0.029,0,Germany
1336,10,female,20,right,Matching,Mutter,Mother,Close,410,0.41,0,Germany
1337,10,female,20,right,Matching,Mutter,Mother,Close,200,0.2,1,Germany
1338,10,female,20,right,Matching,Mutter,Mother,Close,1104,1.104,0,Germany
1339,10,female,20,right,Matching,Mutter,Mother,Close,362,0.362,1,Germany
1340,10,female,20,right,Matching,Mutter,Mother,Close,3198,3.198,0,Germany
1341,10,female,20,right,Matching,Mutter,Mother,Close,233,0.233,0,Germany
1342,10,female,20,right,Matching,Mutter,Mother,Close,671,0.671,0,Germany
1343,10,female,20,right,Matching,Mutter,Mother,Close,252,0.252,0,Germany
1344,10,female,20,right,Matching,Mutter,Mother,Close,1517,1.517,0,Germany
1345,10,female,20,right,Matching,Mutter,Mother,Close,959,0.959,0,Germany
1346,10,female,20,right,Matching,Mutter,Mother,Close,1029,1.029,0,Germany
1347,10,female,20,right,Matching,Mutter,Mother,Close,1750,1.75,1,Germany
1348,10,female,20,right,Matching,Mutter,Mother,Close,76,0.076,1,Germany
1349,10,female,20,right,Matching,Mutter,Mother,Close,3,0.003,1,Germany
1350,10,female,20,right,Matching,Mutter,Mother,Close,263,0.263,1,Germany
1351,10,female,20,right,Matching,none,none,NonPerson,284,0.284,1,Germany
1352,10,female,20,right,Matching,none,none,NonPerson,236,0.236,1,Germany
1353,10,female,20,right,Matching,none,none,NonPerson,865,0.865,0,Germany
1354,10,female,20,right,Matching,none,none,NonPerson,125,0.125,1,Germany
1355,10,female,20,right,Matching,none,none,NonPerson,165,0.165,1,Germany
1356,10,female,20,right,Matching,none,none,NonPerson,102,0.102,1,Germany
1357,10,female,20,right,Matching,none,none,NonPerson,81,0.081,1,Germany
1358,10,female,20,right,Matching,none,none,NonPerson,2906,2.906,1,Germany
1359,10,female,20,right,Matching,none,none,NonPerson,1769,1.769,1,Germany
1360,10,female,20,right,Matching,none,none,NonPerson,1366,1.366,1,Germany
1361,10,female,20,right,Matching,none,none,NonPerson,134,0.134,1,Germany
1362,10,female,20,right,Matching,none,none,NonPerson,460,0.46,1,Germany
1363,10,female,20,right,Matching,none,none,NonPerson,3425,3.425,1,Germany
1364,10,female,20,right,Matching,none,none,NonPerson,2683,2.683,0,Germany
1365,10,female,20,right,Matching,none,none,NonPerson,25,0.025,0,Germany
1366,10,female,20,right,Matching,none,none,NonPerson,116,0.116,0,Germany
1367,10,female,20,right,Matching,none,none,NonPerson,425,0.425,0,Germany
1368,10,female,20,right,Matching,none,none,NonPerson,132,0.132,0,Germany
1369,10,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,32,0.032,0,Germany
1370,10,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,54,0.054,1,Germany
1371,10,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,60,0.06,1,Germany
1372,10,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,49,0.049,0,Germany
1373,10,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,24,0.024,1,Germany
1374,10,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,228,0.228,0,Germany
1375,10,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,459,0.459,1,Germany
1376,10,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,70,0.07,1,Germany
1377,10,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,540,0.54,1,Germany
1378,10,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,5350,5.35,1,Germany
1379,10,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,250,0.25,1,Germany
1380,10,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,136,0.136,1,Germany
1381,10,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,1280,1.28,1,Germany
1382,10,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,3028,3.028,1,Germany
1383,10,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,2127,2.127,0,Germany
1384,10,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,583,0.583,0,Germany
1385,10,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,37,0.037,0,Germany
1386,10,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,295,0.295,0,Germany
1387,10,female,20,right,Nonmatching,Ich,Self,Self,559,0.559,0,Germany
1388,10,female,20,right,Nonmatching,Ich,Self,Self,106,0.106,1,Germany
1389,10,female,20,right,Nonmatching,Ich,Self,Self,414,0.414,1,Germany
1390,10,female,20,right,Nonmatching,Ich,Self,Self,107,0.107,0,Germany
1391,10,female,20,right,Nonmatching,Ich,Self,Self,36,0.036,0,Germany
